Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,60270,60038,59194,70190
"Revenue 60269 60037 59194 70190  Other Revenue, Total 1 1 - -","Revenue 60269 60037 59194 70190  Other Revenue, Total 1 1 - -","Revenue 60269 60037 59194 70190  Other Revenue, Total 1 1 - -","Revenue 60269 60037 59194 70190  Other Revenue, Total 1 1 - -","Revenue 60269 60037 59194 70190  Other Revenue, Total 1 1 - -"
Revenue,60269,60037,59194,70190
"Other Revenue, Total",1,1,-,-
"Cost of Revenue, Total",47962,48617,47665,57533
Gross Profit,12308,11421,11529,12657
Total Operating Expenses,57475,57914,57022,68191
"Selling/General/Admin. Expenses, Total 9180 8952 9028 9832  Research & Development - - - -  Depreciation / Amortization 451 438 355 315  Interest Expense (Income) - Net Operating -4 -4 -1 -  Unusual Expense (Income) - 30 9 510  Other Operating Expenses, Total -114 -89 -25 1","Selling/General/Admin. Expenses, Total 9180 8952 9028 9832  Research & Development - - - -  Depreciation / Amortization 451 438 355 315  Interest Expense (Income) - Net Operating -4 -4 -1 -  Unusual Expense (Income) - 30 9 510  Other Operating Expenses, Total -114 -89 -25 1","Selling/General/Admin. Expenses, Total 9180 8952 9028 9832  Research & Development - - - -  Depreciation / Amortization 451 438 355 315  Interest Expense (Income) - Net Operating -4 -4 -1 -  Unusual Expense (Income) - 30 9 510  Other Operating Expenses, Total -114 -89 -25 1","Selling/General/Admin. Expenses, Total 9180 8952 9028 9832  Research & Development - - - -  Depreciation / Amortization 451 438 355 315  Interest Expense (Income) - Net Operating -4 -4 -1 -  Unusual Expense (Income) - 30 9 510  Other Operating Expenses, Total -114 -89 -25 1","Selling/General/Admin. Expenses, Total 9180 8952 9028 9832  Research & Development - - - -  Depreciation / Amortization 451 438 355 315  Interest Expense (Income) - Net Operating -4 -4 -1 -  Unusual Expense (Income) - 30 9 510  Other Operating Expenses, Total -114 -89 -25 1"
"Selling/General/Admin. Expenses, Total",9180,8952,9028,9832
Research & Development,-,-,-,-
Depreciation / Amortization,451,438,355,315
Interest Expense (Income) - Net Operating,-4,-4,-1,-
Unusual Expense (Income),-,30,9,510
"Other Operating Expenses, Total",-114,-89,-25,1
Operating Income,2795,2124,2172,1999
"Interest Income (Expense), Net Non-Operating",-,136,113,47
Gain (Loss) on Sale of Assets,-79,92,115,-
"Other, Net",46,-279,-361,101
Net Income Before Taxes,2828,2311,2418,2147
Provision for Income Taxes,941,777,823,744
Net Income After Taxes,1887,1534,1595,1403
Minority Interest,189,202,219,-8
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1916,1527,1571,1395
Total Extraordinary Items,-,-,-,-
Net Income,1916,1527,1571,1395
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,1916,1527,1571,1394
Dilution Adjustment,-,-,-,-
Diluted Net Income,1916,1527,1571,1394
Diluted Weighted Average Shares,21.27,21.32,21.46,21.58
Diluted EPS Excluding Extraordinary Items,90.09,71.63,73.19,64.58
DPS - Common Stock Primary Issue,25,20,20,20
Diluted Normalized EPS,87.41,65.63,66.2,80.03
