Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,68138,64291,57136,67372
"Revenue 68138 64291 57136 67372  Other Revenue, Total - - - -","Revenue 68138 64291 57136 67372  Other Revenue, Total - - - -","Revenue 68138 64291 57136 67372  Other Revenue, Total - - - -","Revenue 68138 64291 57136 67372  Other Revenue, Total - - - -","Revenue 68138 64291 57136 67372  Other Revenue, Total - - - -"
Revenue,68138,64291,57136,67372
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",57876,53223,49509,55753
Gross Profit,10262,11068,7627,11619
Total Operating Expenses,68597,69175,60726,67346
"Selling/General/Admin. Expenses, Total 9901 10322 10073 11099  Research & Development - - - -  Depreciation / Amortization 4001 757 580 348  Interest Expense (Income) - Net Operating -261 - - -  Unusual Expense (Income) - 4872 564 145  Other Operating Expenses, Total -2920 1 - 1","Selling/General/Admin. Expenses, Total 9901 10322 10073 11099  Research & Development - - - -  Depreciation / Amortization 4001 757 580 348  Interest Expense (Income) - Net Operating -261 - - -  Unusual Expense (Income) - 4872 564 145  Other Operating Expenses, Total -2920 1 - 1","Selling/General/Admin. Expenses, Total 9901 10322 10073 11099  Research & Development - - - -  Depreciation / Amortization 4001 757 580 348  Interest Expense (Income) - Net Operating -261 - - -  Unusual Expense (Income) - 4872 564 145  Other Operating Expenses, Total -2920 1 - 1","Selling/General/Admin. Expenses, Total 9901 10322 10073 11099  Research & Development - - - -  Depreciation / Amortization 4001 757 580 348  Interest Expense (Income) - Net Operating -261 - - -  Unusual Expense (Income) - 4872 564 145  Other Operating Expenses, Total -2920 1 - 1","Selling/General/Admin. Expenses, Total 9901 10322 10073 11099  Research & Development - - - -  Depreciation / Amortization 4001 757 580 348  Interest Expense (Income) - Net Operating -261 - - -  Unusual Expense (Income) - 4872 564 145  Other Operating Expenses, Total -2920 1 - 1"
"Selling/General/Admin. Expenses, Total",9901,10322,10073,11099
Research & Development,-,-,-,-
Depreciation / Amortization,4001,757,580,348
Interest Expense (Income) - Net Operating,-261,-,-,-
Unusual Expense (Income),-,4872,564,145
"Other Operating Expenses, Total",-2920,1,-,1
Operating Income,-459,-4884,-3590,26
"Interest Income (Expense), Net Non-Operating",-,-4280,-2253,-70
Gain (Loss) on Sale of Assets,199,10,9,-135
"Other, Net",3351,-131,-111,42
Net Income Before Taxes,-4009,-9285,-5945,-137
Provision for Income Taxes,-828,466,-568,82
Net Income After Taxes,-3181,-9751,-5377,-219
Minority Interest,139,101,63,68
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-3007,-9650,-5314,-151
Total Extraordinary Items,-,-,-,-
Net Income,-3007,-9650,-5314,-151
Total Adjustments to Net Income,-,-1,1,-
Income Available to Common Excluding Extraordinary Items,-3007,-9651,-5313,-151
Dilution Adjustment,-,-,-,-
Diluted Net Income,-3007,-9651,-5313,-151
Diluted Weighted Average Shares,10.21,10.21,10.21,10.48
Diluted EPS Excluding Extraordinary Items,-294.44,-944.96,-520.22,-14.41
DPS - Common Stock Primary Issue,-,-,40,50
Diluted Normalized EPS,-163.81,-632.2,-484.9,2.96
