Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,25452,24150,22801.02,22839.22
"Revenue 25452 24150.21 22801.02 22839.22  Other Revenue, Total - - - -","Revenue 25452 24150.21 22801.02 22839.22  Other Revenue, Total - - - -","Revenue 25452 24150.21 22801.02 22839.22  Other Revenue, Total - - - -","Revenue 25452 24150.21 22801.02 22839.22  Other Revenue, Total - - - -","Revenue 25452 24150.21 22801.02 22839.22  Other Revenue, Total - - - -"
Revenue,25452,24150.21,22801.02,22839.22
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",18773,17034.54,16805.61,17001.3
Gross Profit,6679,7115.67,5995.4,5837.92
Total Operating Expenses,24115,22182.71,21836.12,22245.12
"Selling/General/Admin. Expenses, Total 5342 5133.28 4809.62 4773.13  Research & Development - - - -  Depreciation / Amortization 572 - - -  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - 14.88 220.89 470.69  Other Operating Expenses, Total -545 - - -","Selling/General/Admin. Expenses, Total 5342 5133.28 4809.62 4773.13  Research & Development - - - -  Depreciation / Amortization 572 - - -  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - 14.88 220.89 470.69  Other Operating Expenses, Total -545 - - -","Selling/General/Admin. Expenses, Total 5342 5133.28 4809.62 4773.13  Research & Development - - - -  Depreciation / Amortization 572 - - -  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - 14.88 220.89 470.69  Other Operating Expenses, Total -545 - - -","Selling/General/Admin. Expenses, Total 5342 5133.28 4809.62 4773.13  Research & Development - - - -  Depreciation / Amortization 572 - - -  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - 14.88 220.89 470.69  Other Operating Expenses, Total -545 - - -","Selling/General/Admin. Expenses, Total 5342 5133.28 4809.62 4773.13  Research & Development - - - -  Depreciation / Amortization 572 - - -  Interest Expense (Income) - Net Operating -27 - - -  Unusual Expense (Income) - 14.88 220.89 470.69  Other Operating Expenses, Total -545 - - -"
"Selling/General/Admin. Expenses, Total",5342,5133.28,4809.62,4773.13
Research & Development,-,-,-,-
Depreciation / Amortization,572,-,-,-
Interest Expense (Income) - Net Operating,-27,-,-,-
Unusual Expense (Income),-,14.88,220.89,470.69
"Other Operating Expenses, Total",-545,-,-,-
Operating Income,1337,1967.5,964.9,594.1
"Interest Income (Expense), Net Non-Operating",-,355.64,-34.51,-88.36
Gain (Loss) on Sale of Assets,54,42.31,-8.03,-1.74
"Other, Net",-96,15.39,49.11,68.11
Net Income Before Taxes,1379,2380.85,971.47,572.11
Provision for Income Taxes,506,759.65,355.6,304.23
Net Income After Taxes,873,1621.2,615.87,267.88
Minority Interest,42,-6.9,16.55,2.44
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,870,1614.3,632.41,270.32
Total Extraordinary Items,-,-,-,-
Net Income,870,1614.3,632.41,270.32
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,870,1614.3,632.41,270.32
Dilution Adjustment,-,-,-,-
Diluted Net Income,870,1614.3,632.41,270.32
Diluted Weighted Average Shares,30.18,30.08,29.98,29.91
Diluted EPS Excluding Extraordinary Items,28.82,53.66,21.09,9.04
DPS - Common Stock Primary Issue,-,14,10,10
Diluted Normalized EPS,27.44,54.56,27.72,18.31
