Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,2833.44,3044.43,2946.01,3916.75
"Revenue 2833.44 3044.43 2946.01 3916.75  Other Revenue, Total - - - -","Revenue 2833.44 3044.43 2946.01 3916.75  Other Revenue, Total - - - -","Revenue 2833.44 3044.43 2946.01 3916.75  Other Revenue, Total - - - -","Revenue 2833.44 3044.43 2946.01 3916.75  Other Revenue, Total - - - -","Revenue 2833.44 3044.43 2946.01 3916.75  Other Revenue, Total - - - -"
Revenue,2833.44,3044.43,2946.01,3916.75
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1207.9,1373.5,1372.43,2350.17
Gross Profit,1625.53,1670.93,1573.58,1566.58
Total Operating Expenses,2940.52,3433.03,3277.31,3405.4
"Selling/General/Admin. Expenses, Total 1732.62 1754.5 1776.17 1054.22  Research & Development - - - -  Depreciation / Amortization 67.96 - - -  Interest Expense (Income) - Net Operating -29.99 - - -  Unusual Expense (Income) - 305.03 128.72 1.01  Other Operating Expenses, Total -37.98 - - -","Selling/General/Admin. Expenses, Total 1732.62 1754.5 1776.17 1054.22  Research & Development - - - -  Depreciation / Amortization 67.96 - - -  Interest Expense (Income) - Net Operating -29.99 - - -  Unusual Expense (Income) - 305.03 128.72 1.01  Other Operating Expenses, Total -37.98 - - -","Selling/General/Admin. Expenses, Total 1732.62 1754.5 1776.17 1054.22  Research & Development - - - -  Depreciation / Amortization 67.96 - - -  Interest Expense (Income) - Net Operating -29.99 - - -  Unusual Expense (Income) - 305.03 128.72 1.01  Other Operating Expenses, Total -37.98 - - -","Selling/General/Admin. Expenses, Total 1732.62 1754.5 1776.17 1054.22  Research & Development - - - -  Depreciation / Amortization 67.96 - - -  Interest Expense (Income) - Net Operating -29.99 - - -  Unusual Expense (Income) - 305.03 128.72 1.01  Other Operating Expenses, Total -37.98 - - -","Selling/General/Admin. Expenses, Total 1732.62 1754.5 1776.17 1054.22  Research & Development - - - -  Depreciation / Amortization 67.96 - - -  Interest Expense (Income) - Net Operating -29.99 - - -  Unusual Expense (Income) - 305.03 128.72 1.01  Other Operating Expenses, Total -37.98 - - -"
"Selling/General/Admin. Expenses, Total",1732.62,1754.5,1776.17,1054.22
Research & Development,-,-,-,-
Depreciation / Amortization,67.96,-,-,-
Interest Expense (Income) - Net Operating,-29.99,-,-,-
Unusual Expense (Income),-,305.03,128.72,1.01
"Other Operating Expenses, Total",-37.98,-,-,-
Operating Income,-107.08,-388.6,-331.3,511.34
"Interest Income (Expense), Net Non-Operating",-,-29.56,-20.42,-8.17
Gain (Loss) on Sale of Assets,-23.07,-12.79,-,2
"Other, Net",262.58,-126.66,-36.76,-20.97
Net Income Before Taxes,-346.6,-557.61,-388.48,484.2
Provision for Income Taxes,3.78,3.78,-26.41,156.28
Net Income After Taxes,-350.38,-561.39,-362.08,327.92
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-350.38,-561.39,-362.08,327.92
Total Extraordinary Items,-,-,-,-
Net Income,-350.38,-561.39,-362.08,327.92
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-350.38,-561.39,-362.08,327.92
Dilution Adjustment,-,-,-,-
Diluted Net Income,-350.38,-561.39,-362.08,327.92
Diluted Weighted Average Shares,9.85,9.83,9.78,9.84
Diluted EPS Excluding Extraordinary Items,-35.57,-57.13,-37.01,33.33
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-9.15,-36.11,-28.46,33.26
