Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,2025332,1838938,1526897,1599053
"Revenue - 1838938 1526897 1599053  Other Revenue, Total - - - -","Revenue - 1838938 1526897 1599053  Other Revenue, Total - - - -","Revenue - 1838938 1526897 1599053  Other Revenue, Total - - - -","Revenue - 1838938 1526897 1599053  Other Revenue, Total - - - -","Revenue - 1838938 1526897 1599053  Other Revenue, Total - - - -"
Revenue,-,1838938,1526897,1599053
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1460388,1325295,1119950,1157879
Gross Profit,564944,513643,406947,441174
Total Operating Expenses,1896815,1690028,1444735,1498860
"Selling/General/Admin. Expenses, Total 436427 327313 290942 304161  Research & Development 94277 84123 75457 -  Depreciation / Amortization 40846 - 33843 29438  Interest Expense (Income) - Net Operating -3594 -2649 -2063 -  Unusual Expense (Income) - - 23184 7382  Other Operating Expenses, Total -131529 -44054 -39551 -","Selling/General/Admin. Expenses, Total 436427 327313 290942 304161  Research & Development 94277 84123 75457 -  Depreciation / Amortization 40846 - 33843 29438  Interest Expense (Income) - Net Operating -3594 -2649 -2063 -  Unusual Expense (Income) - - 23184 7382  Other Operating Expenses, Total -131529 -44054 -39551 -","Selling/General/Admin. Expenses, Total 436427 327313 290942 304161  Research & Development 94277 84123 75457 -  Depreciation / Amortization 40846 - 33843 29438  Interest Expense (Income) - Net Operating -3594 -2649 -2063 -  Unusual Expense (Income) - - 23184 7382  Other Operating Expenses, Total -131529 -44054 -39551 -","Selling/General/Admin. Expenses, Total 436427 327313 290942 304161  Research & Development 94277 84123 75457 -  Depreciation / Amortization 40846 - 33843 29438  Interest Expense (Income) - Net Operating -3594 -2649 -2063 -  Unusual Expense (Income) - - 23184 7382  Other Operating Expenses, Total -131529 -44054 -39551 -","Selling/General/Admin. Expenses, Total 436427 327313 290942 304161  Research & Development 94277 84123 75457 -  Depreciation / Amortization 40846 - 33843 29438  Interest Expense (Income) - Net Operating -3594 -2649 -2063 -  Unusual Expense (Income) - - 23184 7382  Other Operating Expenses, Total -131529 -44054 -39551 -"
"Selling/General/Admin. Expenses, Total",436427,327313,290942,304161
Research & Development,94277,84123,75457,-
Depreciation / Amortization,40846,-,33843,29438
Interest Expense (Income) - Net Operating,-3594,-2649,-2063,-
Unusual Expense (Income),-,-,23184,7382
"Other Operating Expenses, Total",-131529,-44054,-39551,-
Operating Income,128517,148910,82162,100193
"Interest Income (Expense), Net Non-Operating",-,44399,44092,46244
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-47675,-50037,-35397,2389
Net Income Before Taxes,176192,198947,117559,148826
Provision for Income Taxes,-,46911,24209,36980
Net Income After Taxes,130965,152036,93350,111846
Minority Interest,25058,26719,24695,-4125
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,127988,148414,90214,107721
Total Extraordinary Items,-,-,-,-
Net Income,127988,148414,90214,107721
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,127988,148414,90214,107721
Dilution Adjustment,-,-,-,-
Diluted Net Income,127988,148414,90214,107721
Diluted Weighted Average Shares,358.91,360.97,362.44,362.26
Diluted EPS Excluding Extraordinary Items,356.6,411.15,248.91,297.36
DPS - Common Stock Primary Issue,200,180,140,160
Diluted Normalized EPS,298.52,334.43,213.93,312.67
