Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,5264,5609,4990.2,5757.9
"Revenue 5264 5609.62 4990.2 5757.9  Other Revenue, Total - - - -","Revenue 5264 5609.62 4990.2 5757.9  Other Revenue, Total - - - -","Revenue 5264 5609.62 4990.2 5757.9  Other Revenue, Total - - - -","Revenue 5264 5609.62 4990.2 5757.9  Other Revenue, Total - - - -","Revenue 5264 5609.62 4990.2 5757.9  Other Revenue, Total - - - -"
Revenue,5264,5609.62,4990.2,5757.9
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2843,2613.94,2366.7,2878.5
Gross Profit,2421,2995.68,2623.49,2879.39
Total Operating Expenses,4544,5332.45,4914.29,5256.39
"Selling/General/Admin. Expenses, Total 1684 2614.2 2466.99 2377.74  Research & Development 2 - - -  Depreciation / Amortization 64 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 104.31 80.59 0.15  Other Operating Expenses, Total -44 - - -","Selling/General/Admin. Expenses, Total 1684 2614.2 2466.99 2377.74  Research & Development 2 - - -  Depreciation / Amortization 64 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 104.31 80.59 0.15  Other Operating Expenses, Total -44 - - -","Selling/General/Admin. Expenses, Total 1684 2614.2 2466.99 2377.74  Research & Development 2 - - -  Depreciation / Amortization 64 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 104.31 80.59 0.15  Other Operating Expenses, Total -44 - - -","Selling/General/Admin. Expenses, Total 1684 2614.2 2466.99 2377.74  Research & Development 2 - - -  Depreciation / Amortization 64 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 104.31 80.59 0.15  Other Operating Expenses, Total -44 - - -","Selling/General/Admin. Expenses, Total 1684 2614.2 2466.99 2377.74  Research & Development 2 - - -  Depreciation / Amortization 64 - - -  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - 104.31 80.59 0.15  Other Operating Expenses, Total -44 - - -"
"Selling/General/Admin. Expenses, Total",1684,2614.2,2466.99,2377.74
Research & Development,2,-,-,-
Depreciation / Amortization,64,-,-,-
Interest Expense (Income) - Net Operating,-5,-,-,-
Unusual Expense (Income),-,104.31,80.59,0.15
"Other Operating Expenses, Total",-44,-,-,-
Operating Income,720,277.17,75.91,501.51
"Interest Income (Expense), Net Non-Operating",-,2.51,-14.72,-4.47
Gain (Loss) on Sale of Assets,52,-,-,-
"Other, Net",-99,8.23,9.29,4.73
Net Income Before Taxes,767,287.92,70.47,501.77
Provision for Income Taxes,229,155.97,57.82,129.94
Net Income After Taxes,538,131.95,12.65,371.83
Minority Interest,182,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,520,131.95,12.65,371.83
Total Extraordinary Items,-,-,-,-
Net Income,520,131.95,12.65,371.83
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,520,131.95,12.65,371.83
Dilution Adjustment,-0.325,-,-,-
Diluted Net Income,520.33,131.95,12.65,371.83
Diluted Weighted Average Shares,8.6,8.58,8.4,8.51
Diluted EPS Excluding Extraordinary Items,60.51,15.38,1.5,43.7
DPS - Common Stock Primary Issue,8,7,6,5
Diluted Normalized EPS,51.33,28.42,11.09,36.74
