Period Ending:,202231/08,202131/08,202031/08,201931/08
Total Revenue,659,365,222.76,179.1
"Revenue 659 365.99 222.76 179.1  Other Revenue, Total - - - -","Revenue 659 365.99 222.76 179.1  Other Revenue, Total - - - -","Revenue 659 365.99 222.76 179.1  Other Revenue, Total - - - -","Revenue 659 365.99 222.76 179.1  Other Revenue, Total - - - -","Revenue 659 365.99 222.76 179.1  Other Revenue, Total - - - -"
Revenue,659,365.99,222.76,179.1
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",224,100.74,56.26,57.96
Gross Profit,435,265.26,166.5,121.14
Total Operating Expenses,648,463.19,316.06,272.25
"Selling/General/Admin. Expenses, Total 412 353.62 251.56 207.15  Research & Development 9 7.39 6.41 2.44  Depreciation / Amortization 3 1.44 1.83 4.69  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 412 353.62 251.56 207.15  Research & Development 9 7.39 6.41 2.44  Depreciation / Amortization 3 1.44 1.83 4.69  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 412 353.62 251.56 207.15  Research & Development 9 7.39 6.41 2.44  Depreciation / Amortization 3 1.44 1.83 4.69  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 412 353.62 251.56 207.15  Research & Development 9 7.39 6.41 2.44  Depreciation / Amortization 3 1.44 1.83 4.69  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total - - - -","Selling/General/Admin. Expenses, Total 412 353.62 251.56 207.15  Research & Development 9 7.39 6.41 2.44  Depreciation / Amortization 3 1.44 1.83 4.69  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total - - - -"
"Selling/General/Admin. Expenses, Total",412,353.62,251.56,207.15
Research & Development,9,7.39,6.41,2.44
Depreciation / Amortization,3,1.44,1.83,4.69
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-,-,-,-
Operating Income,11,-97.2,-93.3,-93.15
"Interest Income (Expense), Net Non-Operating",-,-1.04,-1.53,-2.15
Gain (Loss) on Sale of Assets,-,-,0.49,-
"Other, Net",2,2.57,2.46,0.05
Net Income Before Taxes,9,-95.67,-91.89,-95.24
Provision for Income Taxes,-,-0.38,0.18,0.75
Net Income After Taxes,9,-95.29,-92.06,-95.99
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,9,-95.29,-92.06,-95.99
Total Extraordinary Items,-,-,-,-
Net Income,9,-95.29,-92.06,-95.99
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,9,-95.29,-92.06,-95.99
Dilution Adjustment,-,-,-,-
Diluted Net Income,9,-95.29,-92.06,-95.99
Diluted Weighted Average Shares,3.36,3.04,3.04,3.04
Diluted EPS Excluding Extraordinary Items,2.68,-31.38,-30.32,-31.61
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,1.68,-31.38,-30.42,-31.61
