Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,3322,4038,3806.06,2797.31
"Revenue 3322 4038 3806.06 2797.31  Other Revenue, Total - - - -","Revenue 3322 4038 3806.06 2797.31  Other Revenue, Total - - - -","Revenue 3322 4038 3806.06 2797.31  Other Revenue, Total - - - -","Revenue 3322 4038 3806.06 2797.31  Other Revenue, Total - - - -","Revenue 3322 4038 3806.06 2797.31  Other Revenue, Total - - - -"
Revenue,3322,4038,3806.06,2797.31
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2324,2776,2597.2,2213.68
Gross Profit,998,1262,1208.87,583.63
Total Operating Expenses,3289,3726,3582.45,3619.04
"Selling/General/Admin. Expenses, Total 965 735 809.8 1014.02  Research & Development - 215 231.51 147.95  Depreciation / Amortization 100 108 - -  Interest Expense (Income) - Net Operating -17 -18 - -  Unusual Expense (Income) - 491.61 -56.06 243.38  Other Operating Expenses, Total -83 -90 - -","Selling/General/Admin. Expenses, Total 965 735 809.8 1014.02  Research & Development - 215 231.51 147.95  Depreciation / Amortization 100 108 - -  Interest Expense (Income) - Net Operating -17 -18 - -  Unusual Expense (Income) - 491.61 -56.06 243.38  Other Operating Expenses, Total -83 -90 - -","Selling/General/Admin. Expenses, Total 965 735 809.8 1014.02  Research & Development - 215 231.51 147.95  Depreciation / Amortization 100 108 - -  Interest Expense (Income) - Net Operating -17 -18 - -  Unusual Expense (Income) - 491.61 -56.06 243.38  Other Operating Expenses, Total -83 -90 - -","Selling/General/Admin. Expenses, Total 965 735 809.8 1014.02  Research & Development - 215 231.51 147.95  Depreciation / Amortization 100 108 - -  Interest Expense (Income) - Net Operating -17 -18 - -  Unusual Expense (Income) - 491.61 -56.06 243.38  Other Operating Expenses, Total -83 -90 - -","Selling/General/Admin. Expenses, Total 965 735 809.8 1014.02  Research & Development - 215 231.51 147.95  Depreciation / Amortization 100 108 - -  Interest Expense (Income) - Net Operating -17 -18 - -  Unusual Expense (Income) - 491.61 -56.06 243.38  Other Operating Expenses, Total -83 -90 - -"
"Selling/General/Admin. Expenses, Total",965,735,809.8,1014.02
Research & Development,-,215,231.51,147.95
Depreciation / Amortization,100,108,-,-
Interest Expense (Income) - Net Operating,-17,-18,-,-
Unusual Expense (Income),-,491.61,-56.06,243.38
"Other Operating Expenses, Total",-83,-90,-,-
Operating Income,33,312,223.62,-821.73
"Interest Income (Expense), Net Non-Operating",-,24.05,5.4,-96.73
Gain (Loss) on Sale of Assets,42,-11,-149.04,407.52
"Other, Net",76,492,7.24,-60.85
Net Income Before Taxes,-85,-169,87.22,-571.79
Provision for Income Taxes,39,88,79.7,28.24
Net Income After Taxes,-124,-257,7.52,-600.03
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-124,-257,7.52,-600.03
Total Extraordinary Items,-,-,-,-
Net Income,-124,-257,7.52,-600.03
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-124,-257,7.52,-600.03
Dilution Adjustment,-,-,-,-
Diluted Net Income,-124,-257,7.52,-600.03
Diluted Weighted Average Shares,11.02,10.73,10.02,8.2
Diluted EPS Excluding Extraordinary Items,-11.25,-23.95,0.75,-73.16
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,1.36,19.46,6.78,-86.17
