Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,4634532,3976948,3257535,3580510
"Revenue - 3976948 3257535 3580510  Other Revenue, Total - - - -","Revenue - 3976948 3257535 3580510  Other Revenue, Total - - - -","Revenue - 3976948 3257535 3580510  Other Revenue, Total - - - -","Revenue - 3976948 3257535 3580510  Other Revenue, Total - - - -","Revenue - 3976948 3257535 3580510  Other Revenue, Total - - - -"
Revenue,-,3976948,3257535,3580510
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3395045,2862224,2331286,2593247
Gross Profit,1239487,1114724,926249,987263
Total Operating Expenses,4463557,3726054,3086365,3436225
"Selling/General/Admin. Expenses, Total 922650 854455 752693 800572  Research & Development 149500 156600 126100 -  Depreciation / Amortization 269616 251469 243793 -  Interest Expense (Income) - Net Operating -31390 -20985 -21404 -13396  Unusual Expense (Income) - - 138244 52687  Other Operating Expenses, Total -390272 -377709 -346103 3115","Selling/General/Admin. Expenses, Total 922650 854455 752693 800572  Research & Development 149500 156600 126100 -  Depreciation / Amortization 269616 251469 243793 -  Interest Expense (Income) - Net Operating -31390 -20985 -21404 -13396  Unusual Expense (Income) - - 138244 52687  Other Operating Expenses, Total -390272 -377709 -346103 3115","Selling/General/Admin. Expenses, Total 922650 854455 752693 800572  Research & Development 149500 156600 126100 -  Depreciation / Amortization 269616 251469 243793 -  Interest Expense (Income) - Net Operating -31390 -20985 -21404 -13396  Unusual Expense (Income) - - 138244 52687  Other Operating Expenses, Total -390272 -377709 -346103 3115","Selling/General/Admin. Expenses, Total 922650 854455 752693 800572  Research & Development 149500 156600 126100 -  Depreciation / Amortization 269616 251469 243793 -  Interest Expense (Income) - Net Operating -31390 -20985 -21404 -13396  Unusual Expense (Income) - - 138244 52687  Other Operating Expenses, Total -390272 -377709 -346103 3115","Selling/General/Admin. Expenses, Total 922650 854455 752693 800572  Research & Development 149500 156600 126100 -  Depreciation / Amortization 269616 251469 243793 -  Interest Expense (Income) - Net Operating -31390 -20985 -21404 -13396  Unusual Expense (Income) - - 138244 52687  Other Operating Expenses, Total -390272 -377709 -346103 3115"
"Selling/General/Admin. Expenses, Total",922650,854455,752693,800572
Research & Development,149500,156600,126100,-
Depreciation / Amortization,269616,251469,243793,-
Interest Expense (Income) - Net Operating,-31390,-20985,-21404,-13396
Unusual Expense (Income),-,-,138244,52687
"Other Operating Expenses, Total",-390272,-377709,-346103,3115
Operating Income,170975,250894,171170,144285
"Interest Income (Expense), Net Non-Operating",-,-12824,-14610,-22282
Gain (Loss) on Sale of Assets,-,57440,-5631,-
"Other, Net",3011,-96916,143893,-
Net Income Before Taxes,167964,290370,32908,122003
Provision for Income Taxes,32814,80965,10186,52335
Net Income After Taxes,135150,209405,22722,69668
Minority Interest,423771,386242,334809,-32483
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,96066,177162,-7557,37185
Total Extraordinary Items,-,-,-,16892
Net Income,96066,177162,-7557,54077
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,96066,177162,-7557,37185
Dilution Adjustment,-173,-281,-1.24,285
Diluted Net Income,96239,177443,-7555.76,54362
Diluted Weighted Average Shares,1486.91,1542.64,1420.26,1544.12
Diluted EPS Excluding Extraordinary Items,64.72,115.03,-5.32,24.27
DPS - Common Stock Primary Issue,30,30,24,32
Diluted Normalized EPS,44.32,85.06,55.44,43.75
