Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1062157,1013092,1191765,1252706
"Revenue 1062157 1013092 1191765 1252706  Other Revenue, Total - - - -","Revenue 1062157 1013092 1191765 1252706  Other Revenue, Total - - - -","Revenue 1062157 1013092 1191765 1252706  Other Revenue, Total - - - -","Revenue 1062157 1013092 1191765 1252706  Other Revenue, Total - - - -","Revenue 1062157 1013092 1191765 1252706  Other Revenue, Total - - - -"
Revenue,1062157,1013092,1191765,1252706
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",755354,689843,742139,790183
Gross Profit,306803,323249,449626,462523
Total Operating Expenses,986722,920170,1094505,1157603
"Selling/General/Admin. Expenses, Total 231368 207560 343563 359814  Research & Development 31400 22767 - -  Depreciation / Amortization 53575 50103 - -  Interest Expense (Income) - Net Operating -462 -500 - -  Unusual Expense (Income) - 5867 8801 7605  Other Operating Expenses, Total -84513 -49603 2 1","Selling/General/Admin. Expenses, Total 231368 207560 343563 359814  Research & Development 31400 22767 - -  Depreciation / Amortization 53575 50103 - -  Interest Expense (Income) - Net Operating -462 -500 - -  Unusual Expense (Income) - 5867 8801 7605  Other Operating Expenses, Total -84513 -49603 2 1","Selling/General/Admin. Expenses, Total 231368 207560 343563 359814  Research & Development 31400 22767 - -  Depreciation / Amortization 53575 50103 - -  Interest Expense (Income) - Net Operating -462 -500 - -  Unusual Expense (Income) - 5867 8801 7605  Other Operating Expenses, Total -84513 -49603 2 1","Selling/General/Admin. Expenses, Total 231368 207560 343563 359814  Research & Development 31400 22767 - -  Depreciation / Amortization 53575 50103 - -  Interest Expense (Income) - Net Operating -462 -500 - -  Unusual Expense (Income) - 5867 8801 7605  Other Operating Expenses, Total -84513 -49603 2 1","Selling/General/Admin. Expenses, Total 231368 207560 343563 359814  Research & Development 31400 22767 - -  Depreciation / Amortization 53575 50103 - -  Interest Expense (Income) - Net Operating -462 -500 - -  Unusual Expense (Income) - 5867 8801 7605  Other Operating Expenses, Total -84513 -49603 2 1"
"Selling/General/Admin. Expenses, Total",231368,207560,343563,359814
Research & Development,31400,22767,-,-
Depreciation / Amortization,53575,50103,-,-
Interest Expense (Income) - Net Operating,-462,-500,-,-
Unusual Expense (Income),-,5867,8801,7605
"Other Operating Expenses, Total",-84513,-49603,2,1
Operating Income,75435,92922,97260,95103
"Interest Income (Expense), Net Non-Operating",-,6731,3612,385
Gain (Loss) on Sale of Assets,29138,40337,1461,1142
"Other, Net",-49112,-75870,850,1117
Net Income Before Taxes,95409,128455,103183,97747
Provision for Income Taxes,23912,36068,33102,27996
Net Income After Taxes,71497,92387,70081,69751
Minority Interest,39394,39684,-4424,-2438
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,69424,87497,65657,67313
Total Extraordinary Items,-,-,-,-
Net Income,69424,87497,65657,67313
Total Adjustments to Net Income,-,-,-2,-
Income Available to Common Excluding Extraordinary Items,69424,87497,65655,67313
Dilution Adjustment,-,-,-,-
Diluted Net Income,69424,87497,65655,67313
Diluted Weighted Average Shares,280.63,288.18,145.09,145.06
Diluted EPS Excluding Extraordinary Items,247.38,303.62,226.26,232.02
DPS - Common Stock Primary Issue,90,85,160,75
Diluted Normalized EPS,157.79,186.87,486.98,214.19
