Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,9637,7375,5555.73,3790.64
"Revenue 9637 7375.2 5555.73 3790.64  Other Revenue, Total - - - -","Revenue 9637 7375.2 5555.73 3790.64  Other Revenue, Total - - - -","Revenue 9637 7375.2 5555.73 3790.64  Other Revenue, Total - - - -","Revenue 9637 7375.2 5555.73 3790.64  Other Revenue, Total - - - -","Revenue 9637 7375.2 5555.73 3790.64  Other Revenue, Total - - - -"
Revenue,9637,7375.2,5555.73,3790.64
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6423,4748.1,3509.09,2297.37
Gross Profit,3214,2627.1,2046.65,1493.27
Total Operating Expenses,9135,6798.81,5095.94,3482.85
"Selling/General/Admin. Expenses, Total 2712 2026.9 1568.04 1185.48  Research & Development - - - -  Depreciation / Amortization 62 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 23.8 18.82 -  Other Operating Expenses, Total -58 - - -","Selling/General/Admin. Expenses, Total 2712 2026.9 1568.04 1185.48  Research & Development - - - -  Depreciation / Amortization 62 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 23.8 18.82 -  Other Operating Expenses, Total -58 - - -","Selling/General/Admin. Expenses, Total 2712 2026.9 1568.04 1185.48  Research & Development - - - -  Depreciation / Amortization 62 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 23.8 18.82 -  Other Operating Expenses, Total -58 - - -","Selling/General/Admin. Expenses, Total 2712 2026.9 1568.04 1185.48  Research & Development - - - -  Depreciation / Amortization 62 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 23.8 18.82 -  Other Operating Expenses, Total -58 - - -","Selling/General/Admin. Expenses, Total 2712 2026.9 1568.04 1185.48  Research & Development - - - -  Depreciation / Amortization 62 - - -  Interest Expense (Income) - Net Operating -4 - - -  Unusual Expense (Income) - 23.8 18.82 -  Other Operating Expenses, Total -58 - - -"
"Selling/General/Admin. Expenses, Total",2712,2026.9,1568.04,1185.48
Research & Development,-,-,-,-
Depreciation / Amortization,62,-,-,-
Interest Expense (Income) - Net Operating,-4,-,-,-
Unusual Expense (Income),-,23.8,18.82,-
"Other Operating Expenses, Total",-58,-,-,-
Operating Income,502,576.39,459.79,307.79
"Interest Income (Expense), Net Non-Operating",-,-24.86,-7.64,-9.47
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",158,4.39,-23.75,-0.23
Net Income Before Taxes,344,555.93,428.4,298.09
Provision for Income Taxes,108,170.11,168.35,96.34
Net Income After Taxes,236,385.82,260.05,201.74
Minority Interest,4,2.59,10.28,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,232,388.41,270.33,201.74
Total Extraordinary Items,-,-,-,-
Net Income,232,388.41,270.33,201.74
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,232,388.41,270.33,201.74
Dilution Adjustment,-0.595,-,-,-
Diluted Net Income,232.59,388.41,270.33,201.74
Diluted Weighted Average Shares,4.38,4.44,4.43,4.42
Diluted EPS Excluding Extraordinary Items,53.07,87.56,61.08,45.64
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,68.54,101.42,68.58,46.63
