Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,22277,21598,19938.45,21434.87
"Revenue 22277 21598.58 19938.45 21434.87  Other Revenue, Total - - - -","Revenue 22277 21598.58 19938.45 21434.87  Other Revenue, Total - - - -","Revenue 22277 21598.58 19938.45 21434.87  Other Revenue, Total - - - -","Revenue 22277 21598.58 19938.45 21434.87  Other Revenue, Total - - - -","Revenue 22277 21598.58 19938.45 21434.87  Other Revenue, Total - - - -"
Revenue,22277,21598.58,19938.45,21434.87
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",18539,17616.61,16287.99,17440.7
Gross Profit,3738,3981.96,3650.46,3994.17
Total Operating Expenses,21161,20198.95,18782.37,20088.72
"Selling/General/Admin. Expenses, Total 2622 2579.25 2480.25 2632.34  Research & Development - - - -  Depreciation / Amortization 595 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 3.09 14.13 15.67  Other Operating Expenses, Total -588 - - -","Selling/General/Admin. Expenses, Total 2622 2579.25 2480.25 2632.34  Research & Development - - - -  Depreciation / Amortization 595 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 3.09 14.13 15.67  Other Operating Expenses, Total -588 - - -","Selling/General/Admin. Expenses, Total 2622 2579.25 2480.25 2632.34  Research & Development - - - -  Depreciation / Amortization 595 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 3.09 14.13 15.67  Other Operating Expenses, Total -588 - - -","Selling/General/Admin. Expenses, Total 2622 2579.25 2480.25 2632.34  Research & Development - - - -  Depreciation / Amortization 595 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 3.09 14.13 15.67  Other Operating Expenses, Total -588 - - -","Selling/General/Admin. Expenses, Total 2622 2579.25 2480.25 2632.34  Research & Development - - - -  Depreciation / Amortization 595 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - 3.09 14.13 15.67  Other Operating Expenses, Total -588 - - -"
"Selling/General/Admin. Expenses, Total",2622,2579.25,2480.25,2632.34
Research & Development,-,-,-,-
Depreciation / Amortization,595,-,-,-
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,3.09,14.13,15.67
"Other Operating Expenses, Total",-588,-,-,-
Operating Income,1116,1399.62,1156.08,1346.15
"Interest Income (Expense), Net Non-Operating",-,166.77,135.5,135.44
Gain (Loss) on Sale of Assets,-,-,-,0.2
"Other, Net",-229,11.61,15.89,7.91
Net Income Before Taxes,1345,1578,1307.47,1489.7
Provision for Income Taxes,337,415.74,358.53,402.24
Net Income After Taxes,1008,1162.26,948.94,1087.47
Minority Interest,770,-60.05,-47.92,-51.89
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,947,1102.21,901.02,1035.58
Total Extraordinary Items,-,-,-,-
Net Income,947,1102.21,901.02,1035.58
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,947,1102.21,901.02,1035.58
Dilution Adjustment,-,-,-,-
Diluted Net Income,947,1102.21,901.02,1035.58
Diluted Weighted Average Shares,4.44,4.44,4.44,4.44
Diluted EPS Excluding Extraordinary Items,213.29,248.24,202.93,233.24
DPS - Common Stock Primary Issue,-,40,38,38
Diluted Normalized EPS,175.87,248.76,205.24,235.78
