Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Revenue,38398,36361,33984.31,30964.52
"Revenue 38398 36361 33984.31 30964.52  Other Revenue, Total - - - -","Revenue 38398 36361 33984.31 30964.52  Other Revenue, Total - - - -","Revenue 38398 36361 33984.31 30964.52  Other Revenue, Total - - - -","Revenue 38398 36361 33984.31 30964.52  Other Revenue, Total - - - -","Revenue 38398 36361 33984.31 30964.52  Other Revenue, Total - - - -"
Revenue,38398,36361,33984.31,30964.52
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",29128,27626.61,26311.18,24125.37
Gross Profit,9270,8734.4,7673.13,6839.15
Total Operating Expenses,37290,35063.56,32746.6,30217.58
"Selling/General/Admin. Expenses, Total 7179 7005.64 6150.89 5521.6  Research & Development - - - -  Depreciation / Amortization 1442 221.81 182.77 190.68  Interest Expense (Income) - Net Operating -632 - - -  Unusual Expense (Income) - 209.5 101.76 379.93  Other Operating Expenses, Total 173 - - -","Selling/General/Admin. Expenses, Total 7179 7005.64 6150.89 5521.6  Research & Development - - - -  Depreciation / Amortization 1442 221.81 182.77 190.68  Interest Expense (Income) - Net Operating -632 - - -  Unusual Expense (Income) - 209.5 101.76 379.93  Other Operating Expenses, Total 173 - - -","Selling/General/Admin. Expenses, Total 7179 7005.64 6150.89 5521.6  Research & Development - - - -  Depreciation / Amortization 1442 221.81 182.77 190.68  Interest Expense (Income) - Net Operating -632 - - -  Unusual Expense (Income) - 209.5 101.76 379.93  Other Operating Expenses, Total 173 - - -","Selling/General/Admin. Expenses, Total 7179 7005.64 6150.89 5521.6  Research & Development - - - -  Depreciation / Amortization 1442 221.81 182.77 190.68  Interest Expense (Income) - Net Operating -632 - - -  Unusual Expense (Income) - 209.5 101.76 379.93  Other Operating Expenses, Total 173 - - -","Selling/General/Admin. Expenses, Total 7179 7005.64 6150.89 5521.6  Research & Development - - - -  Depreciation / Amortization 1442 221.81 182.77 190.68  Interest Expense (Income) - Net Operating -632 - - -  Unusual Expense (Income) - 209.5 101.76 379.93  Other Operating Expenses, Total 173 - - -"
"Selling/General/Admin. Expenses, Total",7179,7005.64,6150.89,5521.6
Research & Development,-,-,-,-
Depreciation / Amortization,1442,221.81,182.77,190.68
Interest Expense (Income) - Net Operating,-632,-,-,-
Unusual Expense (Income),-,209.5,101.76,379.93
"Other Operating Expenses, Total",173,-,-,-
Operating Income,1108,1297.45,1237.71,746.94
"Interest Income (Expense), Net Non-Operating",-,-638.61,-680.68,-640.99
Gain (Loss) on Sale of Assets,-,-,34.3,8.37
"Other, Net",89,809.49,449.18,405.69
Net Income Before Taxes,1019,1468.33,1040.51,520.01
Provision for Income Taxes,385,529.42,340.42,219.38
Net Income After Taxes,634,938.91,700.08,300.63
Minority Interest,11,-1.82,4.56,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,630,937.08,704.64,300.63
Total Extraordinary Items,-,-,-,-
Net Income,630,937.08,704.64,300.63
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,630,937.08,704.64,300.63
Dilution Adjustment,-,-,-,-
Diluted Net Income,630,937.08,704.64,300.63
Diluted Weighted Average Shares,13.46,13.46,13.53,13.61
Diluted EPS Excluding Extraordinary Items,46.79,69.63,52.07,22.09
DPS - Common Stock Primary Issue,17,15,11.67,10.67
Diluted Normalized EPS,53.37,80.87,56.27,37.95
