Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,46534.08,37988,35247.16,34234.07
"Revenue 46534.08 37988.67 35247.16 34234.07  Other Revenue, Total - - - -","Revenue 46534.08 37988.67 35247.16 34234.07  Other Revenue, Total - - - -","Revenue 46534.08 37988.67 35247.16 34234.07  Other Revenue, Total - - - -","Revenue 46534.08 37988.67 35247.16 34234.07  Other Revenue, Total - - - -","Revenue 46534.08 37988.67 35247.16 34234.07  Other Revenue, Total - - - -"
Revenue,46534.08,37988.67,35247.16,34234.07
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",31535.72,25777.28,23713.46,23474.6
Gross Profit,14998.37,12211.39,11533.69,10759.48
Total Operating Expenses,35462.32,28779.45,26488.71,26138.81
"Selling/General/Admin. Expenses, Total 3926.61 2880.83 2775.25 2656.62  Research & Development - - - -  Depreciation / Amortization 710.11 - - -  Interest Expense (Income) - Net Operating -7.21 - - -  Unusual Expense (Income) - 121.34 - 7.6  Other Operating Expenses, Total -702.9 - - -","Selling/General/Admin. Expenses, Total 3926.61 2880.83 2775.25 2656.62  Research & Development - - - -  Depreciation / Amortization 710.11 - - -  Interest Expense (Income) - Net Operating -7.21 - - -  Unusual Expense (Income) - 121.34 - 7.6  Other Operating Expenses, Total -702.9 - - -","Selling/General/Admin. Expenses, Total 3926.61 2880.83 2775.25 2656.62  Research & Development - - - -  Depreciation / Amortization 710.11 - - -  Interest Expense (Income) - Net Operating -7.21 - - -  Unusual Expense (Income) - 121.34 - 7.6  Other Operating Expenses, Total -702.9 - - -","Selling/General/Admin. Expenses, Total 3926.61 2880.83 2775.25 2656.62  Research & Development - - - -  Depreciation / Amortization 710.11 - - -  Interest Expense (Income) - Net Operating -7.21 - - -  Unusual Expense (Income) - 121.34 - 7.6  Other Operating Expenses, Total -702.9 - - -","Selling/General/Admin. Expenses, Total 3926.61 2880.83 2775.25 2656.62  Research & Development - - - -  Depreciation / Amortization 710.11 - - -  Interest Expense (Income) - Net Operating -7.21 - - -  Unusual Expense (Income) - 121.34 - 7.6  Other Operating Expenses, Total -702.9 - - -"
"Selling/General/Admin. Expenses, Total",3926.61,2880.83,2775.25,2656.62
Research & Development,-,-,-,-
Depreciation / Amortization,710.11,-,-,-
Interest Expense (Income) - Net Operating,-7.21,-,-,-
Unusual Expense (Income),-,121.34,-,7.6
"Other Operating Expenses, Total",-702.9,-,-,-
Operating Income,11071.76,9209.23,8758.45,8095.26
"Interest Income (Expense), Net Non-Operating",-,155.64,61.15,7.06
Gain (Loss) on Sale of Assets,-92.47,1.27,-5.12,-5.3
"Other, Net",-50.73,226.34,77.28,23.79
Net Income Before Taxes,11214.96,9592.48,8891.75,8120.8
Provision for Income Taxes,3310.71,2857.13,2751.32,2524.21
Net Income After Taxes,7904.25,6735.34,6140.42,5596.59
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,7904.25,6735.34,6140.42,5596.59
Total Extraordinary Items,-,-,-,-
Net Income,7904.25,6735.34,6140.42,5596.59
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,7904.25,6735.34,6140.42,5596.59
Dilution Adjustment,-,-,-,-
Diluted Net Income,7904.25,6735.34,6140.42,5596.59
Diluted Weighted Average Shares,102.65,102.63,102.62,102.62
Diluted EPS Excluding Extraordinary Items,77,65.63,59.84,54.54
DPS - Common Stock Primary Issue,20,18,16,14
Diluted Normalized EPS,68.85,66.45,61.04,55.82
