Period Ending:,202330/04,202230/04,202130/04,202030/04
Total Revenue,431674,400769,446281,483360
"Revenue 431674 400769 446281 483360  Other Revenue, Total - - - -","Revenue 431674 400769 446281 483360  Other Revenue, Total - - - -","Revenue 431674 400769 446281 483360  Other Revenue, Total - - - -","Revenue 431674 400769 446281 483360  Other Revenue, Total - - - -","Revenue 431674 400769 446281 483360  Other Revenue, Total - - - -"
Revenue,431674,400769,446281,483360
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",266089,241188,231278,250605
Gross Profit,165585,159581,215003,232755
Total Operating Expenses,412085,382183,433397,469195
"Selling/General/Admin. Expenses, Total 135942 129764 186426 200040  Research & Development 2133 1870 1694 1817  Depreciation / Amortization 10353 9153 10207 10957  Interest Expense (Income) - Net Operating -544 - - -  Unusual Expense (Income) - 208 3791 5775  Other Operating Expenses, Total -1888 - 1 1","Selling/General/Admin. Expenses, Total 135942 129764 186426 200040  Research & Development 2133 1870 1694 1817  Depreciation / Amortization 10353 9153 10207 10957  Interest Expense (Income) - Net Operating -544 - - -  Unusual Expense (Income) - 208 3791 5775  Other Operating Expenses, Total -1888 - 1 1","Selling/General/Admin. Expenses, Total 135942 129764 186426 200040  Research & Development 2133 1870 1694 1817  Depreciation / Amortization 10353 9153 10207 10957  Interest Expense (Income) - Net Operating -544 - - -  Unusual Expense (Income) - 208 3791 5775  Other Operating Expenses, Total -1888 - 1 1","Selling/General/Admin. Expenses, Total 135942 129764 186426 200040  Research & Development 2133 1870 1694 1817  Depreciation / Amortization 10353 9153 10207 10957  Interest Expense (Income) - Net Operating -544 - - -  Unusual Expense (Income) - 208 3791 5775  Other Operating Expenses, Total -1888 - 1 1","Selling/General/Admin. Expenses, Total 135942 129764 186426 200040  Research & Development 2133 1870 1694 1817  Depreciation / Amortization 10353 9153 10207 10957  Interest Expense (Income) - Net Operating -544 - - -  Unusual Expense (Income) - 208 3791 5775  Other Operating Expenses, Total -1888 - 1 1"
"Selling/General/Admin. Expenses, Total",135942,129764,186426,200040
Research & Development,2133,1870,1694,1817
Depreciation / Amortization,10353,9153,10207,10957
Interest Expense (Income) - Net Operating,-544,-,-,-
Unusual Expense (Income),-,208,3791,5775
"Other Operating Expenses, Total",-1888,-,1,1
Operating Income,19589,18794,12884,14165
"Interest Income (Expense), Net Non-Operating",-,1293,74,-297
Gain (Loss) on Sale of Assets,-14,445,2,121
"Other, Net",-80,-1993,435,379
Net Income Before Taxes,19683,20343,13395,14368
Provision for Income Taxes,6485,7254,6379,6422
Net Income After Taxes,13198,13089,7016,7946
Minority Interest,1404,-160,-3,-152
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,12888,12929,7013,7794
Total Extraordinary Items,-,-,-,-
Net Income,12888,12928,7013,7794
Total Adjustments to Net Income,-,-,-2,-1
Income Available to Common Excluding Extraordinary Items,12888,12928,7011,7793
Dilution Adjustment,-,1,5,5
Diluted Net Income,12888,12936,7016,7798
Diluted Weighted Average Shares,121.24,121.51,121.53,121.57
Diluted EPS Excluding Extraordinary Items,106.3,106.39,57.73,64.14
DPS - Common Stock Primary Issue,40,40,40,40
Diluted Normalized EPS,102.32,101.4,84.48,104.36
