Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,3587,4537,6658.74,6681.63
"Revenue 3587 4537.1 6658.74 6681.63  Other Revenue, Total - - - -","Revenue 3587 4537.1 6658.74 6681.63  Other Revenue, Total - - - -","Revenue 3587 4537.1 6658.74 6681.63  Other Revenue, Total - - - -","Revenue 3587 4537.1 6658.74 6681.63  Other Revenue, Total - - - -","Revenue 3587 4537.1 6658.74 6681.63  Other Revenue, Total - - - -"
Revenue,3587,4537.1,6658.74,6681.63
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1647,2352.15,3920.6,4733.81
Gross Profit,1940,2184.95,2738.15,1947.82
Total Operating Expenses,3942,5669.52,8250.09,7636.81
"Selling/General/Admin. Expenses, Total 2295 2558.23 3356.89 2964.56  Research & Development - - - -  Depreciation / Amortization 58 - - -  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - 759.14 972.6 -61.56  Other Operating Expenses, Total -36 -0 - -","Selling/General/Admin. Expenses, Total 2295 2558.23 3356.89 2964.56  Research & Development - - - -  Depreciation / Amortization 58 - - -  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - 759.14 972.6 -61.56  Other Operating Expenses, Total -36 -0 - -","Selling/General/Admin. Expenses, Total 2295 2558.23 3356.89 2964.56  Research & Development - - - -  Depreciation / Amortization 58 - - -  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - 759.14 972.6 -61.56  Other Operating Expenses, Total -36 -0 - -","Selling/General/Admin. Expenses, Total 2295 2558.23 3356.89 2964.56  Research & Development - - - -  Depreciation / Amortization 58 - - -  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - 759.14 972.6 -61.56  Other Operating Expenses, Total -36 -0 - -","Selling/General/Admin. Expenses, Total 2295 2558.23 3356.89 2964.56  Research & Development - - - -  Depreciation / Amortization 58 - - -  Interest Expense (Income) - Net Operating -22 - - -  Unusual Expense (Income) - 759.14 972.6 -61.56  Other Operating Expenses, Total -36 -0 - -"
"Selling/General/Admin. Expenses, Total",2295,2558.23,3356.89,2964.56
Research & Development,-,-,-,-
Depreciation / Amortization,58,-,-,-
Interest Expense (Income) - Net Operating,-22,-,-,-
Unusual Expense (Income),-,759.14,972.6,-61.56
"Other Operating Expenses, Total",-36,-0,-,-
Operating Income,-355,-1132.42,-1591.35,-955.18
"Interest Income (Expense), Net Non-Operating",-,27.47,-179.19,-127.34
Gain (Loss) on Sale of Assets,-44,-,1111.47,6.05
"Other, Net",136,19.47,-18.37,-55.63
Net Income Before Taxes,-447,-1085.49,-677.44,-1132.09
Provision for Income Taxes,7,8.02,44.39,297.34
Net Income After Taxes,-454,-1093.51,-721.83,-1429.43
Minority Interest,16,-,0.02,0.73
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-448,-1093.51,-721.81,-1428.69
Total Extraordinary Items,-,-,-,-
Net Income,-448,-1093.51,-721.81,-1428.69
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,-448,-1093.51,-721.81,-1428.69
Dilution Adjustment,-,-,-,-
Diluted Net Income,-448,-1093.51,-721.81,-1428.69
Diluted Weighted Average Shares,36.35,31.62,26.9,20.51
Diluted EPS Excluding Extraordinary Items,-12.33,-34.58,-26.83,-69.67
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-6.58,-16.46,-27.04,-70.06
