Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,20004,16011,13324.69,12778.64
"Revenue 20004 16011 13324.69 12778.64  Other Revenue, Total - - - -","Revenue 20004 16011 13324.69 12778.64  Other Revenue, Total - - - -","Revenue 20004 16011 13324.69 12778.64  Other Revenue, Total - - - -","Revenue 20004 16011 13324.69 12778.64  Other Revenue, Total - - - -","Revenue 20004 16011 13324.69 12778.64  Other Revenue, Total - - - -"
Revenue,20004,16011,13324.69,12778.64
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",11550,9171,7508.44,7062.9
Gross Profit,8454,6840,5816.25,5715.74
Total Operating Expenses,18280,15666,13317.67,12200.94
"Selling/General/Admin. Expenses, Total 6730 6495 5766.97 4927.47  Research & Development - 5 - -  Depreciation / Amortization 474 282 27.6 55.46  Interest Expense (Income) - Net Operating -12 -7 - -  Unusual Expense (Income) - 1.92 14.66 155.12  Other Operating Expenses, Total -469 -280 - -","Selling/General/Admin. Expenses, Total 6730 6495 5766.97 4927.47  Research & Development - 5 - -  Depreciation / Amortization 474 282 27.6 55.46  Interest Expense (Income) - Net Operating -12 -7 - -  Unusual Expense (Income) - 1.92 14.66 155.12  Other Operating Expenses, Total -469 -280 - -","Selling/General/Admin. Expenses, Total 6730 6495 5766.97 4927.47  Research & Development - 5 - -  Depreciation / Amortization 474 282 27.6 55.46  Interest Expense (Income) - Net Operating -12 -7 - -  Unusual Expense (Income) - 1.92 14.66 155.12  Other Operating Expenses, Total -469 -280 - -","Selling/General/Admin. Expenses, Total 6730 6495 5766.97 4927.47  Research & Development - 5 - -  Depreciation / Amortization 474 282 27.6 55.46  Interest Expense (Income) - Net Operating -12 -7 - -  Unusual Expense (Income) - 1.92 14.66 155.12  Other Operating Expenses, Total -469 -280 - -","Selling/General/Admin. Expenses, Total 6730 6495 5766.97 4927.47  Research & Development - 5 - -  Depreciation / Amortization 474 282 27.6 55.46  Interest Expense (Income) - Net Operating -12 -7 - -  Unusual Expense (Income) - 1.92 14.66 155.12  Other Operating Expenses, Total -469 -280 - -"
"Selling/General/Admin. Expenses, Total",6730,6495,5766.97,4927.47
Research & Development,-,5,-,-
Depreciation / Amortization,474,282,27.6,55.46
Interest Expense (Income) - Net Operating,-12,-7,-,-
Unusual Expense (Income),-,1.92,14.66,155.12
"Other Operating Expenses, Total",-469,-280,-,-
Operating Income,1724,345,7.02,577.7
"Interest Income (Expense), Net Non-Operating",-,455.41,24.36,64.54
Gain (Loss) on Sale of Assets,444,759,-5.69,0.83
"Other, Net",-657,-1727,36.39,16.61
Net Income Before Taxes,1937,1313,62.08,659.67
Provision for Income Taxes,725,355,192.66,441.41
Net Income After Taxes,1212,958,-130.58,218.26
Minority Interest,-,-,-,1.68
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1212,958,-130.58,219.94
Total Extraordinary Items,-,-,-,-
Net Income,1212,958,-130.58,219.94
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1212,958,-130.58,219.94
Dilution Adjustment,-,-,-,-
Diluted Net Income,1212,958,-130.58,219.94
Diluted Weighted Average Shares,8.97,9.58,9.86,9.8
Diluted EPS Excluding Extraordinary Items,135.06,99.97,-13.25,22.45
DPS - Common Stock Primary Issue,-,11,10,9
Diluted Normalized EPS,128.43,36.07,-9.1,38.34
