Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,492692,441797,408592,402450
"Revenue - 441797 408592 402450  Other Revenue, Total - - - -","Revenue - 441797 408592 402450  Other Revenue, Total - - - -","Revenue - 441797 408592 402450  Other Revenue, Total - - - -","Revenue - 441797 408592 402450  Other Revenue, Total - - - -","Revenue - 441797 408592 402450  Other Revenue, Total - - - -"
Revenue,-,441797,408592,402450
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",409334,369648,335777,333171
Gross Profit,83358,72149,72815,69279
Total Operating Expenses,472635,426255,393195,405357
"Selling/General/Admin. Expenses, Total 63301 50471 50754 48490  Research & Development - 6136 6664 6897  Depreciation / Amortization 10515 10663 10241 -  Interest Expense (Income) - Net Operating -788 -809 -738 -  Unusual Expense (Income) - -89 5481 16798  Other Operating Expenses, Total -9727 -9854 -9503 1","Selling/General/Admin. Expenses, Total 63301 50471 50754 48490  Research & Development - 6136 6664 6897  Depreciation / Amortization 10515 10663 10241 -  Interest Expense (Income) - Net Operating -788 -809 -738 -  Unusual Expense (Income) - -89 5481 16798  Other Operating Expenses, Total -9727 -9854 -9503 1","Selling/General/Admin. Expenses, Total 63301 50471 50754 48490  Research & Development - 6136 6664 6897  Depreciation / Amortization 10515 10663 10241 -  Interest Expense (Income) - Net Operating -788 -809 -738 -  Unusual Expense (Income) - -89 5481 16798  Other Operating Expenses, Total -9727 -9854 -9503 1","Selling/General/Admin. Expenses, Total 63301 50471 50754 48490  Research & Development - 6136 6664 6897  Depreciation / Amortization 10515 10663 10241 -  Interest Expense (Income) - Net Operating -788 -809 -738 -  Unusual Expense (Income) - -89 5481 16798  Other Operating Expenses, Total -9727 -9854 -9503 1","Selling/General/Admin. Expenses, Total 63301 50471 50754 48490  Research & Development - 6136 6664 6897  Depreciation / Amortization 10515 10663 10241 -  Interest Expense (Income) - Net Operating -788 -809 -738 -  Unusual Expense (Income) - -89 5481 16798  Other Operating Expenses, Total -9727 -9854 -9503 1"
"Selling/General/Admin. Expenses, Total",63301,50471,50754,48490
Research & Development,-,6136,6664,6897
Depreciation / Amortization,10515,10663,10241,-
Interest Expense (Income) - Net Operating,-788,-809,-738,-
Unusual Expense (Income),-,-89,5481,16798
"Other Operating Expenses, Total",-9727,-9854,-9503,1
Operating Income,20057,15542,15397,-2907
"Interest Income (Expense), Net Non-Operating",-,-1302,-633,-357
Gain (Loss) on Sale of Assets,2450,4067,60,10969
"Other, Net",-918,-397,8470,-4105
Net Income Before Taxes,18525,11872,6867,3600
Provision for Income Taxes,2910,3960,2576,1359
Net Income After Taxes,15615,7912,4291,2241
Minority Interest,1691,1626,1836,-44
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,15577,7899,4258,2197
Total Extraordinary Items,-,-,-,-
Net Income,15577,7899,4258,2197
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-,7899,4258,2197
Dilution Adjustment,-,-,-,-
Diluted Net Income,15577,7899,4258,2197
Diluted Weighted Average Shares,168.53,168.53,168.54,168.54
Diluted EPS Excluding Extraordinary Items,92.43,46.87,25.26,13.04
DPS - Common Stock Primary Issue,-,12,12,12
Diluted Normalized EPS,65.91,42.56,43.31,38.08
