Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,44238,35010,28257.71,32640.63
"Revenue 44238 35010 28257.71 32640.63  Other Revenue, Total - - - -","Revenue 44238 35010 28257.71 32640.63  Other Revenue, Total - - - -","Revenue 44238 35010 28257.71 32640.63  Other Revenue, Total - - - -","Revenue 44238 35010 28257.71 32640.63  Other Revenue, Total - - - -","Revenue 44238 35010 28257.71 32640.63  Other Revenue, Total - - - -"
Revenue,44238,35010,28257.71,32640.63
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",38148,29591,24672.78,29378.8
Gross Profit,6090,5419,3584.92,3261.83
Total Operating Expenses,40432,31803,26494.44,31387.38
"Selling/General/Admin. Expenses, Total 2284 2212 1734.54 2010.98  Research & Development - 316 87.11 -  Depreciation / Amortization 1761 1419 - -  Interest Expense (Income) - Net Operating -12 -12 - -  Unusual Expense (Income) - - - -2.41  Other Operating Expenses, Total -2043 -1723 - -","Selling/General/Admin. Expenses, Total 2284 2212 1734.54 2010.98  Research & Development - 316 87.11 -  Depreciation / Amortization 1761 1419 - -  Interest Expense (Income) - Net Operating -12 -12 - -  Unusual Expense (Income) - - - -2.41  Other Operating Expenses, Total -2043 -1723 - -","Selling/General/Admin. Expenses, Total 2284 2212 1734.54 2010.98  Research & Development - 316 87.11 -  Depreciation / Amortization 1761 1419 - -  Interest Expense (Income) - Net Operating -12 -12 - -  Unusual Expense (Income) - - - -2.41  Other Operating Expenses, Total -2043 -1723 - -","Selling/General/Admin. Expenses, Total 2284 2212 1734.54 2010.98  Research & Development - 316 87.11 -  Depreciation / Amortization 1761 1419 - -  Interest Expense (Income) - Net Operating -12 -12 - -  Unusual Expense (Income) - - - -2.41  Other Operating Expenses, Total -2043 -1723 - -","Selling/General/Admin. Expenses, Total 2284 2212 1734.54 2010.98  Research & Development - 316 87.11 -  Depreciation / Amortization 1761 1419 - -  Interest Expense (Income) - Net Operating -12 -12 - -  Unusual Expense (Income) - - - -2.41  Other Operating Expenses, Total -2043 -1723 - -"
"Selling/General/Admin. Expenses, Total",2284,2212,1734.54,2010.98
Research & Development,-,316,87.11,-
Depreciation / Amortization,1761,1419,-,-
Interest Expense (Income) - Net Operating,-12,-12,-,-
Unusual Expense (Income),-,-,-,-2.41
"Other Operating Expenses, Total",-2043,-1723,-,-
Operating Income,3806,3207,1763.27,1253.26
"Interest Income (Expense), Net Non-Operating",-,49,67.33,-36.9
Gain (Loss) on Sale of Assets,9,20,6.11,22.02
"Other, Net",-68,-120,233.97,0.83
Net Income Before Taxes,3865,3307,2070.68,1239.21
Provision for Income Taxes,978,948,601.01,278.79
Net Income After Taxes,2887,2359,1469.68,960.42
Minority Interest,2345,-144,-105.19,-128.33
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2632,2216,1364.49,832.08
Total Extraordinary Items,-,-,-,-
Net Income,2632,2215,1364.49,832.08
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,2632,2215,1364.49,832.08
Dilution Adjustment,-,-,-,-
Diluted Net Income,2632,2215,1364.49,832.08
Diluted Weighted Average Shares,2.99,3.02,3.02,3.13
Diluted EPS Excluding Extraordinary Items,879.73,732.72,451.37,265.93
DPS - Common Stock Primary Issue,-,74,45,35
Diluted Normalized EPS,720.3,727.86,449.93,259.87
