Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,17047.43,20558,14584.58,12480.11
"Revenue 17047.43 20558.29 14584.58 12480.11  Other Revenue, Total - - - -","Revenue 17047.43 20558.29 14584.58 12480.11  Other Revenue, Total - - - -","Revenue 17047.43 20558.29 14584.58 12480.11  Other Revenue, Total - - - -","Revenue 17047.43 20558.29 14584.58 12480.11  Other Revenue, Total - - - -","Revenue 17047.43 20558.29 14584.58 12480.11  Other Revenue, Total - - - -"
Revenue,17047.43,20558.29,14584.58,12480.11
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",16943.26,18527.69,12863.03,10703.42
Gross Profit,104.18,2030.59,1721.54,1776.69
Total Operating Expenses,18659.23,19404.02,14023.68,10228.06
"Selling/General/Admin. Expenses, Total 1715.98 1025.96 1194.5 754.85  Research & Development - - - 110.11  Depreciation / Amortization 1255.54 - - -  Interest Expense (Income) - Net Operating -180 - - -  Unusual Expense (Income) - -149.63 -33.85 -1340.33  Other Operating Expenses, Total -1075.54 - - -","Selling/General/Admin. Expenses, Total 1715.98 1025.96 1194.5 754.85  Research & Development - - - 110.11  Depreciation / Amortization 1255.54 - - -  Interest Expense (Income) - Net Operating -180 - - -  Unusual Expense (Income) - -149.63 -33.85 -1340.33  Other Operating Expenses, Total -1075.54 - - -","Selling/General/Admin. Expenses, Total 1715.98 1025.96 1194.5 754.85  Research & Development - - - 110.11  Depreciation / Amortization 1255.54 - - -  Interest Expense (Income) - Net Operating -180 - - -  Unusual Expense (Income) - -149.63 -33.85 -1340.33  Other Operating Expenses, Total -1075.54 - - -","Selling/General/Admin. Expenses, Total 1715.98 1025.96 1194.5 754.85  Research & Development - - - 110.11  Depreciation / Amortization 1255.54 - - -  Interest Expense (Income) - Net Operating -180 - - -  Unusual Expense (Income) - -149.63 -33.85 -1340.33  Other Operating Expenses, Total -1075.54 - - -","Selling/General/Admin. Expenses, Total 1715.98 1025.96 1194.5 754.85  Research & Development - - - 110.11  Depreciation / Amortization 1255.54 - - -  Interest Expense (Income) - Net Operating -180 - - -  Unusual Expense (Income) - -149.63 -33.85 -1340.33  Other Operating Expenses, Total -1075.54 - - -"
"Selling/General/Admin. Expenses, Total",1715.98,1025.96,1194.5,754.85
Research & Development,-,-,-,110.11
Depreciation / Amortization,1255.54,-,-,-
Interest Expense (Income) - Net Operating,-180,-,-,-
Unusual Expense (Income),-,-149.63,-33.85,-1340.33
"Other Operating Expenses, Total",-1075.54,-,-,-
Operating Income,-1611.8,1154.27,560.89,2252.05
"Interest Income (Expense), Net Non-Operating",-,-32.19,-55.99,-33.33
Gain (Loss) on Sale of Assets,-42.11,-35.71,-117.49,-21.78
"Other, Net",292.71,-25.63,-36.49,-35.82
Net Income Before Taxes,-1862.39,1060.74,350.93,2161.12
Provision for Income Taxes,71.53,212.25,157.52,173.09
Net Income After Taxes,-1933.93,848.49,193.41,1988.03
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-1933.93,848.49,193.41,1988.03
Total Extraordinary Items,-,-,-,-
Net Income,-1933.93,848.49,193.41,1988.03
Total Adjustments to Net Income,-,-,-0,-
Income Available to Common Excluding Extraordinary Items,-1933.93,848.49,193.41,1988.03
Dilution Adjustment,-,-,-,-
Diluted Net Income,-1933.93,848.49,193.41,1988.03
Diluted Weighted Average Shares,7.66,7.24,7.25,7.25
Diluted EPS Excluding Extraordinary Items,-252.36,117.22,26.68,274.21
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-151.54,104.63,33.04,106.91
