Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,9826,7507,7545.39,11219.21
"Revenue 9826 7507 7545.39 11219.21  Other Revenue, Total - - - -","Revenue 9826 7507 7545.39 11219.21  Other Revenue, Total - - - -","Revenue 9826 7507 7545.39 11219.21  Other Revenue, Total - - - -","Revenue 9826 7507 7545.39 11219.21  Other Revenue, Total - - - -","Revenue 9826 7507 7545.39 11219.21  Other Revenue, Total - - - -"
Revenue,9826,7507,7545.39,11219.21
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9369,7192,7258.53,9923.46
Gross Profit,457,315,286.86,1295.75
Total Operating Expenses,10373,8089,8301.75,11390.14
"Selling/General/Admin. Expenses, Total 1004 794 821.43 972.95  Research & Development - 97 89.85 116.27  Depreciation / Amortization 575 550 10.48 13.23  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - 765.2 121.47 364.22  Other Operating Expenses, Total -573 -543 -0 -","Selling/General/Admin. Expenses, Total 1004 794 821.43 972.95  Research & Development - 97 89.85 116.27  Depreciation / Amortization 575 550 10.48 13.23  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - 765.2 121.47 364.22  Other Operating Expenses, Total -573 -543 -0 -","Selling/General/Admin. Expenses, Total 1004 794 821.43 972.95  Research & Development - 97 89.85 116.27  Depreciation / Amortization 575 550 10.48 13.23  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - 765.2 121.47 364.22  Other Operating Expenses, Total -573 -543 -0 -","Selling/General/Admin. Expenses, Total 1004 794 821.43 972.95  Research & Development - 97 89.85 116.27  Depreciation / Amortization 575 550 10.48 13.23  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - 765.2 121.47 364.22  Other Operating Expenses, Total -573 -543 -0 -","Selling/General/Admin. Expenses, Total 1004 794 821.43 972.95  Research & Development - 97 89.85 116.27  Depreciation / Amortization 575 550 10.48 13.23  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - 765.2 121.47 364.22  Other Operating Expenses, Total -573 -543 -0 -"
"Selling/General/Admin. Expenses, Total",1004,794,821.43,972.95
Research & Development,-,97,89.85,116.27
Depreciation / Amortization,575,550,10.48,13.23
Interest Expense (Income) - Net Operating,-2,-1,-,-
Unusual Expense (Income),-,765.2,121.47,364.22
"Other Operating Expenses, Total",-573,-543,-0,-
Operating Income,-547,-582,-756.36,-170.93
"Interest Income (Expense), Net Non-Operating",-,210.53,222.98,189.67
Gain (Loss) on Sale of Assets,-74,76,-5.95,-4.49
"Other, Net",219,460,27.49,17.47
Net Income Before Taxes,-692,-1118,-511.84,31.72
Provision for Income Taxes,31,10,320.02,129.48
Net Income After Taxes,-723,-1128,-831.87,-97.75
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-723,-1128,-831.87,-97.75
Total Extraordinary Items,-,-,-,-
Net Income,-723,-1128,-831.87,-97.75
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-723,-1128,-831.87,-97.75
Dilution Adjustment,-,-,-,-
Diluted Net Income,-723,-1128,-831.87,-97.75
Diluted Weighted Average Shares,12.73,12.73,12.73,12.73
Diluted EPS Excluding Extraordinary Items,-56.81,-88.64,-65.37,-7.68
DPS - Common Stock Primary Issue,-,24,26,35
Diluted Normalized EPS,-14.63,-21.12,-58.86,11.15
