Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,34087,31285,29826.01,33561.41
"Revenue 34087 31285.75 29826.01 33561.41  Other Revenue, Total - - - -","Revenue 34087 31285.75 29826.01 33561.41  Other Revenue, Total - - - -","Revenue 34087 31285.75 29826.01 33561.41  Other Revenue, Total - - - -","Revenue 34087 31285.75 29826.01 33561.41  Other Revenue, Total - - - -","Revenue 34087 31285.75 29826.01 33561.41  Other Revenue, Total - - - -"
Revenue,34087,31285.75,29826.01,33561.41
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",23966,21686,20380.95,23550.7
Gross Profit,10121,9599,9445.06,10010.71
Total Operating Expenses,32565,30057,28650.73,32097.41
"Selling/General/Admin. Expenses, Total 8599 8371.73 8219.02 8450.92  Research & Development - 43 36.59 36.65  Depreciation / Amortization 630 615 - -  Interest Expense (Income) - Net Operating -31 - - -  Unusual Expense (Income) - 29.42 14.17 59.15  Other Operating Expenses, Total -639 -627 - -","Selling/General/Admin. Expenses, Total 8599 8371.73 8219.02 8450.92  Research & Development - 43 36.59 36.65  Depreciation / Amortization 630 615 - -  Interest Expense (Income) - Net Operating -31 - - -  Unusual Expense (Income) - 29.42 14.17 59.15  Other Operating Expenses, Total -639 -627 - -","Selling/General/Admin. Expenses, Total 8599 8371.73 8219.02 8450.92  Research & Development - 43 36.59 36.65  Depreciation / Amortization 630 615 - -  Interest Expense (Income) - Net Operating -31 - - -  Unusual Expense (Income) - 29.42 14.17 59.15  Other Operating Expenses, Total -639 -627 - -","Selling/General/Admin. Expenses, Total 8599 8371.73 8219.02 8450.92  Research & Development - 43 36.59 36.65  Depreciation / Amortization 630 615 - -  Interest Expense (Income) - Net Operating -31 - - -  Unusual Expense (Income) - 29.42 14.17 59.15  Other Operating Expenses, Total -639 -627 - -","Selling/General/Admin. Expenses, Total 8599 8371.73 8219.02 8450.92  Research & Development - 43 36.59 36.65  Depreciation / Amortization 630 615 - -  Interest Expense (Income) - Net Operating -31 - - -  Unusual Expense (Income) - 29.42 14.17 59.15  Other Operating Expenses, Total -639 -627 - -"
"Selling/General/Admin. Expenses, Total",8599,8371.73,8219.02,8450.92
Research & Development,-,43,36.59,36.65
Depreciation / Amortization,630,615,-,-
Interest Expense (Income) - Net Operating,-31,-,-,-
Unusual Expense (Income),-,29.42,14.17,59.15
"Other Operating Expenses, Total",-639,-627,-,-
Operating Income,1522,1228,1175.28,1464
"Interest Income (Expense), Net Non-Operating",-,13.36,-4.56,-20.09
Gain (Loss) on Sale of Assets,6,63,-36.02,-5.29
"Other, Net",-170,-232,106.32,111.52
Net Income Before Taxes,1686,1397,1241.02,1550.14
Provision for Income Taxes,572,490,446.45,540.62
Net Income After Taxes,1114,907,794.57,1009.51
Minority Interest,1853,-84.33,-56.41,-86.22
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,988,823,738.16,923.29
Total Extraordinary Items,-,-,-,-
Net Income,988,823.62,738.16,923.29
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,988,823,738.16,923.29
Dilution Adjustment,-,-,-,-
Diluted Net Income,988,823.62,738.16,923.29
Diluted Weighted Average Shares,6.94,6.94,6.98,6.99
Diluted EPS Excluding Extraordinary Items,142.28,118.64,105.74,132.16
DPS - Common Stock Primary Issue,-,50,45,45
Diluted Normalized EPS,133.33,109.79,110.34,138.17
