Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,40471,44198,35988,32498
"Revenue 39477 45924 35988 32498  Other Revenue, Total 994 4030 - -","Revenue 39477 45924 35988 32498  Other Revenue, Total 994 4030 - -","Revenue 39477 45924 35988 32498  Other Revenue, Total 994 4030 - -","Revenue 39477 45924 35988 32498  Other Revenue, Total 994 4030 - -","Revenue 39477 45924 35988 32498  Other Revenue, Total 994 4030 - -"
Revenue,39477,45924,35988,32498
"Other Revenue, Total",994,4030,-,-
"Cost of Revenue, Total",186,2102,2019,2185
Gross Profit,40285,43822,33969,30313
Total Operating Expenses,31321,30303,23895,22895
"Selling/General/Admin. Expenses, Total 25914 26596 20544 19401  Research & Development - - 18 -  Depreciation / Amortization 2967 1828 1138 1151  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -225 175 159  Other Operating Expenses, Total 2254 2 1 -1","Selling/General/Admin. Expenses, Total 25914 26596 20544 19401  Research & Development - - 18 -  Depreciation / Amortization 2967 1828 1138 1151  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -225 175 159  Other Operating Expenses, Total 2254 2 1 -1","Selling/General/Admin. Expenses, Total 25914 26596 20544 19401  Research & Development - - 18 -  Depreciation / Amortization 2967 1828 1138 1151  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -225 175 159  Other Operating Expenses, Total 2254 2 1 -1","Selling/General/Admin. Expenses, Total 25914 26596 20544 19401  Research & Development - - 18 -  Depreciation / Amortization 2967 1828 1138 1151  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -225 175 159  Other Operating Expenses, Total 2254 2 1 -1","Selling/General/Admin. Expenses, Total 25914 26596 20544 19401  Research & Development - - 18 -  Depreciation / Amortization 2967 1828 1138 1151  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - -225 175 159  Other Operating Expenses, Total 2254 2 1 -1"
"Selling/General/Admin. Expenses, Total",25914,26596,20544,19401
Research & Development,-,-,18,-
Depreciation / Amortization,2967,1828,1138,1151
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,-225,175,159
"Other Operating Expenses, Total",2254,2,1,-1
Operating Income,9150,15621,12093,9603
"Interest Income (Expense), Net Non-Operating",-,627,-475,-48
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",5883,14,13,-27
Net Income Before Taxes,3267,16262,11631,9528
Provision for Income Taxes,2587,5640,4008,3264
Net Income After Taxes,680,10622,7623,6264
Minority Interest,1732,-763,-324,-190
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1212,9859,7299,6074
Total Extraordinary Items,-,-,-,-
Net Income,1212,9859,7299,6074
Total Adjustments to Net Income,-,-1,-1,-1
Income Available to Common Excluding Extraordinary Items,1212,9858,7298,6073
Dilution Adjustment,0.284,-,-,-
Diluted Net Income,1211.72,9858,7298,6073
Diluted Weighted Average Shares,114.1,114.1,117.9,119.07
Diluted EPS Excluding Extraordinary Items,10.62,86.39,61.9,51
DPS - Common Stock Primary Issue,21,52.17,37.42,25.78
Diluted Normalized EPS,47.79,88.56,64.25,53.25
