Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,30250,25389,22735,19481
"Revenue 30250 25389 22735 19481  Other Revenue, Total - - - -","Revenue 30250 25389 22735 19481  Other Revenue, Total - - - -","Revenue 30250 25389 22735 19481  Other Revenue, Total - - - -","Revenue 30250 25389 22735 19481  Other Revenue, Total - - - -","Revenue 30250 25389 22735 19481  Other Revenue, Total - - - -"
Revenue,30250,25389,22735,19481
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",17489,14565,13794,13631
Gross Profit,12761,10824,8941,5850
Total Operating Expenses,27133,23136,21479,19486
"Selling/General/Admin. Expenses, Total 9644 8480 7470 5298  Research & Development - - - -  Depreciation / Amortization 1123 960 83 80  Interest Expense (Income) - Net Operating -49 -53 - -  Unusual Expense (Income) - 107 130 476  Other Operating Expenses, Total -1074 -816 2 1","Selling/General/Admin. Expenses, Total 9644 8480 7470 5298  Research & Development - - - -  Depreciation / Amortization 1123 960 83 80  Interest Expense (Income) - Net Operating -49 -53 - -  Unusual Expense (Income) - 107 130 476  Other Operating Expenses, Total -1074 -816 2 1","Selling/General/Admin. Expenses, Total 9644 8480 7470 5298  Research & Development - - - -  Depreciation / Amortization 1123 960 83 80  Interest Expense (Income) - Net Operating -49 -53 - -  Unusual Expense (Income) - 107 130 476  Other Operating Expenses, Total -1074 -816 2 1","Selling/General/Admin. Expenses, Total 9644 8480 7470 5298  Research & Development - - - -  Depreciation / Amortization 1123 960 83 80  Interest Expense (Income) - Net Operating -49 -53 - -  Unusual Expense (Income) - 107 130 476  Other Operating Expenses, Total -1074 -816 2 1","Selling/General/Admin. Expenses, Total 9644 8480 7470 5298  Research & Development - - - -  Depreciation / Amortization 1123 960 83 80  Interest Expense (Income) - Net Operating -49 -53 - -  Unusual Expense (Income) - 107 130 476  Other Operating Expenses, Total -1074 -816 2 1"
"Selling/General/Admin. Expenses, Total",9644,8480,7470,5298
Research & Development,-,-,-,-
Depreciation / Amortization,1123,960,83,80
Interest Expense (Income) - Net Operating,-49,-53,-,-
Unusual Expense (Income),-,107,130,476
"Other Operating Expenses, Total",-1074,-816,2,1
Operating Income,3117,2253,1256,-5
"Interest Income (Expense), Net Non-Operating",-,-36,-48,-62
Gain (Loss) on Sale of Assets,2,-,-,190
"Other, Net",77,257,-169,-1
Net Income Before Taxes,3038,1996,1039,122
Provision for Income Taxes,962,-324,-362,-308
Net Income After Taxes,2076,2320,1401,430
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2076,2320,1401,430
Total Extraordinary Items,-,-,-,-
Net Income,2076,2320,1401,430
Total Adjustments to Net Income,-,-,1,1
Income Available to Common Excluding Extraordinary Items,2076,2320,1402,431
Dilution Adjustment,-,-,-,-
Diluted Net Income,2076,2320,1402,431
Diluted Weighted Average Shares,13.06,12.06,12.55,12.55
Diluted EPS Excluding Extraordinary Items,158.94,192.4,111.71,34.34
DPS - Common Stock Primary Issue,-,26,-,-
Diluted Normalized EPS,145.85,109,118.44,49.15
