Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,10919,10472,10983,10144.31
"Revenue 10919 10472 10983 10144.31  Other Revenue, Total - - - -","Revenue 10919 10472 10983 10144.31  Other Revenue, Total - - - -","Revenue 10919 10472 10983 10144.31  Other Revenue, Total - - - -","Revenue 10919 10472 10983 10144.31  Other Revenue, Total - - - -","Revenue 10919 10472 10983 10144.31  Other Revenue, Total - - - -"
Revenue,10919,10472,10983,10144.31
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",9346,8978,9523,8819.63
Gross Profit,1573,1494,1460,1324.68
Total Operating Expenses,10713,10318,10773,10109.33
"Selling/General/Admin. Expenses, Total 1249 1268 1178 1235.78  Research & Development - 1 - -  Depreciation / Amortization 513 472 470 47.77  Interest Expense (Income) - Net Operating -14 -14 -18 -  Unusual Expense (Income) - 5.37 2.78 6.15  Other Operating Expenses, Total -381 -387 -380 -","Selling/General/Admin. Expenses, Total 1249 1268 1178 1235.78  Research & Development - 1 - -  Depreciation / Amortization 513 472 470 47.77  Interest Expense (Income) - Net Operating -14 -14 -18 -  Unusual Expense (Income) - 5.37 2.78 6.15  Other Operating Expenses, Total -381 -387 -380 -","Selling/General/Admin. Expenses, Total 1249 1268 1178 1235.78  Research & Development - 1 - -  Depreciation / Amortization 513 472 470 47.77  Interest Expense (Income) - Net Operating -14 -14 -18 -  Unusual Expense (Income) - 5.37 2.78 6.15  Other Operating Expenses, Total -381 -387 -380 -","Selling/General/Admin. Expenses, Total 1249 1268 1178 1235.78  Research & Development - 1 - -  Depreciation / Amortization 513 472 470 47.77  Interest Expense (Income) - Net Operating -14 -14 -18 -  Unusual Expense (Income) - 5.37 2.78 6.15  Other Operating Expenses, Total -381 -387 -380 -","Selling/General/Admin. Expenses, Total 1249 1268 1178 1235.78  Research & Development - 1 - -  Depreciation / Amortization 513 472 470 47.77  Interest Expense (Income) - Net Operating -14 -14 -18 -  Unusual Expense (Income) - 5.37 2.78 6.15  Other Operating Expenses, Total -381 -387 -380 -"
"Selling/General/Admin. Expenses, Total",1249,1268,1178,1235.78
Research & Development,-,1,-,-
Depreciation / Amortization,513,472,470,47.77
Interest Expense (Income) - Net Operating,-14,-14,-18,-
Unusual Expense (Income),-,5.37,2.78,6.15
"Other Operating Expenses, Total",-381,-387,-380,-
Operating Income,206,154,210,34.98
"Interest Income (Expense), Net Non-Operating",-,194.35,225.12,31.31
Gain (Loss) on Sale of Assets,155,135,191,-
"Other, Net",-371,-330,-427,26.39
Net Income Before Taxes,422,349,446,92.68
Provision for Income Taxes,80,83,126,20.05
Net Income After Taxes,342,266,320,72.63
Minority Interest,882,834,816,-9.2
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,289,236,297,63.44
Total Extraordinary Items,-,-,-,-
Net Income,289,236,297,63.44
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,289,236,297,63.44
Dilution Adjustment,-0.831,-,-0.043,-
Diluted Net Income,289.83,236,297.04,63.44
Diluted Weighted Average Shares,1.39,1.38,1.38,1.38
Diluted EPS Excluding Extraordinary Items,208.65,170.68,215.06,45.93
DPS - Common Stock Primary Issue,70,50,50,30
Diluted Normalized EPS,81.53,77.29,99.64,52.3
