Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,3666,6377.65,5644.45,5549.14
"Revenue 3666 6377.65 5644.45 5549.14  Other Revenue, Total - - - -","Revenue 3666 6377.65 5644.45 5549.14  Other Revenue, Total - - - -","Revenue 3666 6377.65 5644.45 5549.14  Other Revenue, Total - - - -","Revenue 3666 6377.65 5644.45 5549.14  Other Revenue, Total - - - -","Revenue 3666 6377.65 5644.45 5549.14  Other Revenue, Total - - - -"
Revenue,3666,6377.65,5644.45,5549.14
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2257,4971.92,4468.6,4249.96
Gross Profit,1409,1405.73,1175.85,1299.18
Total Operating Expenses,3217,6024.36,5443.07,5189.16
"Selling/General/Admin. Expenses, Total 859 858 861.46 841.66  Research & Development 101 95.35 109.54 95.8  Depreciation / Amortization 201 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 99.1 3.48 1.74  Other Operating Expenses, Total -200 - - -","Selling/General/Admin. Expenses, Total 859 858 861.46 841.66  Research & Development 101 95.35 109.54 95.8  Depreciation / Amortization 201 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 99.1 3.48 1.74  Other Operating Expenses, Total -200 - - -","Selling/General/Admin. Expenses, Total 859 858 861.46 841.66  Research & Development 101 95.35 109.54 95.8  Depreciation / Amortization 201 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 99.1 3.48 1.74  Other Operating Expenses, Total -200 - - -","Selling/General/Admin. Expenses, Total 859 858 861.46 841.66  Research & Development 101 95.35 109.54 95.8  Depreciation / Amortization 201 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 99.1 3.48 1.74  Other Operating Expenses, Total -200 - - -","Selling/General/Admin. Expenses, Total 859 858 861.46 841.66  Research & Development 101 95.35 109.54 95.8  Depreciation / Amortization 201 - - -  Interest Expense (Income) - Net Operating -1 - - -  Unusual Expense (Income) - 99.1 3.48 1.74  Other Operating Expenses, Total -200 - - -"
"Selling/General/Admin. Expenses, Total",859,858,861.46,841.66
Research & Development,101,95.35,109.54,95.8
Depreciation / Amortization,201,-,-,-
Interest Expense (Income) - Net Operating,-1,-,-,-
Unusual Expense (Income),-,99.1,3.48,1.74
"Other Operating Expenses, Total",-200,-,-,-
Operating Income,449,353.29,201.37,359.98
"Interest Income (Expense), Net Non-Operating",-,217.36,102.49,209.14
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-289,63.61,36.04,32.3
Net Income Before Taxes,738,634.26,339.91,601.42
Provision for Income Taxes,162,179.82,77.93,96.11
Net Income After Taxes,576,454.44,261.98,505.31
Minority Interest,3,-1.44,-0.06,0.12
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,575,453,261.92,505.43
Total Extraordinary Items,-,-,-,-
Net Income,575,453,261.92,505.43
Total Adjustments to Net Income,-,-0,-0,-
Income Available to Common Excluding Extraordinary Items,575,453,261.92,505.43
Dilution Adjustment,-,-,-,-
Diluted Net Income,575,453,261.92,505.43
Diluted Weighted Average Shares,1.32,1.32,1.32,1.32
Diluted EPS Excluding Extraordinary Items,434.28,342.13,197.82,381.73
DPS - Common Stock Primary Issue,41,41,40,39
Diluted Normalized EPS,348.08,411.8,215.88,386.85
