Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,10797,10542,9968,9172
"Revenue 10797 10542 9968 9172  Other Revenue, Total - - - -","Revenue 10797 10542 9968 9172  Other Revenue, Total - - - -","Revenue 10797 10542 9968 9172  Other Revenue, Total - - - -","Revenue 10797 10542 9968 9172  Other Revenue, Total - - - -","Revenue 10797 10542 9968 9172  Other Revenue, Total - - - -"
Revenue,10797,10542,9968,9172
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",5350,5313,5288,5036
Gross Profit,5447,5229,4680,4136
Total Operating Expenses,8105,7914,7739,7320
"Selling/General/Admin. Expenses, Total 2755 2601 2451 2283  Research & Development - - - -  Depreciation / Amortization 945 905 836 -  Interest Expense (Income) - Net Operating -48 -48 -43 -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -897 -857 -793 1","Selling/General/Admin. Expenses, Total 2755 2601 2451 2283  Research & Development - - - -  Depreciation / Amortization 945 905 836 -  Interest Expense (Income) - Net Operating -48 -48 -43 -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -897 -857 -793 1","Selling/General/Admin. Expenses, Total 2755 2601 2451 2283  Research & Development - - - -  Depreciation / Amortization 945 905 836 -  Interest Expense (Income) - Net Operating -48 -48 -43 -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -897 -857 -793 1","Selling/General/Admin. Expenses, Total 2755 2601 2451 2283  Research & Development - - - -  Depreciation / Amortization 945 905 836 -  Interest Expense (Income) - Net Operating -48 -48 -43 -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -897 -857 -793 1","Selling/General/Admin. Expenses, Total 2755 2601 2451 2283  Research & Development - - - -  Depreciation / Amortization 945 905 836 -  Interest Expense (Income) - Net Operating -48 -48 -43 -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -897 -857 -793 1"
"Selling/General/Admin. Expenses, Total",2755,2601,2451,2283
Research & Development,-,-,-,-
Depreciation / Amortization,945,905,836,-
Interest Expense (Income) - Net Operating,-48,-48,-43,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-897,-857,-793,1
Operating Income,2692,2628,2229,1852
"Interest Income (Expense), Net Non-Operating",-,-81,-94,-44
Gain (Loss) on Sale of Assets,121,23,14,-
"Other, Net",-89,50,75,19
Net Income Before Taxes,2660,2555,2140,1827
Provision for Income Taxes,902,824,684,579
Net Income After Taxes,1758,1731,1456,1248
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1758,1731,1456,1248
Total Extraordinary Items,-,-,-,-
Net Income,1758,1731,1456,1248
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1758,1731,1456,1248
Dilution Adjustment,-,-,-,-
Diluted Net Income,1758,1731,1456,1248
Diluted Weighted Average Shares,42.38,42.43,42.68,42.68
Diluted EPS Excluding Extraordinary Items,41.48,40.79,34.12,29.24
DPS - Common Stock Primary Issue,17,16,14,12.2
Diluted Normalized EPS,37.44,37.3,31.13,29.24
