Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,43667,44456,42205,48217
"Revenue 43667 44456 42205 48217  Other Revenue, Total - - - -","Revenue 43667 44456 42205 48217  Other Revenue, Total - - - -","Revenue 43667 44456 42205 48217  Other Revenue, Total - - - -","Revenue 43667 44456 42205 48217  Other Revenue, Total - - - -","Revenue 43667 44456 42205 48217  Other Revenue, Total - - - -"
Revenue,43667,44456,42205,48217
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",36061,36063,34386,39410
Gross Profit,7606,8393,7819,8807
Total Operating Expenses,43349,44236,42133,48473
"Selling/General/Admin. Expenses, Total 7181 7053 7351 7905  Research & Development - 545 - -  Depreciation / Amortization 2255 2126 268 355  Interest Expense (Income) - Net Operating -27 -39 - -  Unusual Expense (Income) - 226 126 802  Other Operating Expenses, Total -1663 -1512 2 1","Selling/General/Admin. Expenses, Total 7181 7053 7351 7905  Research & Development - 545 - -  Depreciation / Amortization 2255 2126 268 355  Interest Expense (Income) - Net Operating -27 -39 - -  Unusual Expense (Income) - 226 126 802  Other Operating Expenses, Total -1663 -1512 2 1","Selling/General/Admin. Expenses, Total 7181 7053 7351 7905  Research & Development - 545 - -  Depreciation / Amortization 2255 2126 268 355  Interest Expense (Income) - Net Operating -27 -39 - -  Unusual Expense (Income) - 226 126 802  Other Operating Expenses, Total -1663 -1512 2 1","Selling/General/Admin. Expenses, Total 7181 7053 7351 7905  Research & Development - 545 - -  Depreciation / Amortization 2255 2126 268 355  Interest Expense (Income) - Net Operating -27 -39 - -  Unusual Expense (Income) - 226 126 802  Other Operating Expenses, Total -1663 -1512 2 1","Selling/General/Admin. Expenses, Total 7181 7053 7351 7905  Research & Development - 545 - -  Depreciation / Amortization 2255 2126 268 355  Interest Expense (Income) - Net Operating -27 -39 - -  Unusual Expense (Income) - 226 126 802  Other Operating Expenses, Total -1663 -1512 2 1"
"Selling/General/Admin. Expenses, Total",7181,7053,7351,7905
Research & Development,-,545,-,-
Depreciation / Amortization,2255,2126,268,355
Interest Expense (Income) - Net Operating,-27,-39,-,-
Unusual Expense (Income),-,226,126,802
"Other Operating Expenses, Total",-1663,-1512,2,1
Operating Income,318,220,72,-256
"Interest Income (Expense), Net Non-Operating",-,1468,719,724
Gain (Loss) on Sale of Assets,146,1299,538,79
"Other, Net",-1682,-4144,301,24
Net Income Before Taxes,1854,3065,1630,571
Provision for Income Taxes,675,465,293,349
Net Income After Taxes,1179,2600,1337,222
Minority Interest,385,304,-13,-63
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1107,2651,1324,159
Total Extraordinary Items,-,-,-,-
Net Income,1107,2651,1324,159
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,1107,2651,1323,158
Dilution Adjustment,-0.339,-0.788,-,-
Diluted Net Income,1107.34,2651.79,1323,158
Diluted Weighted Average Shares,22.68,22.78,22.87,23.68
Diluted EPS Excluding Extraordinary Items,48.82,116.41,57.85,6.67
DPS - Common Stock Primary Issue,40,40,15,34
Diluted Normalized EPS,47.86,56.89,44.04,29.09
