Period Ending:,202331/01,202231/01,202131/01,202031/01
Total Revenue,162799,174355,171621,176258
"Revenue 162799 174355 171621 176258  Other Revenue, Total - - - -","Revenue 162799 174355 171621 176258  Other Revenue, Total - - - -","Revenue 162799 174355 171621 176258  Other Revenue, Total - - - -","Revenue 162799 174355 171621 176258  Other Revenue, Total - - - -","Revenue 162799 174355 171621 176258  Other Revenue, Total - - - -"
Revenue,162799,174355,171621,176258
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",123370,133789,132105,135578
Gross Profit,39429,40566,39516,40680
Total Operating Expenses,159669,170538,168030,173079
"Selling/General/Admin. Expenses, Total 36299 36481 35632 37225  Research & Development - - - -  Depreciation / Amortization 1858 - - -  Interest Expense (Income) - Net Operating -207 - - -  Unusual Expense (Income) - 267 291 275  Other Operating Expenses, Total -1651 1 2 1","Selling/General/Admin. Expenses, Total 36299 36481 35632 37225  Research & Development - - - -  Depreciation / Amortization 1858 - - -  Interest Expense (Income) - Net Operating -207 - - -  Unusual Expense (Income) - 267 291 275  Other Operating Expenses, Total -1651 1 2 1","Selling/General/Admin. Expenses, Total 36299 36481 35632 37225  Research & Development - - - -  Depreciation / Amortization 1858 - - -  Interest Expense (Income) - Net Operating -207 - - -  Unusual Expense (Income) - 267 291 275  Other Operating Expenses, Total -1651 1 2 1","Selling/General/Admin. Expenses, Total 36299 36481 35632 37225  Research & Development - - - -  Depreciation / Amortization 1858 - - -  Interest Expense (Income) - Net Operating -207 - - -  Unusual Expense (Income) - 267 291 275  Other Operating Expenses, Total -1651 1 2 1","Selling/General/Admin. Expenses, Total 36299 36481 35632 37225  Research & Development - - - -  Depreciation / Amortization 1858 - - -  Interest Expense (Income) - Net Operating -207 - - -  Unusual Expense (Income) - 267 291 275  Other Operating Expenses, Total -1651 1 2 1"
"Selling/General/Admin. Expenses, Total",36299,36481,35632,37225
Research & Development,-,-,-,-
Depreciation / Amortization,1858,-,-,-
Interest Expense (Income) - Net Operating,-207,-,-,-
Unusual Expense (Income),-,267,291,275
"Other Operating Expenses, Total",-1651,1,2,1
Operating Income,3130,3817,3591,3179
"Interest Income (Expense), Net Non-Operating",-,-88,-115,-90
Gain (Loss) on Sale of Assets,3,-,197,66
"Other, Net",275,-143,-61,-61
Net Income Before Taxes,2852,3586,3612,3094
Provision for Income Taxes,1106,1347,1440,945
Net Income After Taxes,1746,2239,2172,2149
Minority Interest,804,-66,-80,-71
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1773,2173,2092,2078
Total Extraordinary Items,-,-,-,-
Net Income,1773,2173,2092,2078
Total Adjustments to Net Income,-,-2,-1,-1
Income Available to Common Excluding Extraordinary Items,1773,2171,2091,2077
Dilution Adjustment,-,-,-,-
Diluted Net Income,1773,2171,2091,2077
Diluted Weighted Average Shares,92.55,92.55,92.55,92.55
Diluted EPS Excluding Extraordinary Items,19.16,23.46,22.59,22.44
DPS - Common Stock Primary Issue,2,2,2,2
Diluted Normalized EPS,20.97,25.61,23.94,24.7
