Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,9969,8046,9433.68,11512.19
"Revenue 9969 8046 9433.68 11512.19  Other Revenue, Total - - - -","Revenue 9969 8046 9433.68 11512.19  Other Revenue, Total - - - -","Revenue 9969 8046 9433.68 11512.19  Other Revenue, Total - - - -","Revenue 9969 8046 9433.68 11512.19  Other Revenue, Total - - - -","Revenue 9969 8046 9433.68 11512.19  Other Revenue, Total - - - -"
Revenue,9969,8046,9433.68,11512.19
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",3029,2280,2578.04,3129.27
Gross Profit,6940,5766,6855.64,8382.91
Total Operating Expenses,10417,9258,10689.72,10995.03
"Selling/General/Admin. Expenses, Total 6956 6978 7749.03 7874.29  Research & Development - - - -  Depreciation / Amortization 454 569 - -  Interest Expense (Income) - Net Operating -18 -18 - -  Unusual Expense (Income) - 431.77 362.66 -8.54  Other Operating Expenses, Total -4 -551 -0 -","Selling/General/Admin. Expenses, Total 6956 6978 7749.03 7874.29  Research & Development - - - -  Depreciation / Amortization 454 569 - -  Interest Expense (Income) - Net Operating -18 -18 - -  Unusual Expense (Income) - 431.77 362.66 -8.54  Other Operating Expenses, Total -4 -551 -0 -","Selling/General/Admin. Expenses, Total 6956 6978 7749.03 7874.29  Research & Development - - - -  Depreciation / Amortization 454 569 - -  Interest Expense (Income) - Net Operating -18 -18 - -  Unusual Expense (Income) - 431.77 362.66 -8.54  Other Operating Expenses, Total -4 -551 -0 -","Selling/General/Admin. Expenses, Total 6956 6978 7749.03 7874.29  Research & Development - - - -  Depreciation / Amortization 454 569 - -  Interest Expense (Income) - Net Operating -18 -18 - -  Unusual Expense (Income) - 431.77 362.66 -8.54  Other Operating Expenses, Total -4 -551 -0 -","Selling/General/Admin. Expenses, Total 6956 6978 7749.03 7874.29  Research & Development - - - -  Depreciation / Amortization 454 569 - -  Interest Expense (Income) - Net Operating -18 -18 - -  Unusual Expense (Income) - 431.77 362.66 -8.54  Other Operating Expenses, Total -4 -551 -0 -"
"Selling/General/Admin. Expenses, Total",6956,6978,7749.03,7874.29
Research & Development,-,-,-,-
Depreciation / Amortization,454,569,-,-
Interest Expense (Income) - Net Operating,-18,-18,-,-
Unusual Expense (Income),-,431.77,362.66,-8.54
"Other Operating Expenses, Total",-4,-551,-0,-
Operating Income,-448,-1212,-1256.04,517.16
"Interest Income (Expense), Net Non-Operating",-,-17.72,-17.97,-17.27
Gain (Loss) on Sale of Assets,-,1589,-,-
"Other, Net",-696,-3335,70.07,13.42
Net Income Before Taxes,248,534,-1203.94,513.31
Provision for Income Taxes,123,176,-285.34,210.4
Net Income After Taxes,125,358,-918.61,302.91
Minority Interest,120,118,-1.54,0.81
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,123,357,-920.15,303.72
Total Extraordinary Items,-,-,-,-
Net Income,123,357,-920.15,303.72
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,123,357,-920.15,303.72
Dilution Adjustment,-,-0.897,-,-
Diluted Net Income,123,357.9,-920.15,303.72
Diluted Weighted Average Shares,8.6,8.8,8.61,8.93
Diluted EPS Excluding Extraordinary Items,14.3,40.65,-106.9,34.02
DPS - Common Stock Primary Issue,7.5,7.5,7.5,7.5
Diluted Normalized EPS,85.8,-44.41,-78.49,34.44
