Period Ending:,202320/02,202220/02,202120/02,202020/02
Total Revenue,74712,71398,69456,59852.69
"Revenue 74712 71398 69456 59852.69  Other Revenue, Total - - - -","Revenue 74712 71398 69456 59852.69  Other Revenue, Total - - - -","Revenue 74712 71398 69456 59852.69  Other Revenue, Total - - - -","Revenue 74712 71398 69456 59852.69  Other Revenue, Total - - - -","Revenue 74712 71398 69456 59852.69  Other Revenue, Total - - - -"
Revenue,74712,71398,69456,59852.69
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",38516,36163,34434.29,29560.95
Gross Profit,36196,35235,35021.71,30291.74
Total Operating Expenses,69584,66177,62847.91,56138.39
"Selling/General/Admin. Expenses, Total 29433 28530 26904.75 25024.75  Research & Development - - - -  Depreciation / Amortization 1503 1369 1253.07 1260.84  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 125.52 255.79 291.85  Other Operating Expenses, Total 132 115 - -","Selling/General/Admin. Expenses, Total 29433 28530 26904.75 25024.75  Research & Development - - - -  Depreciation / Amortization 1503 1369 1253.07 1260.84  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 125.52 255.79 291.85  Other Operating Expenses, Total 132 115 - -","Selling/General/Admin. Expenses, Total 29433 28530 26904.75 25024.75  Research & Development - - - -  Depreciation / Amortization 1503 1369 1253.07 1260.84  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 125.52 255.79 291.85  Other Operating Expenses, Total 132 115 - -","Selling/General/Admin. Expenses, Total 29433 28530 26904.75 25024.75  Research & Development - - - -  Depreciation / Amortization 1503 1369 1253.07 1260.84  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 125.52 255.79 291.85  Other Operating Expenses, Total 132 115 - -","Selling/General/Admin. Expenses, Total 29433 28530 26904.75 25024.75  Research & Development - - - -  Depreciation / Amortization 1503 1369 1253.07 1260.84  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 125.52 255.79 291.85  Other Operating Expenses, Total 132 115 - -"
"Selling/General/Admin. Expenses, Total",29433,28530,26904.75,25024.75
Research & Development,-,-,-,-
Depreciation / Amortization,1503,1369,1253.07,1260.84
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,125.52,255.79,291.85
"Other Operating Expenses, Total",132,115,-,-
Operating Income,5128,5221,6608.09,3714.3
"Interest Income (Expense), Net Non-Operating",-,23.1,36.05,58.31
Gain (Loss) on Sale of Assets,-10,-18,-14.35,-9.98
"Other, Net",13,-128,426.69,183.94
Net Income Before Taxes,5125,5367,7056.49,3946.56
Provision for Income Taxes,1759,1826,2338.66,1387.48
Net Income After Taxes,3366,3541,4717.83,2559.08
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3366,3541,4717.83,2559.08
Total Extraordinary Items,-,-,-,-
Net Income,3366,3541,4717.83,2559.08
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,3366,3541,4717.83,2559.08
Dilution Adjustment,-,-,-,-
Diluted Net Income,3366,3541,4717.83,2559.08
Diluted Weighted Average Shares,26.11,26.1,26.08,26.09
Diluted EPS Excluding Extraordinary Items,128.89,135.65,180.91,98.09
DPS - Common Stock Primary Issue,28,28,28,18
Diluted Normalized EPS,127.2,131.95,187.83,105.6
