Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,35298,33273,24870,30453
"Revenue 35298 33273 24870 30453  Other Revenue, Total - - - -","Revenue 35298 33273 24870 30453  Other Revenue, Total - - - -","Revenue 35298 33273 24870 30453  Other Revenue, Total - - - -","Revenue 35298 33273 24870 30453  Other Revenue, Total - - - -","Revenue 35298 33273 24870 30453  Other Revenue, Total - - - -"
Revenue,35298,33273,24870,30453
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",28370,26174,20477,23832
Gross Profit,6928,7099,4393,6621
Total Operating Expenses,33978,31513,25085,29151
"Selling/General/Admin. Expenses, Total 5608 4590 3963 4524  Research & Development - 685 568 595  Depreciation / Amortization 838 864 74 75  Interest Expense (Income) - Net Operating -6 -5 - -  Unusual Expense (Income) - - 4 124  Other Operating Expenses, Total -832 -795 -1 1","Selling/General/Admin. Expenses, Total 5608 4590 3963 4524  Research & Development - 685 568 595  Depreciation / Amortization 838 864 74 75  Interest Expense (Income) - Net Operating -6 -5 - -  Unusual Expense (Income) - - 4 124  Other Operating Expenses, Total -832 -795 -1 1","Selling/General/Admin. Expenses, Total 5608 4590 3963 4524  Research & Development - 685 568 595  Depreciation / Amortization 838 864 74 75  Interest Expense (Income) - Net Operating -6 -5 - -  Unusual Expense (Income) - - 4 124  Other Operating Expenses, Total -832 -795 -1 1","Selling/General/Admin. Expenses, Total 5608 4590 3963 4524  Research & Development - 685 568 595  Depreciation / Amortization 838 864 74 75  Interest Expense (Income) - Net Operating -6 -5 - -  Unusual Expense (Income) - - 4 124  Other Operating Expenses, Total -832 -795 -1 1","Selling/General/Admin. Expenses, Total 5608 4590 3963 4524  Research & Development - 685 568 595  Depreciation / Amortization 838 864 74 75  Interest Expense (Income) - Net Operating -6 -5 - -  Unusual Expense (Income) - - 4 124  Other Operating Expenses, Total -832 -795 -1 1"
"Selling/General/Admin. Expenses, Total",5608,4590,3963,4524
Research & Development,-,685,568,595
Depreciation / Amortization,838,864,74,75
Interest Expense (Income) - Net Operating,-6,-5,-,-
Unusual Expense (Income),-,-,4,124
"Other Operating Expenses, Total",-832,-795,-1,1
Operating Income,1320,1760,-215,1302
"Interest Income (Expense), Net Non-Operating",-,136,-17,-57
Gain (Loss) on Sale of Assets,23,-,-,-
"Other, Net",-249,-208,131,110
Net Income Before Taxes,1546,1968,-101,1355
Provision for Income Taxes,529,677,122,455
Net Income After Taxes,1017,1291,-223,900
Minority Interest,363,301,-8,-16
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,987,1276,-231,884
Total Extraordinary Items,-,-,-,-
Net Income,987,1276,-231,884
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,987,1276,-232,883
Dilution Adjustment,-,-,-,-
Diluted Net Income,987,1276,-232,883
Diluted Weighted Average Shares,20.52,20.53,20.58,20.46
Diluted EPS Excluding Extraordinary Items,48.09,62.14,-11.27,43.16
DPS - Common Stock Primary Issue,-,25,5,15
Diluted Normalized EPS,45.44,59.17,-11.14,47.19
