Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,227636,172809,123394,172094
"Revenue 227636 172809 123394 172094  Other Revenue, Total - - - -","Revenue 227636 172809 123394 172094  Other Revenue, Total - - - -","Revenue 227636 172809 123394 172094  Other Revenue, Total - - - -","Revenue 227636 172809 123394 172094  Other Revenue, Total - - - -","Revenue 227636 172809 123394 172094  Other Revenue, Total - - - -"
Revenue,227636,172809,123394,172094
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",154560,120569,88896,121009
Gross Profit,73076,52240,34498,51085
Total Operating Expenses,202832,158347,118574,157611
"Selling/General/Admin. Expenses, Total 48272 34817 26454 32930  Research & Development - 2961 3224 3159  Depreciation / Amortization 7963 7018 6581 -  Interest Expense (Income) - Net Operating -79 -75 -36 -  Unusual Expense (Income) - 96 1467 512  Other Operating Expenses, Total -7884 -6943 -6545 1","Selling/General/Admin. Expenses, Total 48272 34817 26454 32930  Research & Development - 2961 3224 3159  Depreciation / Amortization 7963 7018 6581 -  Interest Expense (Income) - Net Operating -79 -75 -36 -  Unusual Expense (Income) - 96 1467 512  Other Operating Expenses, Total -7884 -6943 -6545 1","Selling/General/Admin. Expenses, Total 48272 34817 26454 32930  Research & Development - 2961 3224 3159  Depreciation / Amortization 7963 7018 6581 -  Interest Expense (Income) - Net Operating -79 -75 -36 -  Unusual Expense (Income) - 96 1467 512  Other Operating Expenses, Total -7884 -6943 -6545 1","Selling/General/Admin. Expenses, Total 48272 34817 26454 32930  Research & Development - 2961 3224 3159  Depreciation / Amortization 7963 7018 6581 -  Interest Expense (Income) - Net Operating -79 -75 -36 -  Unusual Expense (Income) - 96 1467 512  Other Operating Expenses, Total -7884 -6943 -6545 1","Selling/General/Admin. Expenses, Total 48272 34817 26454 32930  Research & Development - 2961 3224 3159  Depreciation / Amortization 7963 7018 6581 -  Interest Expense (Income) - Net Operating -79 -75 -36 -  Unusual Expense (Income) - 96 1467 512  Other Operating Expenses, Total -7884 -6943 -6545 1"
"Selling/General/Admin. Expenses, Total",48272,34817,26454,32930
Research & Development,-,2961,3224,3159
Depreciation / Amortization,7963,7018,6581,-
Interest Expense (Income) - Net Operating,-79,-75,-36,-
Unusual Expense (Income),-,96,1467,512
"Other Operating Expenses, Total",-7884,-6943,-6545,1
Operating Income,24804,14462,4820,14483
"Interest Income (Expense), Net Non-Operating",-,1418,562,589
Gain (Loss) on Sale of Assets,-,66,-137,-
"Other, Net",-1641,-1150,943,-36
Net Income Before Taxes,26445,15546,4014,15036
Provision for Income Taxes,6785,3888,1660,3839
Net Income After Taxes,19660,11658,2354,11197
Minority Interest,9333,8536,7532,-484
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,19195,11579,2088,10713
Total Extraordinary Items,-,-,-,-
Net Income,19195,11579,2088,10713
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,19195,11579,2088,10712
Dilution Adjustment,-,-,-,-
Diluted Net Income,19195,11579,2088,10712
Diluted Weighted Average Shares,31.16,31.56,31.57,31.57
Diluted EPS Excluding Extraordinary Items,615.95,366.9,66.14,339.29
DPS - Common Stock Primary Issue,180,90,35,130
Diluted Normalized EPS,515.45,305.97,99.62,351.36
