Period Ending:,202331/01,202231/07,202231/01,202131/07
Total Revenue,1537,1248,1125,2153.53
"Revenue 1537 1248 - 2153.53  Other Revenue, Total - - - -","Revenue 1537 1248 - 2153.53  Other Revenue, Total - - - -","Revenue 1537 1248 - 2153.53  Other Revenue, Total - - - -","Revenue 1537 1248 - 2153.53  Other Revenue, Total - - - -","Revenue 1537 1248 - 2153.53  Other Revenue, Total - - - -"
Revenue,1537,1248,-,2153.53
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",692,624,-,1161.44
Gross Profit,845,624,-,992.09
Total Operating Expenses,755,681,-,1278.38
"Selling/General/Admin. Expenses, Total 28 26 - 116.93  Research & Development - - - -  Depreciation / Amortization 373 364 - -  Interest Expense (Income) - Net Operating -209 -204 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -387 -387 - -","Selling/General/Admin. Expenses, Total 28 26 - 116.93  Research & Development - - - -  Depreciation / Amortization 373 364 - -  Interest Expense (Income) - Net Operating -209 -204 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -387 -387 - -","Selling/General/Admin. Expenses, Total 28 26 - 116.93  Research & Development - - - -  Depreciation / Amortization 373 364 - -  Interest Expense (Income) - Net Operating -209 -204 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -387 -387 - -","Selling/General/Admin. Expenses, Total 28 26 - 116.93  Research & Development - - - -  Depreciation / Amortization 373 364 - -  Interest Expense (Income) - Net Operating -209 -204 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -387 -387 - -","Selling/General/Admin. Expenses, Total 28 26 - 116.93  Research & Development - - - -  Depreciation / Amortization 373 364 - -  Interest Expense (Income) - Net Operating -209 -204 - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -387 -387 - -"
"Selling/General/Admin. Expenses, Total",28,26,-,116.93
Research & Development,-,-,-,-
Depreciation / Amortization,373,364,-,-
Interest Expense (Income) - Net Operating,-209,-204,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-387,-387,-,-
Operating Income,782,567,-,875.16
"Interest Income (Expense), Net Non-Operating",-,-,-,-398.49
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",633,618,-,3.52
Net Income Before Taxes,571,361,-,480.19
Provision for Income Taxes,-,-,-,1.35
Net Income After Taxes,571,361,-,478.83
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,571,361,-,478.83
Total Extraordinary Items,-,-,-,-
Net Income,571,361,-,478.83
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,571,361,-,478.83
Dilution Adjustment,-,-,-,-
Diluted Net Income,571,361,-,478.83
Diluted Weighted Average Shares,0.255,0.255,-,0.26
Diluted EPS Excluding Extraordinary Items,4478.89,2831.66,-,1877.44
DPS - Common Stock Primary Issue,-,-,-,1878
Diluted Normalized EPS,2799.31,1769.79,-,1877.44
