Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,11364,6994,4704,4103
"Revenue 11364 6994 4704 4103  Other Revenue, Total - - - -","Revenue 11364 6994 4704 4103  Other Revenue, Total - - - -","Revenue 11364 6994 4704 4103  Other Revenue, Total - - - -","Revenue 11364 6994 4704 4103  Other Revenue, Total - - - -","Revenue 11364 6994 4704 4103  Other Revenue, Total - - - -"
Revenue,11364,6994,4704,4103
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,1333,949,851
Gross Profit,11364,5661,3755,3252
Total Operating Expenses,9665,6436,4770,3549
"Selling/General/Admin. Expenses, Total - 4958 3746 2484  Research & Development - - - -  Depreciation / Amortization 299 206 81 68  Interest Expense (Income) - Net Operating - -40 -16 -  Unusual Expense (Income) - - -5 145  Other Operating Expenses, Total -14 -21 10 1","Selling/General/Admin. Expenses, Total - 4958 3746 2484  Research & Development - - - -  Depreciation / Amortization 299 206 81 68  Interest Expense (Income) - Net Operating - -40 -16 -  Unusual Expense (Income) - - -5 145  Other Operating Expenses, Total -14 -21 10 1","Selling/General/Admin. Expenses, Total - 4958 3746 2484  Research & Development - - - -  Depreciation / Amortization 299 206 81 68  Interest Expense (Income) - Net Operating - -40 -16 -  Unusual Expense (Income) - - -5 145  Other Operating Expenses, Total -14 -21 10 1","Selling/General/Admin. Expenses, Total - 4958 3746 2484  Research & Development - - - -  Depreciation / Amortization 299 206 81 68  Interest Expense (Income) - Net Operating - -40 -16 -  Unusual Expense (Income) - - -5 145  Other Operating Expenses, Total -14 -21 10 1","Selling/General/Admin. Expenses, Total - 4958 3746 2484  Research & Development - - - -  Depreciation / Amortization 299 206 81 68  Interest Expense (Income) - Net Operating - -40 -16 -  Unusual Expense (Income) - - -5 145  Other Operating Expenses, Total -14 -21 10 1"
"Selling/General/Admin. Expenses, Total",-,4958,3746,2484
Research & Development,-,-,-,-
Depreciation / Amortization,299,206,81,68
Interest Expense (Income) - Net Operating,-,-40,-16,-
Unusual Expense (Income),-,-,-5,145
"Other Operating Expenses, Total",-14,-21,10,1
Operating Income,1699,558,-66,554
"Interest Income (Expense), Net Non-Operating",-,-35,54,-13
Gain (Loss) on Sale of Assets,-,43,-,40
"Other, Net",41,-48,-9,28
Net Income Before Taxes,1658,563,-57,609
Provision for Income Taxes,584,199,-5,226
Net Income After Taxes,1074,364,-52,383
Minority Interest,777,619,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1074,332,-52,383
Total Extraordinary Items,-,-,-,-
Net Income,1074,332,-52,383
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,1074,332,-52,382
Dilution Adjustment,-,-0.457,-,-
Diluted Net Income,1074,332.46,-52,382
Diluted Weighted Average Shares,-,11.82,11.21,11.8
Diluted EPS Excluding Extraordinary Items,-,28.13,-4.64,32.37
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-,24.79,-3.46,39.74
