Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,933114,802854,718013,810570
"Revenue 933114 802854 718013 810570  Other Revenue, Total - - - -","Revenue 933114 802854 718013 810570  Other Revenue, Total - - - -","Revenue 933114 802854 718013 810570  Other Revenue, Total - - - -","Revenue 933114 802854 718013 810570  Other Revenue, Total - - - -","Revenue 933114 802854 718013 810570  Other Revenue, Total - - - -"
Revenue,933114,802854,718013,810570
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",765587,664054,603524,670700
Gross Profit,167527,138800,114489,139870
Total Operating Expenses,900026,768302,714115,788800
"Selling/General/Admin. Expenses, Total 133931 85678 83189 91353  Research & Development - 17731 18189 21721  Depreciation / Amortization 46836 45705 738 -  Interest Expense (Income) - Net Operating -1231 -719 - -  Unusual Expense (Income) - 3809 8473 5025  Other Operating Expenses, Total -43341 -44147 2 1","Selling/General/Admin. Expenses, Total 133931 85678 83189 91353  Research & Development - 17731 18189 21721  Depreciation / Amortization 46836 45705 738 -  Interest Expense (Income) - Net Operating -1231 -719 - -  Unusual Expense (Income) - 3809 8473 5025  Other Operating Expenses, Total -43341 -44147 2 1","Selling/General/Admin. Expenses, Total 133931 85678 83189 91353  Research & Development - 17731 18189 21721  Depreciation / Amortization 46836 45705 738 -  Interest Expense (Income) - Net Operating -1231 -719 - -  Unusual Expense (Income) - 3809 8473 5025  Other Operating Expenses, Total -43341 -44147 2 1","Selling/General/Admin. Expenses, Total 133931 85678 83189 91353  Research & Development - 17731 18189 21721  Depreciation / Amortization 46836 45705 738 -  Interest Expense (Income) - Net Operating -1231 -719 - -  Unusual Expense (Income) - 3809 8473 5025  Other Operating Expenses, Total -43341 -44147 2 1","Selling/General/Admin. Expenses, Total 133931 85678 83189 91353  Research & Development - 17731 18189 21721  Depreciation / Amortization 46836 45705 738 -  Interest Expense (Income) - Net Operating -1231 -719 - -  Unusual Expense (Income) - 3809 8473 5025  Other Operating Expenses, Total -43341 -44147 2 1"
"Selling/General/Admin. Expenses, Total",133931,85678,83189,91353
Research & Development,-,17731,18189,21721
Depreciation / Amortization,46836,45705,738,-
Interest Expense (Income) - Net Operating,-1231,-719,-,-
Unusual Expense (Income),-,3809,8473,5025
"Other Operating Expenses, Total",-43341,-44147,2,1
Operating Income,33088,34552,3898,21770
"Interest Income (Expense), Net Non-Operating",-,5844,538,-6812
Gain (Loss) on Sale of Assets,-1226,2191,250,1946
"Other, Net",7503,-6306,318,-1336
Net Income Before Taxes,26811,38667,5004,15568
Provision for Income Taxes,13833,13294,6609,17966
Net Income After Taxes,12978,25373,-1605,-2398
Minority Interest,1565,35701,-2232,-1610
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,11470,22960,-3837,-4008
Total Extraordinary Items,-,-,-,-
Net Income,11470,22960,-3837,-4008
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,11470,22960,-3837,-4009
Dilution Adjustment,-0.78,0.102,-,-
Diluted Net Income,11470.78,22959.9,-3837,-4009
Diluted Weighted Average Shares,205.72,207.24,204.94,205.31
Diluted EPS Excluding Extraordinary Items,55.76,110.79,-18.72,-19.53
DPS - Common Stock Primary Issue,40,20,20,30
Diluted Normalized EPS,98.82,109.85,7.36,-9.78
