Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,1000385,698371,666002,730236
"Revenue 1000385 584040 564425 730236  Other Revenue, Total - 114331 101577 -","Revenue 1000385 584040 564425 730236  Other Revenue, Total - 114331 101577 -","Revenue 1000385 584040 564425 730236  Other Revenue, Total - 114331 101577 -","Revenue 1000385 584040 564425 730236  Other Revenue, Total - 114331 101577 -","Revenue 1000385 584040 564425 730236  Other Revenue, Total - 114331 101577 -"
Revenue,1000385,584040,564425,730236
"Other Revenue, Total",-,114331,101577,-
"Cost of Revenue, Total",473074,199738,188442,205746
Gross Profit,527311,498633,477560,524490
Total Operating Expenses,935278,651275,625125,696651
"Selling/General/Admin. Expenses, Total 247226 451537 436683 382478  Research & Development - - - -  Depreciation / Amortization 211745 76113 76606 79069  Interest Expense (Income) - Net Operating -8298 -2094 -2544 -  Unusual Expense (Income) - 20237 26885 29358  Other Operating Expenses, Total 11531 -74019 -74062 -1","Selling/General/Admin. Expenses, Total 247226 451537 436683 382478  Research & Development - - - -  Depreciation / Amortization 211745 76113 76606 79069  Interest Expense (Income) - Net Operating -8298 -2094 -2544 -  Unusual Expense (Income) - 20237 26885 29358  Other Operating Expenses, Total 11531 -74019 -74062 -1","Selling/General/Admin. Expenses, Total 247226 451537 436683 382478  Research & Development - - - -  Depreciation / Amortization 211745 76113 76606 79069  Interest Expense (Income) - Net Operating -8298 -2094 -2544 -  Unusual Expense (Income) - 20237 26885 29358  Other Operating Expenses, Total 11531 -74019 -74062 -1","Selling/General/Admin. Expenses, Total 247226 451537 436683 382478  Research & Development - - - -  Depreciation / Amortization 211745 76113 76606 79069  Interest Expense (Income) - Net Operating -8298 -2094 -2544 -  Unusual Expense (Income) - 20237 26885 29358  Other Operating Expenses, Total 11531 -74019 -74062 -1","Selling/General/Admin. Expenses, Total 247226 451537 436683 382478  Research & Development - - - -  Depreciation / Amortization 211745 76113 76606 79069  Interest Expense (Income) - Net Operating -8298 -2094 -2544 -  Unusual Expense (Income) - 20237 26885 29358  Other Operating Expenses, Total 11531 -74019 -74062 -1"
"Selling/General/Admin. Expenses, Total",247226,451537,436683,382478
Research & Development,-,-,-,-
Depreciation / Amortization,211745,76113,76606,79069
Interest Expense (Income) - Net Operating,-8298,-2094,-2544,-
Unusual Expense (Income),-,20237,26885,29358
"Other Operating Expenses, Total",11531,-74019,-74062,-1
Operating Income,65107,47096,40877,33585
"Interest Income (Expense), Net Non-Operating",-,632,4018,-2620
Gain (Loss) on Sale of Assets,-2504,-713,2724,-508
"Other, Net",20476,19711,19923,-138
Net Income Before Taxes,47135,28098,18230,30319
Provision for Income Taxes,17461,10066,9576,10250
Net Income After Taxes,29674,18032,8654,20069
Minority Interest,3916,5214,4966,39
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,29708,17900,8690,20108
Total Extraordinary Items,-,-,-,-
Net Income,29708,17900,8690,20108
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,29708,17900,8690,20108
Dilution Adjustment,5019.07,0.764,0.371,-
Diluted Net Income,24688.93,17899.24,8689.63,20108
Diluted Weighted Average Shares,100.16,100.16,100.13,100.12
Diluted EPS Excluding Extraordinary Items,246.49,178.71,86.78,200.84
DPS - Common Stock Primary Issue,150,150,150,150
Diluted Normalized EPS,370.13,284.41,231.42,398.3
