Period Ending:,202230/06,202130/06,202030/06,201930/06
Total Revenue,11786,36239.45,35766.58,50474.99
"Revenue 11786 36239.45 35766.58 50474.99  Other Revenue, Total - - - -","Revenue 11786 36239.45 35766.58 50474.99  Other Revenue, Total - - - -","Revenue 11786 36239.45 35766.58 50474.99  Other Revenue, Total - - - -","Revenue 11786 36239.45 35766.58 50474.99  Other Revenue, Total - - - -","Revenue 11786 36239.45 35766.58 50474.99  Other Revenue, Total - - - -"
Revenue,11786,36239.45,35766.58,50474.99
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1735,29656.33,24830.95,36458.46
Gross Profit,10051,6583.12,10935.63,14016.52
Total Operating Expenses,9803,35256.14,34381.75,49962.99
"Selling/General/Admin. Expenses, Total 7475 5811.27 9561.13 13318.75  Research & Development - - - -  Depreciation / Amortization 414 - - -  Interest Expense (Income) - Net Operating -54 - - -0.16  Unusual Expense (Income) - -162.88 18.41 31.07  Other Operating Expenses, Total 233 -48.58 -28.74 154.71","Selling/General/Admin. Expenses, Total 7475 5811.27 9561.13 13318.75  Research & Development - - - -  Depreciation / Amortization 414 - - -  Interest Expense (Income) - Net Operating -54 - - -0.16  Unusual Expense (Income) - -162.88 18.41 31.07  Other Operating Expenses, Total 233 -48.58 -28.74 154.71","Selling/General/Admin. Expenses, Total 7475 5811.27 9561.13 13318.75  Research & Development - - - -  Depreciation / Amortization 414 - - -  Interest Expense (Income) - Net Operating -54 - - -0.16  Unusual Expense (Income) - -162.88 18.41 31.07  Other Operating Expenses, Total 233 -48.58 -28.74 154.71","Selling/General/Admin. Expenses, Total 7475 5811.27 9561.13 13318.75  Research & Development - - - -  Depreciation / Amortization 414 - - -  Interest Expense (Income) - Net Operating -54 - - -0.16  Unusual Expense (Income) - -162.88 18.41 31.07  Other Operating Expenses, Total 233 -48.58 -28.74 154.71","Selling/General/Admin. Expenses, Total 7475 5811.27 9561.13 13318.75  Research & Development - - - -  Depreciation / Amortization 414 - - -  Interest Expense (Income) - Net Operating -54 - - -0.16  Unusual Expense (Income) - -162.88 18.41 31.07  Other Operating Expenses, Total 233 -48.58 -28.74 154.71"
"Selling/General/Admin. Expenses, Total",7475,5811.27,9561.13,13318.75
Research & Development,-,-,-,-
Depreciation / Amortization,414,-,-,-
Interest Expense (Income) - Net Operating,-54,-,-,-0.16
Unusual Expense (Income),-,-162.88,18.41,31.07
"Other Operating Expenses, Total",233,-48.58,-28.74,154.71
Operating Income,1983,983.32,1384.83,512
"Interest Income (Expense), Net Non-Operating",-,-53.43,-52.76,-80.77
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",-30,-,-,-
Net Income Before Taxes,2013,929.89,1332.07,431.23
Provision for Income Taxes,679,184.32,155.64,273.65
Net Income After Taxes,1334,745.57,1176.43,157.58
Minority Interest,-,5.87,50.8,9.19
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1334,751.44,1227.23,166.77
Total Extraordinary Items,276,98.99,-1155.18,18.17
Net Income,1610,850.43,72.04,184.94
Total Adjustments to Net Income,-276,-,-0,-
Income Available to Common Excluding Extraordinary Items,1334,751.44,1227.23,166.78
Dilution Adjustment,-0.37,-,-,-
Diluted Net Income,1610.37,850.43,72.04,184.94
Diluted Weighted Average Shares,7.44,6.76,6.76,6.76
Diluted EPS Excluding Extraordinary Items,186.41,111.15,181.52,24.67
DPS - Common Stock Primary Issue,20,10,5,10
Diluted Normalized EPS,169.1,91.83,183.92,27.65
