Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,174973,162526,144757,155503
"Revenue 174973 162526 144757 155503  Other Revenue, Total - - - -","Revenue 174973 162526 144757 155503  Other Revenue, Total - - - -","Revenue 174973 162526 144757 155503  Other Revenue, Total - - - -","Revenue 174973 162526 144757 155503  Other Revenue, Total - - - -","Revenue 174973 162526 144757 155503  Other Revenue, Total - - - -"
Revenue,174973,162526,144757,155503
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",142437,127749,111299,120748
Gross Profit,32536,34777,33458,34755
Total Operating Expenses,166568,150657,134368,145067
"Selling/General/Admin. Expenses, Total 17829 16767 15704 16593  Research & Development 5691 5650 5384 5322  Depreciation / Amortization 10239 491 438 401  Interest Expense (Income) - Net Operating -118 -48 - -  Unusual Expense (Income) - 2340 1543 2003  Other Operating Expenses, Total -9510 -9123 - -","Selling/General/Admin. Expenses, Total 17829 16767 15704 16593  Research & Development 5691 5650 5384 5322  Depreciation / Amortization 10239 491 438 401  Interest Expense (Income) - Net Operating -118 -48 - -  Unusual Expense (Income) - 2340 1543 2003  Other Operating Expenses, Total -9510 -9123 - -","Selling/General/Admin. Expenses, Total 17829 16767 15704 16593  Research & Development 5691 5650 5384 5322  Depreciation / Amortization 10239 491 438 401  Interest Expense (Income) - Net Operating -118 -48 - -  Unusual Expense (Income) - 2340 1543 2003  Other Operating Expenses, Total -9510 -9123 - -","Selling/General/Admin. Expenses, Total 17829 16767 15704 16593  Research & Development 5691 5650 5384 5322  Depreciation / Amortization 10239 491 438 401  Interest Expense (Income) - Net Operating -118 -48 - -  Unusual Expense (Income) - 2340 1543 2003  Other Operating Expenses, Total -9510 -9123 - -","Selling/General/Admin. Expenses, Total 17829 16767 15704 16593  Research & Development 5691 5650 5384 5322  Depreciation / Amortization 10239 491 438 401  Interest Expense (Income) - Net Operating -118 -48 - -  Unusual Expense (Income) - 2340 1543 2003  Other Operating Expenses, Total -9510 -9123 - -"
"Selling/General/Admin. Expenses, Total",17829,16767,15704,16593
Research & Development,5691,5650,5384,5322
Depreciation / Amortization,10239,491,438,401
Interest Expense (Income) - Net Operating,-118,-48,-,-
Unusual Expense (Income),-,2340,1543,2003
"Other Operating Expenses, Total",-9510,-9123,-,-
Operating Income,8405,11869,10389,10436
"Interest Income (Expense), Net Non-Operating",-,1333,377,614
Gain (Loss) on Sale of Assets,1641,-1131,-35,-
"Other, Net",-2649,2267,-93,-42
Net Income Before Taxes,9413,10733,10638,11008
Provision for Income Taxes,3185,3576,2899,3254
Net Income After Taxes,6228,7157,7739,7754
Minority Interest,2927,2552,-456,-84
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,5684,6699,7283,7670
Total Extraordinary Items,-,-,-,-
Net Income,5684,6699,7283,7670
Total Adjustments to Net Income,-,-,-1,-2
Income Available to Common Excluding Extraordinary Items,5684,6699,7282,7668
Dilution Adjustment,-,-,-,-
Diluted Net Income,5684,6699,7282,7668
Diluted Weighted Average Shares,22.07,22.05,22.05,22.04
Diluted EPS Excluding Extraordinary Items,257.56,303.75,330.32,347.85
DPS - Common Stock Primary Issue,170,170,150,140
Diluted Normalized EPS,264.16,349.23,382.4,411.85
