Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,389869,366234,355352,347519
"Revenue 389869 366234 355352 347519  Other Revenue, Total - - - -","Revenue 389869 366234 355352 347519  Other Revenue, Total - - - -","Revenue 389869 366234 355352 347519  Other Revenue, Total - - - -","Revenue 389869 366234 355352 347519  Other Revenue, Total - - - -","Revenue 389869 366234 355352 347519  Other Revenue, Total - - - -"
Revenue,389869,366234,355352,347519
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",215263,187129,175479,175588
Gross Profit,174606,179105,179873,171931
Total Operating Expenses,365131,334424,311278,317687
"Selling/General/Admin. Expenses, Total 151046 148181 143934 131378  Research & Development 11077 11180 - -  Depreciation / Amortization 17665 14252 11732 10504  Interest Expense (Income) - Net Operating -179 -136 - -  Unusual Expense (Income) - 631 -7207 845  Other Operating Expenses, Total -29741 -26182 -928 -628","Selling/General/Admin. Expenses, Total 151046 148181 143934 131378  Research & Development 11077 11180 - -  Depreciation / Amortization 17665 14252 11732 10504  Interest Expense (Income) - Net Operating -179 -136 - -  Unusual Expense (Income) - 631 -7207 845  Other Operating Expenses, Total -29741 -26182 -928 -628","Selling/General/Admin. Expenses, Total 151046 148181 143934 131378  Research & Development 11077 11180 - -  Depreciation / Amortization 17665 14252 11732 10504  Interest Expense (Income) - Net Operating -179 -136 - -  Unusual Expense (Income) - 631 -7207 845  Other Operating Expenses, Total -29741 -26182 -928 -628","Selling/General/Admin. Expenses, Total 151046 148181 143934 131378  Research & Development 11077 11180 - -  Depreciation / Amortization 17665 14252 11732 10504  Interest Expense (Income) - Net Operating -179 -136 - -  Unusual Expense (Income) - 631 -7207 845  Other Operating Expenses, Total -29741 -26182 -928 -628","Selling/General/Admin. Expenses, Total 151046 148181 143934 131378  Research & Development 11077 11180 - -  Depreciation / Amortization 17665 14252 11732 10504  Interest Expense (Income) - Net Operating -179 -136 - -  Unusual Expense (Income) - 631 -7207 845  Other Operating Expenses, Total -29741 -26182 -928 -628"
"Selling/General/Admin. Expenses, Total",151046,148181,143934,131378
Research & Development,11077,11180,-,-
Depreciation / Amortization,17665,14252,11732,10504
Interest Expense (Income) - Net Operating,-179,-136,-,-
Unusual Expense (Income),-,631,-7207,845
"Other Operating Expenses, Total",-29741,-26182,-928,-628
Operating Income,24738,31810,44074,29832
"Interest Income (Expense), Net Non-Operating",-,2910,424,1570
Gain (Loss) on Sale of Assets,4608,-616,-,-
"Other, Net",-11161,-1661,-4,-
Net Income Before Taxes,31291,34087,44494,31402
Provision for Income Taxes,8182,8657,12538,8422
Net Income After Taxes,23109,25430,31956,22980
Minority Interest,14912,13442,-2084,-2420
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,21939,23759,29872,20560
Total Extraordinary Items,-,-,-,-
Net Income,21939,23759,29872,20560
Total Adjustments to Net Income,-,-,-2,-1
Income Available to Common Excluding Extraordinary Items,21939,23759,29870,20559
Dilution Adjustment,-1.27,-0.498,-,-
Diluted Net Income,21940.27,23759.5,29870,20559
Diluted Weighted Average Shares,285.27,291.21,291.12,291.07
Diluted EPS Excluding Extraordinary Items,76.91,81.59,102.61,70.63
DPS - Common Stock Primary Issue,25,24,23,21
Diluted Normalized EPS,55.46,68.78,84.82,72.76
