Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,3384,3378,2790.18,1717.08
"Revenue 3384 3378.58 2790.18 1717.08  Other Revenue, Total - - - -","Revenue 3384 3378.58 2790.18 1717.08  Other Revenue, Total - - - -","Revenue 3384 3378.58 2790.18 1717.08  Other Revenue, Total - - - -","Revenue 3384 3378.58 2790.18 1717.08  Other Revenue, Total - - - -","Revenue 3384 3378.58 2790.18 1717.08  Other Revenue, Total - - - -"
Revenue,3384,3378.58,2790.18,1717.08
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2073,2058.14,1688.88,939.3
Gross Profit,1311,1320.43,1101.3,777.78
Total Operating Expenses,3554,3223.16,2757.02,1777.32
"Selling/General/Admin. Expenses, Total 1443 1106.93 981.84 745  Research & Development 80 20.96 54.62 66.19  Depreciation / Amortization 61 37.12 29.25 16.11  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - - 2.43 10.72  Other Operating Expenses, Total -98 - - -","Selling/General/Admin. Expenses, Total 1443 1106.93 981.84 745  Research & Development 80 20.96 54.62 66.19  Depreciation / Amortization 61 37.12 29.25 16.11  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - - 2.43 10.72  Other Operating Expenses, Total -98 - - -","Selling/General/Admin. Expenses, Total 1443 1106.93 981.84 745  Research & Development 80 20.96 54.62 66.19  Depreciation / Amortization 61 37.12 29.25 16.11  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - - 2.43 10.72  Other Operating Expenses, Total -98 - - -","Selling/General/Admin. Expenses, Total 1443 1106.93 981.84 745  Research & Development 80 20.96 54.62 66.19  Depreciation / Amortization 61 37.12 29.25 16.11  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - - 2.43 10.72  Other Operating Expenses, Total -98 - - -","Selling/General/Admin. Expenses, Total 1443 1106.93 981.84 745  Research & Development 80 20.96 54.62 66.19  Depreciation / Amortization 61 37.12 29.25 16.11  Interest Expense (Income) - Net Operating -5 - - -  Unusual Expense (Income) - - 2.43 10.72  Other Operating Expenses, Total -98 - - -"
"Selling/General/Admin. Expenses, Total",1443,1106.93,981.84,745
Research & Development,80,20.96,54.62,66.19
Depreciation / Amortization,61,37.12,29.25,16.11
Interest Expense (Income) - Net Operating,-5,-,-,-
Unusual Expense (Income),-,-,2.43,10.72
"Other Operating Expenses, Total",-98,-,-,-
Operating Income,-170,155.42,33.16,-60.25
"Interest Income (Expense), Net Non-Operating",-,-6.91,-8.04,-6.58
Gain (Loss) on Sale of Assets,-13,-,-,-
"Other, Net",40,-0.47,0.09,-0.47
Net Income Before Taxes,-197,148.04,25.2,-67.29
Provision for Income Taxes,30,16.56,-7.83,-20.1
Net Income After Taxes,-227,131.48,33.03,-47.19
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-227,131.48,33.03,-47.19
Total Extraordinary Items,-,-,-,-
Net Income,-227,131.48,33.03,-47.19
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,-227,131.48,33.03,-47.19
Dilution Adjustment,-,-0.464,-,-
Diluted Net Income,-227,131.46,33.03,-47.19
Diluted Weighted Average Shares,4.69,4.37,4.59,4.14
Diluted EPS Excluding Extraordinary Items,-48.39,30.11,7.2,-11.39
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-24.51,21.04,7.54,-9.71
