Period Ending:,202231/05,202131/05,202031/05,201931/05
Total Revenue,20420,16184,13362.37,10206.01
"Revenue 20420 16184 13362.37 10206.01  Other Revenue, Total - - - -","Revenue 20420 16184 13362.37 10206.01  Other Revenue, Total - - - -","Revenue 20420 16184 13362.37 10206.01  Other Revenue, Total - - - -","Revenue 20420 16184 13362.37 10206.01  Other Revenue, Total - - - -","Revenue 20420 16184 13362.37 10206.01  Other Revenue, Total - - - -"
Revenue,20420,16184,13362.37,10206.01
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",2515,1992,1821.32,1597.57
Gross Profit,17905,14192,11541.05,8608.44
Total Operating Expenses,19787,15447,12893.26,11101.67
"Selling/General/Admin. Expenses, Total 17272 13455 10783.78 9458.18  Research & Development - - - -  Depreciation / Amortization 768 691 - -  Interest Expense (Income) - Net Operating -10 -23 - -  Unusual Expense (Income) - 97.6 288.15 45.91  Other Operating Expenses, Total -758 -668 - -0","Selling/General/Admin. Expenses, Total 17272 13455 10783.78 9458.18  Research & Development - - - -  Depreciation / Amortization 768 691 - -  Interest Expense (Income) - Net Operating -10 -23 - -  Unusual Expense (Income) - 97.6 288.15 45.91  Other Operating Expenses, Total -758 -668 - -0","Selling/General/Admin. Expenses, Total 17272 13455 10783.78 9458.18  Research & Development - - - -  Depreciation / Amortization 768 691 - -  Interest Expense (Income) - Net Operating -10 -23 - -  Unusual Expense (Income) - 97.6 288.15 45.91  Other Operating Expenses, Total -758 -668 - -0","Selling/General/Admin. Expenses, Total 17272 13455 10783.78 9458.18  Research & Development - - - -  Depreciation / Amortization 768 691 - -  Interest Expense (Income) - Net Operating -10 -23 - -  Unusual Expense (Income) - 97.6 288.15 45.91  Other Operating Expenses, Total -758 -668 - -0","Selling/General/Admin. Expenses, Total 17272 13455 10783.78 9458.18  Research & Development - - - -  Depreciation / Amortization 768 691 - -  Interest Expense (Income) - Net Operating -10 -23 - -  Unusual Expense (Income) - 97.6 288.15 45.91  Other Operating Expenses, Total -758 -668 - -0"
"Selling/General/Admin. Expenses, Total",17272,13455,10783.78,9458.18
Research & Development,-,-,-,-
Depreciation / Amortization,768,691,-,-
Interest Expense (Income) - Net Operating,-10,-23,-,-
Unusual Expense (Income),-,97.6,288.15,45.91
"Other Operating Expenses, Total",-758,-668,-,-0
Operating Income,633,737,469.11,-895.65
"Interest Income (Expense), Net Non-Operating",-,-232.11,-71.24,-1.2
Gain (Loss) on Sale of Assets,944,32,-,-
"Other, Net",-1219,335,-62.8,-40.76
Net Income Before Taxes,908,370,335.07,-937.6
Provision for Income Taxes,56,189,-4.6,7.94
Net Income After Taxes,852,181,339.67,-945.54
Minority Interest,5,2,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,857,182,339.67,-945.54
Total Extraordinary Items,-,-,-,-
Net Income,857,182,339.67,-945.54
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,857,182,339.67,-945.54
Dilution Adjustment,-1.01,-0.627,-,-
Diluted Net Income,858.01,182.63,339.67,-945.54
Diluted Weighted Average Shares,126.74,126.39,125.08,93.58
Diluted EPS Excluding Extraordinary Items,6.77,1.44,2.72,-10.1
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-0.015,1.7,4.21,-9.79
