Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,10025,9650,9455.95,8131.63
"Revenue 10025 9650.24 9455.95 8131.63  Other Revenue, Total - - - -","Revenue 10025 9650.24 9455.95 8131.63  Other Revenue, Total - - - -","Revenue 10025 9650.24 9455.95 8131.63  Other Revenue, Total - - - -","Revenue 10025 9650.24 9455.95 8131.63  Other Revenue, Total - - - -","Revenue 10025 9650.24 9455.95 8131.63  Other Revenue, Total - - - -"
Revenue,10025,9650.24,9455.95,8131.63
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",7178,7076.41,6872.46,6076.72
Gross Profit,2847,2573.83,2583.49,2054.91
Total Operating Expenses,9789,9485.09,9356.07,8135.61
"Selling/General/Admin. Expenses, Total 2611 2408.68 2477.31 2012.86  Research & Development - - 6.3 46.04  Depreciation / Amortization 18 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -11 - - -0","Selling/General/Admin. Expenses, Total 2611 2408.68 2477.31 2012.86  Research & Development - - 6.3 46.04  Depreciation / Amortization 18 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -11 - - -0","Selling/General/Admin. Expenses, Total 2611 2408.68 2477.31 2012.86  Research & Development - - 6.3 46.04  Depreciation / Amortization 18 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -11 - - -0","Selling/General/Admin. Expenses, Total 2611 2408.68 2477.31 2012.86  Research & Development - - 6.3 46.04  Depreciation / Amortization 18 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -11 - - -0","Selling/General/Admin. Expenses, Total 2611 2408.68 2477.31 2012.86  Research & Development - - 6.3 46.04  Depreciation / Amortization 18 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - - -  Other Operating Expenses, Total -11 - - -0"
"Selling/General/Admin. Expenses, Total",2611,2408.68,2477.31,2012.86
Research & Development,-,-,6.3,46.04
Depreciation / Amortization,18,-,-,-
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,-,-,-
"Other Operating Expenses, Total",-11,-,-,-0
Operating Income,236,165.15,99.88,-3.98
"Interest Income (Expense), Net Non-Operating",-,-7.22,-6.5,-6.64
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",6,-5.13,19.51,33.48
Net Income Before Taxes,230,152.8,112.89,22.85
Provision for Income Taxes,77,47.67,41.76,7.61
Net Income After Taxes,153,105.13,71.13,15.24
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,153,105.13,71.13,15.24
Total Extraordinary Items,-,-,-,-
Net Income,153,105.13,71.13,15.24
Total Adjustments to Net Income,-,-0,-0,-0
Income Available to Common Excluding Extraordinary Items,153,105.13,71.13,15.24
Dilution Adjustment,-,-,-,-
Diluted Net Income,153,105.13,71.13,15.24
Diluted Weighted Average Shares,1.82,1.2,1.75,1.75
Diluted EPS Excluding Extraordinary Items,84.24,87.88,40.73,8.73
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,79.15,87.88,40.73,8.73
