Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,14885,15776,14863.39,15196.01
"Revenue 14885 15776 14863.39 15196.01  Other Revenue, Total - - - -","Revenue 14885 15776 14863.39 15196.01  Other Revenue, Total - - - -","Revenue 14885 15776 14863.39 15196.01  Other Revenue, Total - - - -","Revenue 14885 15776 14863.39 15196.01  Other Revenue, Total - - - -","Revenue 14885 15776 14863.39 15196.01  Other Revenue, Total - - - -"
Revenue,14885,15776,14863.39,15196.01
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",10778,10797,9950.6,10469.32
Gross Profit,4107,4979,4912.79,4726.68
Total Operating Expenses,14049,14021,13642.15,13666.9
"Selling/General/Admin. Expenses, Total 3271 3224 3071.2 3095.71  Research & Development 48 49 63.11 92.72  Depreciation / Amortization 995 1009 - -  Interest Expense (Income) - Net Operating -14 -15 - -  Unusual Expense (Income) - 11.51 557.23 9.15  Other Operating Expenses, Total -1029 -1043 - -","Selling/General/Admin. Expenses, Total 3271 3224 3071.2 3095.71  Research & Development 48 49 63.11 92.72  Depreciation / Amortization 995 1009 - -  Interest Expense (Income) - Net Operating -14 -15 - -  Unusual Expense (Income) - 11.51 557.23 9.15  Other Operating Expenses, Total -1029 -1043 - -","Selling/General/Admin. Expenses, Total 3271 3224 3071.2 3095.71  Research & Development 48 49 63.11 92.72  Depreciation / Amortization 995 1009 - -  Interest Expense (Income) - Net Operating -14 -15 - -  Unusual Expense (Income) - 11.51 557.23 9.15  Other Operating Expenses, Total -1029 -1043 - -","Selling/General/Admin. Expenses, Total 3271 3224 3071.2 3095.71  Research & Development 48 49 63.11 92.72  Depreciation / Amortization 995 1009 - -  Interest Expense (Income) - Net Operating -14 -15 - -  Unusual Expense (Income) - 11.51 557.23 9.15  Other Operating Expenses, Total -1029 -1043 - -","Selling/General/Admin. Expenses, Total 3271 3224 3071.2 3095.71  Research & Development 48 49 63.11 92.72  Depreciation / Amortization 995 1009 - -  Interest Expense (Income) - Net Operating -14 -15 - -  Unusual Expense (Income) - 11.51 557.23 9.15  Other Operating Expenses, Total -1029 -1043 - -"
"Selling/General/Admin. Expenses, Total",3271,3224,3071.2,3095.71
Research & Development,48,49,63.11,92.72
Depreciation / Amortization,995,1009,-,-
Interest Expense (Income) - Net Operating,-14,-15,-,-
Unusual Expense (Income),-,11.51,557.23,9.15
"Other Operating Expenses, Total",-1029,-1043,-,-
Operating Income,836,1755,1221.25,1529.11
"Interest Income (Expense), Net Non-Operating",-,57.88,-29.3,6.96
Gain (Loss) on Sale of Assets,-,0.91,-,-
"Other, Net",-71,-70,39.92,33.42
Net Income Before Taxes,907,1825,1231.87,1569.49
Provision for Income Taxes,539,632,741.23,525.74
Net Income After Taxes,368,1193,490.64,1043.76
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,368,1193,490.64,1043.76
Total Extraordinary Items,-,-,-,-
Net Income,368,1193,490.64,1043.76
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,368,1193,490.64,1043.76
Dilution Adjustment,-0.905,-0.824,-,-
Diluted Net Income,368.91,1193.82,490.64,1043.76
Diluted Weighted Average Shares,12.58,12.58,12.58,12.58
Diluted EPS Excluding Extraordinary Items,29.33,94.9,39.01,82.94
DPS - Common Stock Primary Issue,35.5,32,19,19
Diluted Normalized EPS,45.07,91.22,67.81,83.42
