Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,76854,64829,63127,65409
"Revenue 76854 64829 63127 65409  Other Revenue, Total - - - -","Revenue 76854 64829 63127 65409  Other Revenue, Total - - - -","Revenue 76854 64829 63127 65409  Other Revenue, Total - - - -","Revenue 76854 64829 63127 65409  Other Revenue, Total - - - -","Revenue 76854 64829 63127 65409  Other Revenue, Total - - - -"
Revenue,76854,64829,63127,65409
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",56199,46689,45509,46912
Gross Profit,20655,18140,17618,18497
Total Operating Expenses,71582,61201,59758,60453
"Selling/General/Admin. Expenses, Total 14593 13156 12534 12650  Research & Development 668 - - -  Depreciation / Amortization 2508 650 587 552  Interest Expense (Income) - Net Operating -143 - - -  Unusual Expense (Income) - 706 1127 338  Other Operating Expenses, Total -2243 - 1 1","Selling/General/Admin. Expenses, Total 14593 13156 12534 12650  Research & Development 668 - - -  Depreciation / Amortization 2508 650 587 552  Interest Expense (Income) - Net Operating -143 - - -  Unusual Expense (Income) - 706 1127 338  Other Operating Expenses, Total -2243 - 1 1","Selling/General/Admin. Expenses, Total 14593 13156 12534 12650  Research & Development 668 - - -  Depreciation / Amortization 2508 650 587 552  Interest Expense (Income) - Net Operating -143 - - -  Unusual Expense (Income) - 706 1127 338  Other Operating Expenses, Total -2243 - 1 1","Selling/General/Admin. Expenses, Total 14593 13156 12534 12650  Research & Development 668 - - -  Depreciation / Amortization 2508 650 587 552  Interest Expense (Income) - Net Operating -143 - - -  Unusual Expense (Income) - 706 1127 338  Other Operating Expenses, Total -2243 - 1 1","Selling/General/Admin. Expenses, Total 14593 13156 12534 12650  Research & Development 668 - - -  Depreciation / Amortization 2508 650 587 552  Interest Expense (Income) - Net Operating -143 - - -  Unusual Expense (Income) - 706 1127 338  Other Operating Expenses, Total -2243 - 1 1"
"Selling/General/Admin. Expenses, Total",14593,13156,12534,12650
Research & Development,668,-,-,-
Depreciation / Amortization,2508,650,587,552
Interest Expense (Income) - Net Operating,-143,-,-,-
Unusual Expense (Income),-,706,1127,338
"Other Operating Expenses, Total",-2243,-,1,1
Operating Income,5272,3628,3369,4956
"Interest Income (Expense), Net Non-Operating",-,209,45,176
Gain (Loss) on Sale of Assets,931,147,43,-4
"Other, Net",-1426,88,119,19
Net Income Before Taxes,5767,4072,3576,5147
Provision for Income Taxes,1919,1444,890,1805
Net Income After Taxes,3848,2628,2686,3342
Minority Interest,18,-1,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3848,2627,2686,3342
Total Extraordinary Items,-,-,-,-
Net Income,3848,2627,2686,3342
Total Adjustments to Net Income,-,-,-1,-
Income Available to Common Excluding Extraordinary Items,3848,2627,2685,3342
Dilution Adjustment,-,-,-,-
Diluted Net Income,3848,2627,2685,3342
Diluted Weighted Average Shares,47.33,48.53,48.92,49.83
Diluted EPS Excluding Extraordinary Items,81.3,54.13,54.88,67.07
DPS - Common Stock Primary Issue,24,20,17,28
Diluted Normalized EPS,70.4,66.03,76.43,75.66
