Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,72918,66076,67955,65516
"Revenue 72697 66076 67955 65516  Other Revenue, Total 221 194 - -","Revenue 72697 66076 67955 65516  Other Revenue, Total 221 194 - -","Revenue 72697 66076 67955 65516  Other Revenue, Total 221 194 - -","Revenue 72697 66076 67955 65516  Other Revenue, Total 221 194 - -","Revenue 72697 66076 67955 65516  Other Revenue, Total 221 194 - -"
Revenue,72697,66076,67955,65516
"Other Revenue, Total",221,194,-,-
"Cost of Revenue, Total",59233,53941,55102,53221
Gross Profit,13685,12135,12853,12295
Total Operating Expenses,67466,61553,62814,60636
"Selling/General/Admin. Expenses, Total 8233 7220 7159 7020  Research & Development - 391 336 372  Depreciation / Amortization 583 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - 217 23  Other Operating Expenses, Total -963 1 - -","Selling/General/Admin. Expenses, Total 8233 7220 7159 7020  Research & Development - 391 336 372  Depreciation / Amortization 583 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - 217 23  Other Operating Expenses, Total -963 1 - -","Selling/General/Admin. Expenses, Total 8233 7220 7159 7020  Research & Development - 391 336 372  Depreciation / Amortization 583 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - 217 23  Other Operating Expenses, Total -963 1 - -","Selling/General/Admin. Expenses, Total 8233 7220 7159 7020  Research & Development - 391 336 372  Depreciation / Amortization 583 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - 217 23  Other Operating Expenses, Total -963 1 - -","Selling/General/Admin. Expenses, Total 8233 7220 7159 7020  Research & Development - 391 336 372  Depreciation / Amortization 583 - - -  Interest Expense (Income) - Net Operating -7 - - -  Unusual Expense (Income) - - 217 23  Other Operating Expenses, Total -963 1 - -"
"Selling/General/Admin. Expenses, Total",8233,7220,7159,7020
Research & Development,-,391,336,372
Depreciation / Amortization,583,-,-,-
Interest Expense (Income) - Net Operating,-7,-,-,-
Unusual Expense (Income),-,-,217,23
"Other Operating Expenses, Total",-963,1,-,-
Operating Income,5452,4523,5141,4880
"Interest Income (Expense), Net Non-Operating",-,459,76,-22
Gain (Loss) on Sale of Assets,-22,-11,15,20
"Other, Net",41,15,-14,-2
Net Income Before Taxes,5433,4986,5218,4876
Provision for Income Taxes,1826,1668,1722,1564
Net Income After Taxes,3607,3318,3496,3312
Minority Interest,278,11,5,-53
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3526,3329,3501,3259
Total Extraordinary Items,-,-,-,-
Net Income,3526,3329,3501,3259
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,3526,3329,3500,3258
Dilution Adjustment,-,-,-,-
Diluted Net Income,3526,3329,3500,3258
Diluted Weighted Average Shares,41.71,41.71,41.71,41.71
Diluted EPS Excluding Extraordinary Items,84.54,79.82,83.91,78.11
DPS - Common Stock Primary Issue,40,33,36,38
Diluted Normalized EPS,79.88,79.99,87.16,78.16
