Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,139494,127641,107000,120611
"Revenue 139494 127641 107000 120611  Other Revenue, Total - - - -","Revenue 139494 127641 107000 120611  Other Revenue, Total - - - -","Revenue 139494 127641 107000 120611  Other Revenue, Total - - - -","Revenue 139494 127641 107000 120611  Other Revenue, Total - - - -","Revenue 139494 127641 107000 120611  Other Revenue, Total - - - -"
Revenue,139494,127641,107000,120611
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",104138,92571,80327,90045
Gross Profit,35356,35070,26673,30566
Total Operating Expenses,130524,118583,104898,117667
"Selling/General/Admin. Expenses, Total 26386 25715 22831 25126  Research & Development - - - -  Depreciation / Amortization 4773 - 1284 1232  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 295 455 1263  Other Operating Expenses, Total -5798 2 1 1","Selling/General/Admin. Expenses, Total 26386 25715 22831 25126  Research & Development - - - -  Depreciation / Amortization 4773 - 1284 1232  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 295 455 1263  Other Operating Expenses, Total -5798 2 1 1","Selling/General/Admin. Expenses, Total 26386 25715 22831 25126  Research & Development - - - -  Depreciation / Amortization 4773 - 1284 1232  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 295 455 1263  Other Operating Expenses, Total -5798 2 1 1","Selling/General/Admin. Expenses, Total 26386 25715 22831 25126  Research & Development - - - -  Depreciation / Amortization 4773 - 1284 1232  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 295 455 1263  Other Operating Expenses, Total -5798 2 1 1","Selling/General/Admin. Expenses, Total 26386 25715 22831 25126  Research & Development - - - -  Depreciation / Amortization 4773 - 1284 1232  Interest Expense (Income) - Net Operating -26 - - -  Unusual Expense (Income) - 295 455 1263  Other Operating Expenses, Total -5798 2 1 1"
"Selling/General/Admin. Expenses, Total",26386,25715,22831,25126
Research & Development,-,-,-,-
Depreciation / Amortization,4773,-,1284,1232
Interest Expense (Income) - Net Operating,-26,-,-,-
Unusual Expense (Income),-,295,455,1263
"Other Operating Expenses, Total",-5798,2,1,1
Operating Income,8970,9058,2102,2944
"Interest Income (Expense), Net Non-Operating",-,2747,1617,1715
Gain (Loss) on Sale of Assets,315,-853,-92,-115
"Other, Net",-3927,533,469,429
Net Income Before Taxes,12582,11485,4096,4973
Provision for Income Taxes,2530,2400,1245,1406
Net Income After Taxes,10052,9085,2851,3567
Minority Interest,772,-16,-43,-151
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,10024,9069,2808,3416
Total Extraordinary Items,-,-,-,-
Net Income,10024,9069,2808,3416
Total Adjustments to Net Income,-,-1,-2,-1
Income Available to Common Excluding Extraordinary Items,10024,9068,2806,3415
Dilution Adjustment,-,-,-,-
Diluted Net Income,10024,9068,2806,3415
Diluted Weighted Average Shares,14.43,14.43,14.43,14.4
Diluted EPS Excluding Extraordinary Items,694.51,628.23,194.48,237.17
DPS - Common Stock Primary Issue,205,150,60,100
Diluted Normalized EPS,535.19,691.15,220.87,305.81
