Period Ending:,202231/10,202230/04,202131/10,202031/10
Total Revenue,11320.97,5438,4840,12179.76
"Revenue 11234.92 - 9431.9 12179.76  Other Revenue, Total 86.05 114 76 -","Revenue 11234.92 - 9431.9 12179.76  Other Revenue, Total 86.05 114 76 -","Revenue 11234.92 - 9431.9 12179.76  Other Revenue, Total 86.05 114 76 -","Revenue 11234.92 - 9431.9 12179.76  Other Revenue, Total 86.05 114 76 -","Revenue 11234.92 - 9431.9 12179.76  Other Revenue, Total 86.05 114 76 -"
Revenue,11234.92,-,9431.9,12179.76
"Other Revenue, Total",86.05,114,76,-
"Cost of Revenue, Total",6367.39,3091,2921.08,2855.5
Gross Profit,4953.58,2347,6510.82,9324.26
Total Operating Expenses,6641.9,3237,5724.41,5541.29
"Selling/General/Admin. Expenses, Total 73.58 40 76.07 73.11  Research & Development - - - -  Depreciation / Amortization 3123.72 1526 2772.23 2612.67  Interest Expense (Income) - Net Operating -512.84 -402 - -  Unusual Expense (Income) - - -44.97 -  Other Operating Expenses, Total -2409.95 -3054 0.01 0.01","Selling/General/Admin. Expenses, Total 73.58 40 76.07 73.11  Research & Development - - - -  Depreciation / Amortization 3123.72 1526 2772.23 2612.67  Interest Expense (Income) - Net Operating -512.84 -402 - -  Unusual Expense (Income) - - -44.97 -  Other Operating Expenses, Total -2409.95 -3054 0.01 0.01","Selling/General/Admin. Expenses, Total 73.58 40 76.07 73.11  Research & Development - - - -  Depreciation / Amortization 3123.72 1526 2772.23 2612.67  Interest Expense (Income) - Net Operating -512.84 -402 - -  Unusual Expense (Income) - - -44.97 -  Other Operating Expenses, Total -2409.95 -3054 0.01 0.01","Selling/General/Admin. Expenses, Total 73.58 40 76.07 73.11  Research & Development - - - -  Depreciation / Amortization 3123.72 1526 2772.23 2612.67  Interest Expense (Income) - Net Operating -512.84 -402 - -  Unusual Expense (Income) - - -44.97 -  Other Operating Expenses, Total -2409.95 -3054 0.01 0.01","Selling/General/Admin. Expenses, Total 73.58 40 76.07 73.11  Research & Development - - - -  Depreciation / Amortization 3123.72 1526 2772.23 2612.67  Interest Expense (Income) - Net Operating -512.84 -402 - -  Unusual Expense (Income) - - -44.97 -  Other Operating Expenses, Total -2409.95 -3054 0.01 0.01"
"Selling/General/Admin. Expenses, Total",73.58,40,76.07,73.11
Research & Development,-,-,-,-
Depreciation / Amortization,3123.72,1526,2772.23,2612.67
Interest Expense (Income) - Net Operating,-512.84,-402,-,-
Unusual Expense (Income),-,-,-44.97,-
"Other Operating Expenses, Total",-2409.95,-3054,0.01,0.01
Operating Income,4679.06,2201,3707.49,6638.47
"Interest Income (Expense), Net Non-Operating",-,-,-820.09,-856.81
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",948.01,1314,-8.33,24.44
Net Income Before Taxes,3731.06,1763,2879.07,5806.11
Provision for Income Taxes,4.53,-,2.37,1.76
Net Income After Taxes,3726.53,-,2876.7,5804.35
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,3726.53,-,2876.7,5804.35
Total Extraordinary Items,-,-,-,-
Net Income,3726.53,-,2876.7,5804.35
Total Adjustments to Net Income,-,-,-0,-0
Income Available to Common Excluding Extraordinary Items,3726.53,-,2876.7,5804.35
Dilution Adjustment,-,-,-,-
Diluted Net Income,3726.53,-,2876.7,5804.35
Diluted Weighted Average Shares,0.247,-,0.22,0.22
Diluted EPS Excluding Extraordinary Items,15090.39,-,12876.08,26161.97
DPS - Common Stock Primary Issue,14876,-,12750,26162
Diluted Normalized EPS,9473.31,9327.55,12674.96,26161.97
