Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7205,7024,6487.86,7489.21
"Revenue 7205 7024 6487.86 7489.21  Other Revenue, Total - - - -","Revenue 7205 7024 6487.86 7489.21  Other Revenue, Total - - - -","Revenue 7205 7024 6487.86 7489.21  Other Revenue, Total - - - -","Revenue 7205 7024 6487.86 7489.21  Other Revenue, Total - - - -","Revenue 7205 7024 6487.86 7489.21  Other Revenue, Total - - - -"
Revenue,7205,7024,6487.86,7489.21
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",-,5332,5232.99,5733.36
Gross Profit,1758,1692,1254.88,1755.85
Total Operating Expenses,-,6732,6598.73,7351.35
"Selling/General/Admin. Expenses, Total 1573 1191 1156.3 1259.78  Research & Development - 209 191.22 170.41  Depreciation / Amortization 420 455 - -  Interest Expense (Income) - Net Operating -7 -8 - -  Unusual Expense (Income) - 9.15 18.22 187.81  Other Operating Expenses, Total -413 -447 - -","Selling/General/Admin. Expenses, Total 1573 1191 1156.3 1259.78  Research & Development - 209 191.22 170.41  Depreciation / Amortization 420 455 - -  Interest Expense (Income) - Net Operating -7 -8 - -  Unusual Expense (Income) - 9.15 18.22 187.81  Other Operating Expenses, Total -413 -447 - -","Selling/General/Admin. Expenses, Total 1573 1191 1156.3 1259.78  Research & Development - 209 191.22 170.41  Depreciation / Amortization 420 455 - -  Interest Expense (Income) - Net Operating -7 -8 - -  Unusual Expense (Income) - 9.15 18.22 187.81  Other Operating Expenses, Total -413 -447 - -","Selling/General/Admin. Expenses, Total 1573 1191 1156.3 1259.78  Research & Development - 209 191.22 170.41  Depreciation / Amortization 420 455 - -  Interest Expense (Income) - Net Operating -7 -8 - -  Unusual Expense (Income) - 9.15 18.22 187.81  Other Operating Expenses, Total -413 -447 - -","Selling/General/Admin. Expenses, Total 1573 1191 1156.3 1259.78  Research & Development - 209 191.22 170.41  Depreciation / Amortization 420 455 - -  Interest Expense (Income) - Net Operating -7 -8 - -  Unusual Expense (Income) - 9.15 18.22 187.81  Other Operating Expenses, Total -413 -447 - -"
"Selling/General/Admin. Expenses, Total",1573,1191,1156.3,1259.78
Research & Development,-,209,191.22,170.41
Depreciation / Amortization,420,455,-,-
Interest Expense (Income) - Net Operating,-7,-8,-,-
Unusual Expense (Income),-,9.15,18.22,187.81
"Other Operating Expenses, Total",-413,-447,-,-
Operating Income,185,292,-110.86,137.85
"Interest Income (Expense), Net Non-Operating",-,-2.49,151.12,-3.82
Gain (Loss) on Sale of Assets,16,7,-0.15,2.02
"Other, Net",-45,-19,114.66,17.24
Net Income Before Taxes,214,304,154.76,153.29
Provision for Income Taxes,11,66,40.98,26.54
Net Income After Taxes,203,238,113.78,126.75
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,203,238,113.78,126.75
Total Extraordinary Items,-,-,-,-
Net Income,203,238,113.78,126.75
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,203,238,113.78,126.75
Dilution Adjustment,-,-,-,-
Diluted Net Income,203,238,113.78,126.75
Diluted Weighted Average Shares,4.54,4.54,4.54,4.54
Diluted EPS Excluding Extraordinary Items,44.75,52.47,25.06,27.92
DPS - Common Stock Primary Issue,20,20,10,20
Diluted Normalized EPS,25.76,42.16,28.03,61.76
