Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,114459,96470,116046,116977
"Revenue 114355 96375 116046 116977  Other Revenue, Total 104 95 - -","Revenue 114355 96375 116046 116977  Other Revenue, Total 104 95 - -","Revenue 114355 96375 116046 116977  Other Revenue, Total 104 95 - -","Revenue 114355 96375 116046 116977  Other Revenue, Total 104 95 - -","Revenue 114355 96375 116046 116977  Other Revenue, Total 104 95 - -"
Revenue,114355,96375,116046,116977
"Other Revenue, Total",104,95,-,-
"Cost of Revenue, Total",105521,91481,108707,107276
Gross Profit,8938,4989,7339,9701
Total Operating Expenses,111600,97311,114698,113105
"Selling/General/Admin. Expenses, Total 6079 5650 5432 5355  Research & Development - 103 84 60  Depreciation / Amortization 483 458 199 181  Interest Expense (Income) - Net Operating -14 -28 - -  Unusual Expense (Income) - - 274 232  Other Operating Expenses, Total -469 -353 2 1","Selling/General/Admin. Expenses, Total 6079 5650 5432 5355  Research & Development - 103 84 60  Depreciation / Amortization 483 458 199 181  Interest Expense (Income) - Net Operating -14 -28 - -  Unusual Expense (Income) - - 274 232  Other Operating Expenses, Total -469 -353 2 1","Selling/General/Admin. Expenses, Total 6079 5650 5432 5355  Research & Development - 103 84 60  Depreciation / Amortization 483 458 199 181  Interest Expense (Income) - Net Operating -14 -28 - -  Unusual Expense (Income) - - 274 232  Other Operating Expenses, Total -469 -353 2 1","Selling/General/Admin. Expenses, Total 6079 5650 5432 5355  Research & Development - 103 84 60  Depreciation / Amortization 483 458 199 181  Interest Expense (Income) - Net Operating -14 -28 - -  Unusual Expense (Income) - - 274 232  Other Operating Expenses, Total -469 -353 2 1","Selling/General/Admin. Expenses, Total 6079 5650 5432 5355  Research & Development - 103 84 60  Depreciation / Amortization 483 458 199 181  Interest Expense (Income) - Net Operating -14 -28 - -  Unusual Expense (Income) - - 274 232  Other Operating Expenses, Total -469 -353 2 1"
"Selling/General/Admin. Expenses, Total",6079,5650,5432,5355
Research & Development,-,103,84,60
Depreciation / Amortization,483,458,199,181
Interest Expense (Income) - Net Operating,-14,-28,-,-
Unusual Expense (Income),-,-,274,232
"Other Operating Expenses, Total",-469,-353,2,1
Operating Income,2859,-841,1348,3872
"Interest Income (Expense), Net Non-Operating",-,-,134,286
Gain (Loss) on Sale of Assets,21,8,-,16
"Other, Net",-84,-50,63,4
Net Income Before Taxes,2922,-799,1545,4178
Provision for Income Taxes,951,896,1108,1207
Net Income After Taxes,1971,-1695,437,2971
Minority Interest,1283,1149,-67,-38
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1914,-1594,370,2933
Total Extraordinary Items,-,-,-,-
Net Income,1914,-1594,370,2933
Total Adjustments to Net Income,-,-,-1,-1
Income Available to Common Excluding Extraordinary Items,1914,-1594,369,2932
Dilution Adjustment,-,-,-,-
Diluted Net Income,1914,-1594,369,2932
Diluted Weighted Average Shares,34.37,34.37,34.37,34.37
Diluted EPS Excluding Extraordinary Items,55.69,-46.38,10.74,85.31
DPS - Common Stock Primary Issue,13,10,12,14
Diluted Normalized EPS,55.32,-8.46,15.92,89.78
