Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,7937,6626,4890,2967
"Revenue 7937 6626 6500 2967  Other Revenue, Total - - - -","Revenue 7937 6626 6500 2967  Other Revenue, Total - - - -","Revenue 7937 6626 6500 2967  Other Revenue, Total - - - -","Revenue 7937 6626 6500 2967  Other Revenue, Total - - - -","Revenue 7937 6626 6500 2967  Other Revenue, Total - - - -"
Revenue,7937,6626,6500,2967
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",434,465,602,1276
Gross Profit,7503,6161,4288,1691
Total Operating Expenses,7733,6570,4776,3494
"Selling/General/Admin. Expenses, Total 7374 6120 4685 2175  Research & Development - - - -  Depreciation / Amortization 198 209 - -  Interest Expense (Income) - Net Operating -45 -45 - -10  Unusual Expense (Income) - - -103 44  Other Operating Expenses, Total -228 -179 -69 -18","Selling/General/Admin. Expenses, Total 7374 6120 4685 2175  Research & Development - - - -  Depreciation / Amortization 198 209 - -  Interest Expense (Income) - Net Operating -45 -45 - -10  Unusual Expense (Income) - - -103 44  Other Operating Expenses, Total -228 -179 -69 -18","Selling/General/Admin. Expenses, Total 7374 6120 4685 2175  Research & Development - - - -  Depreciation / Amortization 198 209 - -  Interest Expense (Income) - Net Operating -45 -45 - -10  Unusual Expense (Income) - - -103 44  Other Operating Expenses, Total -228 -179 -69 -18","Selling/General/Admin. Expenses, Total 7374 6120 4685 2175  Research & Development - - - -  Depreciation / Amortization 198 209 - -  Interest Expense (Income) - Net Operating -45 -45 - -10  Unusual Expense (Income) - - -103 44  Other Operating Expenses, Total -228 -179 -69 -18","Selling/General/Admin. Expenses, Total 7374 6120 4685 2175  Research & Development - - - -  Depreciation / Amortization 198 209 - -  Interest Expense (Income) - Net Operating -45 -45 - -10  Unusual Expense (Income) - - -103 44  Other Operating Expenses, Total -228 -179 -69 -18"
"Selling/General/Admin. Expenses, Total",7374,6120,4685,2175
Research & Development,-,-,-,-
Depreciation / Amortization,198,209,-,-
Interest Expense (Income) - Net Operating,-45,-45,-,-10
Unusual Expense (Income),-,-,-103,44
"Other Operating Expenses, Total",-228,-179,-69,-18
Operating Income,204,56,114,-527
"Interest Income (Expense), Net Non-Operating",-,-28,-121,2
Gain (Loss) on Sale of Assets,-,-3,9,-
"Other, Net",47,16,2,-169
Net Income Before Taxes,157,43,-5,-694
Provision for Income Taxes,-293,101,-65,3
Net Income After Taxes,450,-58,60,-698
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,450,-58,60,-697
Total Extraordinary Items,-,-,143,-
Net Income,450,-58,203,-697
Total Adjustments to Net Income,-,-,1,-1
Income Available to Common Excluding Extraordinary Items,450,-58,60,-698
Dilution Adjustment,-0.089,0.43,-,-
Diluted Net Income,450.09,-58.43,203,-698
Diluted Weighted Average Shares,90.93,89.89,75.9,59.95
Diluted EPS Excluding Extraordinary Items,4.95,-0.65,0.79,-11.64
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,1.08,0.125,0.79,-11.17
