Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,1352940,1172904,1112906,1263178
"Revenue 1352940 1172904 1112906 1263178  Other Revenue, Total - - - -","Revenue 1352940 1172904 1112906 1263178  Other Revenue, Total - - - -","Revenue 1352940 1172904 1112906 1263178  Other Revenue, Total - - - -","Revenue 1352940 1172904 1112906 1263178  Other Revenue, Total - - - -","Revenue 1352940 1172904 1112906 1263178  Other Revenue, Total - - - -"
Revenue,1352940,1172904,1112906,1263178
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1070935,963497,932932,1030585
Gross Profit,282005,209407,179974,232593
Total Operating Expenses,1263418,1147701,1107513,1215319
"Selling/General/Admin. Expenses, Total 193621 86467 83772 135090  Research & Development - 28678 24951 37616  Depreciation / Amortization 70934 - 15185 15398  Interest Expense (Income) - Net Operating -11177 -4222 -4733 -  Unusual Expense (Income) - - -18638 -4427  Other Operating Expenses, Total -47999 -1155 -5849 1057","Selling/General/Admin. Expenses, Total 193621 86467 83772 135090  Research & Development - 28678 24951 37616  Depreciation / Amortization 70934 - 15185 15398  Interest Expense (Income) - Net Operating -11177 -4222 -4733 -  Unusual Expense (Income) - - -18638 -4427  Other Operating Expenses, Total -47999 -1155 -5849 1057","Selling/General/Admin. Expenses, Total 193621 86467 83772 135090  Research & Development - 28678 24951 37616  Depreciation / Amortization 70934 - 15185 15398  Interest Expense (Income) - Net Operating -11177 -4222 -4733 -  Unusual Expense (Income) - - -18638 -4427  Other Operating Expenses, Total -47999 -1155 -5849 1057","Selling/General/Admin. Expenses, Total 193621 86467 83772 135090  Research & Development - 28678 24951 37616  Depreciation / Amortization 70934 - 15185 15398  Interest Expense (Income) - Net Operating -11177 -4222 -4733 -  Unusual Expense (Income) - - -18638 -4427  Other Operating Expenses, Total -47999 -1155 -5849 1057","Selling/General/Admin. Expenses, Total 193621 86467 83772 135090  Research & Development - 28678 24951 37616  Depreciation / Amortization 70934 - 15185 15398  Interest Expense (Income) - Net Operating -11177 -4222 -4733 -  Unusual Expense (Income) - - -18638 -4427  Other Operating Expenses, Total -47999 -1155 -5849 1057"
"Selling/General/Admin. Expenses, Total",193621,86467,83772,135090
Research & Development,-,28678,24951,37616
Depreciation / Amortization,70934,-,15185,15398
Interest Expense (Income) - Net Operating,-11177,-4222,-4733,-
Unusual Expense (Income),-,-,-18638,-4427
"Other Operating Expenses, Total",-47999,-1155,-5849,1057
Operating Income,89522,25203,5393,47859
"Interest Income (Expense), Net Non-Operating",-,6140,-2221,-17998
Gain (Loss) on Sale of Assets,-,66051,26313,4645
"Other, Net",17120,-128485,-48537,-679
Net Income Before Taxes,72402,87637,27617,29182
Provision for Income Taxes,16485,18718,10663,15931
Net Income After Taxes,55917,68919,16954,13251
Minority Interest,25006,24905,26958,-5047
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,52082,66065,13093,8204
Total Extraordinary Items,-,-,-,-
Net Income,52082,66065,13093,8204
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,52082,66065,13093,8204
Dilution Adjustment,0.282,0.844,0.143,-
Diluted Net Income,52081.72,66064.16,13092.86,8204
Diluted Weighted Average Shares,151.29,150.24,148.56,152.17
Diluted EPS Excluding Extraordinary Items,344.26,439.73,88.13,53.91
DPS - Common Stock Primary Issue,90,70,-,50
Diluted Normalized EPS,273.76,111.39,-4.75,40.7
