Period Ending:,202330/04,202230/04,202130/04,202030/04
Total Revenue,8853,7186,5990,4735.25
"Revenue - 7186 5990 4735.25  Other Revenue, Total - - - -","Revenue - 7186 5990 4735.25  Other Revenue, Total - - - -","Revenue - 7186 5990 4735.25  Other Revenue, Total - - - -","Revenue - 7186 5990 4735.25  Other Revenue, Total - - - -","Revenue - 7186 5990 4735.25  Other Revenue, Total - - - -"
Revenue,-,7186,5990,4735.25
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",6667,5238,4456,3414.22
Gross Profit,2186,1948,1534,1321.04
Total Operating Expenses,8323,6708,5729,4583.01
"Selling/General/Admin. Expenses, Total - 1451 1256 1146.53  Research & Development - - - -  Depreciation / Amortization 71 85 57 16.63  Interest Expense (Income) - Net Operating -38 -25 -19 -  Unusual Expense (Income) - 26.37 90.05 5.64  Other Operating Expenses, Total -33 -41 -21 -","Selling/General/Admin. Expenses, Total - 1451 1256 1146.53  Research & Development - - - -  Depreciation / Amortization 71 85 57 16.63  Interest Expense (Income) - Net Operating -38 -25 -19 -  Unusual Expense (Income) - 26.37 90.05 5.64  Other Operating Expenses, Total -33 -41 -21 -","Selling/General/Admin. Expenses, Total - 1451 1256 1146.53  Research & Development - - - -  Depreciation / Amortization 71 85 57 16.63  Interest Expense (Income) - Net Operating -38 -25 -19 -  Unusual Expense (Income) - 26.37 90.05 5.64  Other Operating Expenses, Total -33 -41 -21 -","Selling/General/Admin. Expenses, Total - 1451 1256 1146.53  Research & Development - - - -  Depreciation / Amortization 71 85 57 16.63  Interest Expense (Income) - Net Operating -38 -25 -19 -  Unusual Expense (Income) - 26.37 90.05 5.64  Other Operating Expenses, Total -33 -41 -21 -","Selling/General/Admin. Expenses, Total - 1451 1256 1146.53  Research & Development - - - -  Depreciation / Amortization 71 85 57 16.63  Interest Expense (Income) - Net Operating -38 -25 -19 -  Unusual Expense (Income) - 26.37 90.05 5.64  Other Operating Expenses, Total -33 -41 -21 -"
"Selling/General/Admin. Expenses, Total",-,1451,1256,1146.53
Research & Development,-,-,-,-
Depreciation / Amortization,71,85,57,16.63
Interest Expense (Income) - Net Operating,-38,-25,-19,-
Unusual Expense (Income),-,26.37,90.05,5.64
"Other Operating Expenses, Total",-33,-41,-21,-
Operating Income,530,478,261,152.24
"Interest Income (Expense), Net Non-Operating",-,-28.31,1.93,-20.96
Gain (Loss) on Sale of Assets,-,-,-,-11.78
"Other, Net",44,18,75,5.42
Net Income Before Taxes,-,460,186,124.92
Provision for Income Taxes,-,178,27,45.82
Net Income After Taxes,-,282,159,79.1
Minority Interest,-,4,4,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,282,159,79.1
Total Extraordinary Items,-,-,-,-
Net Income,-,282,159,79.1
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-,282,159,79.1
Dilution Adjustment,-,-0.437,-0.31,-
Diluted Net Income,-,282.44,159.31,79.1
Diluted Weighted Average Shares,-,4.15,4.21,4.28
Diluted EPS Excluding Extraordinary Items,-,67.94,37.82,18.46
DPS - Common Stock Primary Issue,-,10,10,10
Diluted Normalized EPS,-,73.12,40.99,21.04
