Period Ending:,202231/07,202131/07,202031/07,201931/07
Total Revenue,13933,17833,14901.59,21138.95
"Revenue 13933 17833 14901.59 21138.95  Other Revenue, Total - - - -","Revenue 13933 17833 14901.59 21138.95  Other Revenue, Total - - - -","Revenue 13933 17833 14901.59 21138.95  Other Revenue, Total - - - -","Revenue 13933 17833 14901.59 21138.95  Other Revenue, Total - - - -","Revenue 13933 17833 14901.59 21138.95  Other Revenue, Total - - - -"
Revenue,13933,17833,14901.59,21138.95
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",14,6197,7608.74,10936.32
Gross Profit,13919,11636,7292.85,10202.64
Total Operating Expenses,10139,14451,12747.57,18849.83
"Selling/General/Admin. Expenses, Total 9921 7863 5018.57 7012.23  Research & Development 44 26 28.17 29.77  Depreciation / Amortization 95 87 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 44.65 92.09 871.51  Other Operating Expenses, Total 65 278 - -","Selling/General/Admin. Expenses, Total 9921 7863 5018.57 7012.23  Research & Development 44 26 28.17 29.77  Depreciation / Amortization 95 87 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 44.65 92.09 871.51  Other Operating Expenses, Total 65 278 - -","Selling/General/Admin. Expenses, Total 9921 7863 5018.57 7012.23  Research & Development 44 26 28.17 29.77  Depreciation / Amortization 95 87 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 44.65 92.09 871.51  Other Operating Expenses, Total 65 278 - -","Selling/General/Admin. Expenses, Total 9921 7863 5018.57 7012.23  Research & Development 44 26 28.17 29.77  Depreciation / Amortization 95 87 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 44.65 92.09 871.51  Other Operating Expenses, Total 65 278 - -","Selling/General/Admin. Expenses, Total 9921 7863 5018.57 7012.23  Research & Development 44 26 28.17 29.77  Depreciation / Amortization 95 87 - -  Interest Expense (Income) - Net Operating - - - -  Unusual Expense (Income) - 44.65 92.09 871.51  Other Operating Expenses, Total 65 278 - -"
"Selling/General/Admin. Expenses, Total",9921,7863,5018.57,7012.23
Research & Development,44,26,28.17,29.77
Depreciation / Amortization,95,87,-,-
Interest Expense (Income) - Net Operating,-,-,-,-
Unusual Expense (Income),-,44.65,92.09,871.51
"Other Operating Expenses, Total",65,278,-,-
Operating Income,3794,3382,2154.01,2289.12
"Interest Income (Expense), Net Non-Operating",-,10.21,14.51,71.91
Gain (Loss) on Sale of Assets,-7,-51,-,-
"Other, Net",-40,117,-6.64,-59.03
Net Income Before Taxes,3841,3316,2161.88,2302
Provision for Income Taxes,1163,1017,472.24,1019.74
Net Income After Taxes,2678,2299,1689.64,1282.26
Minority Interest,-,-,38.21,85.35
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,2678,2299,1727.85,1367.61
Total Extraordinary Items,-,-,-,-
Net Income,2678,2299,1727.85,1367.61
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,2678,2299,1727.85,1367.61
Dilution Adjustment,-0.782,-1.03,0.08,-
Diluted Net Income,2678.78,2300.03,1727.85,1367.61
Diluted Weighted Average Shares,21.5,21.64,22.75,24.22
Diluted EPS Excluding Extraordinary Items,124.6,106.3,75.95,56.47
DPS - Common Stock Primary Issue,38,30,-,-
Diluted Normalized EPS,111.87,97.06,81.93,78.27
