Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,29220,28161,25937,26495.95
"Revenue 29220 28161 25937 26495.95  Other Revenue, Total - - - -","Revenue 29220 28161 25937 26495.95  Other Revenue, Total - - - -","Revenue 29220 28161 25937 26495.95  Other Revenue, Total - - - -","Revenue 29220 28161 25937 26495.95  Other Revenue, Total - - - -","Revenue 29220 28161 25937 26495.95  Other Revenue, Total - - - -"
Revenue,29220,28161,25937,26495.95
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",21300,20096,18729,20110.85
Gross Profit,7920,8065,7208,6385.1
Total Operating Expenses,26701,25160,23528,24786.87
"Selling/General/Admin. Expenses, Total 5401 4994 4732 4197.64  Research & Development - 424 504 426.55  Depreciation / Amortization 1016 1044 1165 -  Interest Expense (Income) - Net Operating -5 -6 -3 -  Unusual Expense (Income) - 12.62 760.09 51.83  Other Operating Expenses, Total -1383 -1392 -1599 -","Selling/General/Admin. Expenses, Total 5401 4994 4732 4197.64  Research & Development - 424 504 426.55  Depreciation / Amortization 1016 1044 1165 -  Interest Expense (Income) - Net Operating -5 -6 -3 -  Unusual Expense (Income) - 12.62 760.09 51.83  Other Operating Expenses, Total -1383 -1392 -1599 -","Selling/General/Admin. Expenses, Total 5401 4994 4732 4197.64  Research & Development - 424 504 426.55  Depreciation / Amortization 1016 1044 1165 -  Interest Expense (Income) - Net Operating -5 -6 -3 -  Unusual Expense (Income) - 12.62 760.09 51.83  Other Operating Expenses, Total -1383 -1392 -1599 -","Selling/General/Admin. Expenses, Total 5401 4994 4732 4197.64  Research & Development - 424 504 426.55  Depreciation / Amortization 1016 1044 1165 -  Interest Expense (Income) - Net Operating -5 -6 -3 -  Unusual Expense (Income) - 12.62 760.09 51.83  Other Operating Expenses, Total -1383 -1392 -1599 -","Selling/General/Admin. Expenses, Total 5401 4994 4732 4197.64  Research & Development - 424 504 426.55  Depreciation / Amortization 1016 1044 1165 -  Interest Expense (Income) - Net Operating -5 -6 -3 -  Unusual Expense (Income) - 12.62 760.09 51.83  Other Operating Expenses, Total -1383 -1392 -1599 -"
"Selling/General/Admin. Expenses, Total",5401,4994,4732,4197.64
Research & Development,-,424,504,426.55
Depreciation / Amortization,1016,1044,1165,-
Interest Expense (Income) - Net Operating,-5,-6,-3,-
Unusual Expense (Income),-,12.62,760.09,51.83
"Other Operating Expenses, Total",-1383,-1392,-1599,-
Operating Income,2519,3001,2409,1709.07
"Interest Income (Expense), Net Non-Operating",-,60.35,-6.7,-21.09
Gain (Loss) on Sale of Assets,140,61,17,21.96
"Other, Net",-344,-157,725,-14.67
Net Income Before Taxes,2723,3097,1667,1695.27
Provision for Income Taxes,780,922,697,660.99
Net Income After Taxes,1943,2175,970,1034.28
Minority Interest,-,438,391,70.92
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1919,2163,1127,1105.2
Total Extraordinary Items,-,-,-,-
Net Income,1919,2163,1127,1105.2
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1919,2163,1127,1105.2
Dilution Adjustment,-,-,-,-
Diluted Net Income,1919,2163,1127,1105.2
Diluted Weighted Average Shares,6.55,6.74,6.91,6.93
Diluted EPS Excluding Extraordinary Items,293.18,320.76,163,159.54
DPS - Common Stock Primary Issue,70,70,70,70
Diluted Normalized EPS,244.79,280.72,240.56,162.59
