Period Ending:,202231/10,202131/10,202031/10,201931/10
Total Revenue,183053,147592,135835,136134
"Revenue 183053 147592 135835 136134  Other Revenue, Total - - - -","Revenue 183053 147592 135835 136134  Other Revenue, Total - - - -","Revenue 183053 147592 135835 136134  Other Revenue, Total - - - -","Revenue 183053 147592 135835 136134  Other Revenue, Total - - - -","Revenue 183053 147592 135835 136134  Other Revenue, Total - - - -"
Revenue,183053,147592,135835,136134
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",82518,66795,60902,61632
Gross Profit,100535,80797,74933,74502
Total Operating Expenses,184166,150270,136181,130917
"Selling/General/Admin. Expenses, Total 101648 83475 74582 69026  Research & Development 26 66 - -  Depreciation / Amortization 7631 6269 - -  Interest Expense (Income) - Net Operating -223 -161 - -  Unusual Expense (Income) - 251 696 258  Other Operating Expenses, Total -7434 -6174 1 1","Selling/General/Admin. Expenses, Total 101648 83475 74582 69026  Research & Development 26 66 - -  Depreciation / Amortization 7631 6269 - -  Interest Expense (Income) - Net Operating -223 -161 - -  Unusual Expense (Income) - 251 696 258  Other Operating Expenses, Total -7434 -6174 1 1","Selling/General/Admin. Expenses, Total 101648 83475 74582 69026  Research & Development 26 66 - -  Depreciation / Amortization 7631 6269 - -  Interest Expense (Income) - Net Operating -223 -161 - -  Unusual Expense (Income) - 251 696 258  Other Operating Expenses, Total -7434 -6174 1 1","Selling/General/Admin. Expenses, Total 101648 83475 74582 69026  Research & Development 26 66 - -  Depreciation / Amortization 7631 6269 - -  Interest Expense (Income) - Net Operating -223 -161 - -  Unusual Expense (Income) - 251 696 258  Other Operating Expenses, Total -7434 -6174 1 1","Selling/General/Admin. Expenses, Total 101648 83475 74582 69026  Research & Development 26 66 - -  Depreciation / Amortization 7631 6269 - -  Interest Expense (Income) - Net Operating -223 -161 - -  Unusual Expense (Income) - 251 696 258  Other Operating Expenses, Total -7434 -6174 1 1"
"Selling/General/Admin. Expenses, Total",101648,83475,74582,69026
Research & Development,26,66,-,-
Depreciation / Amortization,7631,6269,-,-
Interest Expense (Income) - Net Operating,-223,-161,-,-
Unusual Expense (Income),-,251,696,258
"Other Operating Expenses, Total",-7434,-6174,1,1
Operating Income,-1113,-2678,-346,5217
"Interest Income (Expense), Net Non-Operating",-,94,60,-
Gain (Loss) on Sale of Assets,-,102,150,179
"Other, Net",-3017,-5601,575,480
Net Income Before Taxes,1904,2923,439,5876
Provision for Income Taxes,826,1504,1453,2068
Net Income After Taxes,1078,1419,-1014,3808
Minority Interest,7921,6065,750,-41
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,744,1901,-264,3767
Total Extraordinary Items,-,-,-,-
Net Income,744,1901,-264,3767
Total Adjustments to Net Income,-,-,2,-1
Income Available to Common Excluding Extraordinary Items,744,1901,-262,3766
Dilution Adjustment,10,-,-,-13
Diluted Net Income,734,1901,-262,3753
Diluted Weighted Average Shares,39.69,39.62,39.53,39.49
Diluted EPS Excluding Extraordinary Items,18.49,47.98,-6.63,95.05
DPS - Common Stock Primary Issue,20,20,20,15
Diluted Normalized EPS,30.24,62.23,2.35,96.34
