Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,31242,33956,34858,39677
"Revenue 31242 33956 34858 39677  Other Revenue, Total - - - -","Revenue 31242 33956 34858 39677  Other Revenue, Total - - - -","Revenue 31242 33956 34858 39677  Other Revenue, Total - - - -","Revenue 31242 33956 34858 39677  Other Revenue, Total - - - -","Revenue 31242 33956 34858 39677  Other Revenue, Total - - - -"
Revenue,31242,33956,34858,39677
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",24092,28168,28994,33202
Gross Profit,7150,5788,5864,6475
Total Operating Expenses,28265,31614,32369,36514
"Selling/General/Admin. Expenses, Total 3343 3445 3398 3317  Research & Development - - - -  Depreciation / Amortization 686 - - -  Interest Expense (Income) - Net Operating -655 - - -  Unusual Expense (Income) - - -24 -6  Other Operating Expenses, Total 799 1 1 1","Selling/General/Admin. Expenses, Total 3343 3445 3398 3317  Research & Development - - - -  Depreciation / Amortization 686 - - -  Interest Expense (Income) - Net Operating -655 - - -  Unusual Expense (Income) - - -24 -6  Other Operating Expenses, Total 799 1 1 1","Selling/General/Admin. Expenses, Total 3343 3445 3398 3317  Research & Development - - - -  Depreciation / Amortization 686 - - -  Interest Expense (Income) - Net Operating -655 - - -  Unusual Expense (Income) - - -24 -6  Other Operating Expenses, Total 799 1 1 1","Selling/General/Admin. Expenses, Total 3343 3445 3398 3317  Research & Development - - - -  Depreciation / Amortization 686 - - -  Interest Expense (Income) - Net Operating -655 - - -  Unusual Expense (Income) - - -24 -6  Other Operating Expenses, Total 799 1 1 1","Selling/General/Admin. Expenses, Total 3343 3445 3398 3317  Research & Development - - - -  Depreciation / Amortization 686 - - -  Interest Expense (Income) - Net Operating -655 - - -  Unusual Expense (Income) - - -24 -6  Other Operating Expenses, Total 799 1 1 1"
"Selling/General/Admin. Expenses, Total",3343,3445,3398,3317
Research & Development,-,-,-,-
Depreciation / Amortization,686,-,-,-
Interest Expense (Income) - Net Operating,-655,-,-,-
Unusual Expense (Income),-,-,-24,-6
"Other Operating Expenses, Total",799,1,1,1
Operating Income,2977,2342,2489,3163
"Interest Income (Expense), Net Non-Operating",-,-518,-668,-634
Gain (Loss) on Sale of Assets,-,6,-1,-
"Other, Net",700,-54,-12,-29
Net Income Before Taxes,2277,1776,1808,2500
Provision for Income Taxes,713,500,1209,811
Net Income After Taxes,1564,1276,599,1689
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1564,1276,599,1689
Total Extraordinary Items,-,-,-,-
Net Income,1564,1276,599,1689
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,1564,1276,599,1688
Dilution Adjustment,-0.643,-,-,-
Diluted Net Income,1564.64,1276,599,1688
Diluted Weighted Average Shares,23.65,24.1,24.1,24.44
Diluted EPS Excluding Extraordinary Items,66.16,52.95,24.86,69.06
DPS - Common Stock Primary Issue,20,15,5,30
Diluted Normalized EPS,60.97,52.77,24.24,68.9
