Period Ending:,202328/02,202228/02,202128/02,202029/02
Total Revenue,4118,4824,4047,4776.81
"Revenue 4118 4824 4047 4776.81  Other Revenue, Total - - - -","Revenue 4118 4824 4047 4776.81  Other Revenue, Total - - - -","Revenue 4118 4824 4047 4776.81  Other Revenue, Total - - - -","Revenue 4118 4824 4047 4776.81  Other Revenue, Total - - - -","Revenue 4118 4824 4047 4776.81  Other Revenue, Total - - - -"
Revenue,4118,4824,4047,4776.81
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",267,162,47,-
Gross Profit,3851,4662,4000,-
Total Operating Expenses,3849,4997,5320,4944.16
"Selling/General/Admin. Expenses, Total 3582 4835 5273 4944.16  Research & Development - 275 262 -  Depreciation / Amortization 14 22 35 -  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - -57.75 -601.4 -  Other Operating Expenses, Total -12 -296 -297 -","Selling/General/Admin. Expenses, Total 3582 4835 5273 4944.16  Research & Development - 275 262 -  Depreciation / Amortization 14 22 35 -  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - -57.75 -601.4 -  Other Operating Expenses, Total -12 -296 -297 -","Selling/General/Admin. Expenses, Total 3582 4835 5273 4944.16  Research & Development - 275 262 -  Depreciation / Amortization 14 22 35 -  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - -57.75 -601.4 -  Other Operating Expenses, Total -12 -296 -297 -","Selling/General/Admin. Expenses, Total 3582 4835 5273 4944.16  Research & Development - 275 262 -  Depreciation / Amortization 14 22 35 -  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - -57.75 -601.4 -  Other Operating Expenses, Total -12 -296 -297 -","Selling/General/Admin. Expenses, Total 3582 4835 5273 4944.16  Research & Development - 275 262 -  Depreciation / Amortization 14 22 35 -  Interest Expense (Income) - Net Operating -2 -1 - -  Unusual Expense (Income) - -57.75 -601.4 -  Other Operating Expenses, Total -12 -296 -297 -"
"Selling/General/Admin. Expenses, Total",3582,4835,5273,4944.16
Research & Development,-,275,262,-
Depreciation / Amortization,14,22,35,-
Interest Expense (Income) - Net Operating,-2,-1,-,-
Unusual Expense (Income),-,-57.75,-601.4,-
"Other Operating Expenses, Total",-12,-296,-297,-
Operating Income,269,-173,-1273,-167.35
"Interest Income (Expense), Net Non-Operating",-,-1.34,-0.56,0.01
Gain (Loss) on Sale of Assets,-,-50,-9,-
"Other, Net",29,-12,-1750,5.92
Net Income Before Taxes,240,-111,486,-161.42
Provision for Income Taxes,45,260,378,21.13
Net Income After Taxes,195,-371,108,-182.55
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,195,-371,108,-182.55
Total Extraordinary Items,-,-,-,-
Net Income,201,-371,108,-182.55
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,201,-371,108,-182.55
Dilution Adjustment,5.43,-,-0.756,-
Diluted Net Income,195.57,-371,108.76,-182.55
Diluted Weighted Average Shares,7.35,7.26,7.3,7.14
Diluted EPS Excluding Extraordinary Items,26.61,-51.1,14.9,-25.58
DPS - Common Stock Primary Issue,-,-,5,5
Diluted Normalized EPS,22.88,-5.25,44.01,-24
