Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,22038,19387.97,17441.1,19317.99
"Revenue 22038 19387.97 17441.1 19317.99  Other Revenue, Total - - - -","Revenue 22038 19387.97 17441.1 19317.99  Other Revenue, Total - - - -","Revenue 22038 19387.97 17441.1 19317.99  Other Revenue, Total - - - -","Revenue 22038 19387.97 17441.1 19317.99  Other Revenue, Total - - - -","Revenue 22038 19387.97 17441.1 19317.99  Other Revenue, Total - - - -"
Revenue,22038,19387.97,17441.1,19317.99
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",10921,8440.48,8094.72,9298.75
Gross Profit,11117,10947.49,9346.38,10019.25
Total Operating Expenses,20329,18360.13,16929.9,18853.26
"Selling/General/Admin. Expenses, Total 8816 9358.13 8336.91 9066.7  Research & Development - - - -  Depreciation / Amortization 1439 405.23 409.55 436.71  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - 156.28 88.72 51.11  Other Operating Expenses, Total -837 - - -","Selling/General/Admin. Expenses, Total 8816 9358.13 8336.91 9066.7  Research & Development - - - -  Depreciation / Amortization 1439 405.23 409.55 436.71  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - 156.28 88.72 51.11  Other Operating Expenses, Total -837 - - -","Selling/General/Admin. Expenses, Total 8816 9358.13 8336.91 9066.7  Research & Development - - - -  Depreciation / Amortization 1439 405.23 409.55 436.71  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - 156.28 88.72 51.11  Other Operating Expenses, Total -837 - - -","Selling/General/Admin. Expenses, Total 8816 9358.13 8336.91 9066.7  Research & Development - - - -  Depreciation / Amortization 1439 405.23 409.55 436.71  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - 156.28 88.72 51.11  Other Operating Expenses, Total -837 - - -","Selling/General/Admin. Expenses, Total 8816 9358.13 8336.91 9066.7  Research & Development - - - -  Depreciation / Amortization 1439 405.23 409.55 436.71  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - 156.28 88.72 51.11  Other Operating Expenses, Total -837 - - -"
"Selling/General/Admin. Expenses, Total",8816,9358.13,8336.91,9066.7
Research & Development,-,-,-,-
Depreciation / Amortization,1439,405.23,409.55,436.71
Interest Expense (Income) - Net Operating,-10,-,-,-
Unusual Expense (Income),-,156.28,88.72,51.11
"Other Operating Expenses, Total",-837,-,-,-
Operating Income,1709,1027.85,511.2,464.73
"Interest Income (Expense), Net Non-Operating",-,-12.09,-13.92,-15.38
Gain (Loss) on Sale of Assets,-51,149.12,23.04,44.65
"Other, Net",97,43.97,192.05,253.6
Net Income Before Taxes,1663,1208.85,712.38,747.6
Provision for Income Taxes,431,429.96,269.93,308.32
Net Income After Taxes,1232,778.89,442.44,439.28
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,1232,778.89,442.44,439.28
Total Extraordinary Items,-,-,-,-
Net Income,1232,778.89,442.44,439.28
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,1232,778.89,442.44,439.28
Dilution Adjustment,-,-,-,-
Diluted Net Income,1232,778.89,442.44,439.28
Diluted Weighted Average Shares,9.64,9.64,9.64,9.64
Diluted EPS Excluding Extraordinary Items,127.86,80.83,45.92,45.59
DPS - Common Stock Primary Issue,30,30,30,30
Diluted Normalized EPS,112.86,81.31,50.15,45.98
