Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,12128,11454,10778.91,10050.77
"Revenue 12128 11454.75 10778.91 10050.77  Other Revenue, Total - - - -","Revenue 12128 11454.75 10778.91 10050.77  Other Revenue, Total - - - -","Revenue 12128 11454.75 10778.91 10050.77  Other Revenue, Total - - - -","Revenue 12128 11454.75 10778.91 10050.77  Other Revenue, Total - - - -","Revenue 12128 11454.75 10778.91 10050.77  Other Revenue, Total - - - -"
Revenue,12128,11454.75,10778.91,10050.77
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",10384,9652.8,8893.32,8463.63
Gross Profit,1744,1801.94,1885.59,1587.15
Total Operating Expenses,11973,11045.05,10190.73,9575.35
"Selling/General/Admin. Expenses, Total 1589 1334.07 1273.27 1101.44  Research & Development - - - -  Depreciation / Amortization 207 - - -  Interest Expense (Income) - Net Operating -16 - - -  Unusual Expense (Income) - 58.18 24.14 10.27  Other Operating Expenses, Total -191 - - -","Selling/General/Admin. Expenses, Total 1589 1334.07 1273.27 1101.44  Research & Development - - - -  Depreciation / Amortization 207 - - -  Interest Expense (Income) - Net Operating -16 - - -  Unusual Expense (Income) - 58.18 24.14 10.27  Other Operating Expenses, Total -191 - - -","Selling/General/Admin. Expenses, Total 1589 1334.07 1273.27 1101.44  Research & Development - - - -  Depreciation / Amortization 207 - - -  Interest Expense (Income) - Net Operating -16 - - -  Unusual Expense (Income) - 58.18 24.14 10.27  Other Operating Expenses, Total -191 - - -","Selling/General/Admin. Expenses, Total 1589 1334.07 1273.27 1101.44  Research & Development - - - -  Depreciation / Amortization 207 - - -  Interest Expense (Income) - Net Operating -16 - - -  Unusual Expense (Income) - 58.18 24.14 10.27  Other Operating Expenses, Total -191 - - -","Selling/General/Admin. Expenses, Total 1589 1334.07 1273.27 1101.44  Research & Development - - - -  Depreciation / Amortization 207 - - -  Interest Expense (Income) - Net Operating -16 - - -  Unusual Expense (Income) - 58.18 24.14 10.27  Other Operating Expenses, Total -191 - - -"
"Selling/General/Admin. Expenses, Total",1589,1334.07,1273.27,1101.44
Research & Development,-,-,-,-
Depreciation / Amortization,207,-,-,-
Interest Expense (Income) - Net Operating,-16,-,-,-
Unusual Expense (Income),-,58.18,24.14,10.27
"Other Operating Expenses, Total",-191,-,-,-
Operating Income,155,409.7,588.18,475.43
"Interest Income (Expense), Net Non-Operating",-,-11.29,-10.11,-13.24
Gain (Loss) on Sale of Assets,-,-,-,-
"Other, Net",8,-1.2,-8.28,-11.76
Net Income Before Taxes,147,397.21,569.78,450.42
Provision for Income Taxes,174,160.06,230.69,163.15
Net Income After Taxes,-27,237.15,339.1,287.28
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-27,237.15,339.1,287.28
Total Extraordinary Items,-,-,-,-
Net Income,-27,237.15,339.1,287.28
Total Adjustments to Net Income,-,-,-,-0
Income Available to Common Excluding Extraordinary Items,-27,237.15,339.1,287.28
Dilution Adjustment,-,-,-,-
Diluted Net Income,-27,237.15,339.1,287.28
Diluted Weighted Average Shares,4.59,4.71,4.71,4.69
Diluted EPS Excluding Extraordinary Items,-5.89,50.35,72.06,61.2
DPS - Common Stock Primary Issue,9,8.4,8.2,8
Diluted Normalized EPS,21.26,70.63,80.85,64.05
