Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,510767,445317,405694,483799
"Revenue 510767 445317 405694 483799  Other Revenue, Total - - - -","Revenue 510767 445317 405694 483799  Other Revenue, Total - - - -","Revenue 510767 445317 405694 483799  Other Revenue, Total - - - -","Revenue 510767 445317 405694 483799  Other Revenue, Total - - - -","Revenue 510767 445317 405694 483799  Other Revenue, Total - - - -"
Revenue,510767,445317,405694,483799
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",311115,269369,243421,289093
Gross Profit,199652,175948,162273,194706
Total Operating Expenses,494687,434696,405473,471390
"Selling/General/Admin. Expenses, Total 183572 164381 134339 156573  Research & Development - - 19670 24155  Depreciation / Amortization 16755 - - -  Interest Expense (Income) - Net Operating -584 - - -  Unusual Expense (Income) - 945 8042 1568  Other Operating Expenses, Total -16171 1 1 1","Selling/General/Admin. Expenses, Total 183572 164381 134339 156573  Research & Development - - 19670 24155  Depreciation / Amortization 16755 - - -  Interest Expense (Income) - Net Operating -584 - - -  Unusual Expense (Income) - 945 8042 1568  Other Operating Expenses, Total -16171 1 1 1","Selling/General/Admin. Expenses, Total 183572 164381 134339 156573  Research & Development - - 19670 24155  Depreciation / Amortization 16755 - - -  Interest Expense (Income) - Net Operating -584 - - -  Unusual Expense (Income) - 945 8042 1568  Other Operating Expenses, Total -16171 1 1 1","Selling/General/Admin. Expenses, Total 183572 164381 134339 156573  Research & Development - - 19670 24155  Depreciation / Amortization 16755 - - -  Interest Expense (Income) - Net Operating -584 - - -  Unusual Expense (Income) - 945 8042 1568  Other Operating Expenses, Total -16171 1 1 1","Selling/General/Admin. Expenses, Total 183572 164381 134339 156573  Research & Development - - 19670 24155  Depreciation / Amortization 16755 - - -  Interest Expense (Income) - Net Operating -584 - - -  Unusual Expense (Income) - 945 8042 1568  Other Operating Expenses, Total -16171 1 1 1"
"Selling/General/Admin. Expenses, Total",183572,164381,134339,156573
Research & Development,-,-,19670,24155
Depreciation / Amortization,16755,-,-,-
Interest Expense (Income) - Net Operating,-584,-,-,-
Unusual Expense (Income),-,945,8042,1568
"Other Operating Expenses, Total",-16171,1,1,1
Operating Income,16080,10621,221,12409
"Interest Income (Expense), Net Non-Operating",-,-473,644,-976
Gain (Loss) on Sale of Assets,-881,-39,-48,-181
"Other, Net",12251,-985,-993,-1093
Net Income Before Taxes,4710,9124,-176,10159
Provision for Income Taxes,17989,5696,-5402,6636
Net Income After Taxes,-,3428,5226,3523
Minority Interest,5966,1953,1900,207
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-,5381,7126,3730
Total Extraordinary Items,-,-,-,-
Net Income,-,5381,7126,3730
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,-13745,5381,7126,3730
Dilution Adjustment,-,-,-,-
Diluted Net Income,-13745,5381,7126,3730
Diluted Weighted Average Shares,55.34,55.1,55.05,55.05
Diluted EPS Excluding Extraordinary Items,-248.37,97.65,129.46,67.76
DPS - Common Stock Primary Issue,40,40,20,30
Diluted Normalized EPS,141.26,109.26,224.99,88.41
