Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,393843,363278,210721,262452
"Revenue 393843 363278 210721 262452  Other Revenue, Total - - - -","Revenue 393843 363278 210721 262452  Other Revenue, Total - - - -","Revenue 393843 363278 210721 262452  Other Revenue, Total - - - -","Revenue 393843 363278 210721 262452  Other Revenue, Total - - - -","Revenue 393843 363278 210721 262452  Other Revenue, Total - - - -"
Revenue,393843,363278,210721,262452
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",326789,303394,187949,230624
Gross Profit,67054,59884,22772,31828
Total Operating Expenses,365350,341860,216214,265407
"Selling/General/Admin. Expenses, Total 38561 38466 28265 33245  Research & Development - 2219 2110 -  Depreciation / Amortization 13764 15903 14187 1289  Interest Expense (Income) - Net Operating -960 -615 -640 -  Unusual Expense (Income) - 634 4384 249  Other Operating Expenses, Total -12804 -17507 -15657 -","Selling/General/Admin. Expenses, Total 38561 38466 28265 33245  Research & Development - 2219 2110 -  Depreciation / Amortization 13764 15903 14187 1289  Interest Expense (Income) - Net Operating -960 -615 -640 -  Unusual Expense (Income) - 634 4384 249  Other Operating Expenses, Total -12804 -17507 -15657 -","Selling/General/Admin. Expenses, Total 38561 38466 28265 33245  Research & Development - 2219 2110 -  Depreciation / Amortization 13764 15903 14187 1289  Interest Expense (Income) - Net Operating -960 -615 -640 -  Unusual Expense (Income) - 634 4384 249  Other Operating Expenses, Total -12804 -17507 -15657 -","Selling/General/Admin. Expenses, Total 38561 38466 28265 33245  Research & Development - 2219 2110 -  Depreciation / Amortization 13764 15903 14187 1289  Interest Expense (Income) - Net Operating -960 -615 -640 -  Unusual Expense (Income) - 634 4384 249  Other Operating Expenses, Total -12804 -17507 -15657 -","Selling/General/Admin. Expenses, Total 38561 38466 28265 33245  Research & Development - 2219 2110 -  Depreciation / Amortization 13764 15903 14187 1289  Interest Expense (Income) - Net Operating -960 -615 -640 -  Unusual Expense (Income) - 634 4384 249  Other Operating Expenses, Total -12804 -17507 -15657 -"
"Selling/General/Admin. Expenses, Total",38561,38466,28265,33245
Research & Development,-,2219,2110,-
Depreciation / Amortization,13764,15903,14187,1289
Interest Expense (Income) - Net Operating,-960,-615,-640,-
Unusual Expense (Income),-,634,4384,249
"Other Operating Expenses, Total",-12804,-17507,-15657,-
Operating Income,28493,21418,-5493,-2955
"Interest Income (Expense), Net Non-Operating",-,-99,177,-426
Gain (Loss) on Sale of Assets,-811,-690,-402,-442
"Other, Net",1260,1136,4427,525
Net Income Before Taxes,28044,20972,-9518,-3298
Provision for Income Taxes,7240,5475,-556,1003
Net Income After Taxes,20804,15497,-8962,-4301
Minority Interest,1650,1850,1494,585
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,20743,15267,-6870,-3716
Total Extraordinary Items,-,-,-,-
Net Income,20743,15267,-6870,-3716
Total Adjustments to Net Income,-,-,-,-1
Income Available to Common Excluding Extraordinary Items,20743,15267,-6870,-3717
Dilution Adjustment,-,-,-,-
Diluted Net Income,20743,15267,-6870,-3717
Diluted Weighted Average Shares,54.49,54.49,54.49,55.36
Diluted EPS Excluding Extraordinary Items,380.7,280.18,-126.07,-67.14
DPS - Common Stock Primary Issue,100,90,-,15.5
Diluted Normalized EPS,329.87,244.26,-16.23,17.4
