Period Ending:,202331/03,202231/03,202131/03,202031/03
Total Revenue,21691,11447,10562,16561
"Revenue 21691 11447 10562 16561  Other Revenue, Total - - - -","Revenue 21691 11447 10562 16561  Other Revenue, Total - - - -","Revenue 21691 11447 10562 16561  Other Revenue, Total - - - -","Revenue 21691 11447 10562 16561  Other Revenue, Total - - - -","Revenue 21691 11447 10562 16561  Other Revenue, Total - - - -"
Revenue,21691,11447,10562,16561
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",11869,6062,5093,9625
Gross Profit,9822,5385,5469,6936
Total Operating Expenses,-,10326,9400,14525
"Selling/General/Admin. Expenses, Total 5357 4222 4270 3742  Research & Development - 577 716 1157  Depreciation / Amortization 863 870 749 -  Interest Expense (Income) - Net Operating - -4 -6 -  Unusual Expense (Income) - - 50 -  Other Operating Expenses, Total -824 -1401 -1422 1","Selling/General/Admin. Expenses, Total 5357 4222 4270 3742  Research & Development - 577 716 1157  Depreciation / Amortization 863 870 749 -  Interest Expense (Income) - Net Operating - -4 -6 -  Unusual Expense (Income) - - 50 -  Other Operating Expenses, Total -824 -1401 -1422 1","Selling/General/Admin. Expenses, Total 5357 4222 4270 3742  Research & Development - 577 716 1157  Depreciation / Amortization 863 870 749 -  Interest Expense (Income) - Net Operating - -4 -6 -  Unusual Expense (Income) - - 50 -  Other Operating Expenses, Total -824 -1401 -1422 1","Selling/General/Admin. Expenses, Total 5357 4222 4270 3742  Research & Development - 577 716 1157  Depreciation / Amortization 863 870 749 -  Interest Expense (Income) - Net Operating - -4 -6 -  Unusual Expense (Income) - - 50 -  Other Operating Expenses, Total -824 -1401 -1422 1","Selling/General/Admin. Expenses, Total 5357 4222 4270 3742  Research & Development - 577 716 1157  Depreciation / Amortization 863 870 749 -  Interest Expense (Income) - Net Operating - -4 -6 -  Unusual Expense (Income) - - 50 -  Other Operating Expenses, Total -824 -1401 -1422 1"
"Selling/General/Admin. Expenses, Total",5357,4222,4270,3742
Research & Development,-,577,716,1157
Depreciation / Amortization,863,870,749,-
Interest Expense (Income) - Net Operating,-,-4,-6,-
Unusual Expense (Income),-,-,50,-
"Other Operating Expenses, Total",-824,-1401,-1422,1
Operating Income,4465,1121,1162,2036
"Interest Income (Expense), Net Non-Operating",-,134,69,30
Gain (Loss) on Sale of Assets,-12,49,-50,-
"Other, Net",-152,-198,5,-39
Net Income Before Taxes,4629,1270,1207,2027
Provision for Income Taxes,330,8,590,802
Net Income After Taxes,4299,1262,617,1225
Minority Interest,-,-,-,-
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,4299,1262,617,1225
Total Extraordinary Items,-,-,-,-
Net Income,4299,1262,617,1225
Total Adjustments to Net Income,-,-,-,-
Income Available to Common Excluding Extraordinary Items,4299,1262,617,1225
Dilution Adjustment,-,-0.496,-,-
Diluted Net Income,4299,1262.5,617,1225
Diluted Weighted Average Shares,13.88,13.48,13.62,14.04
Diluted EPS Excluding Extraordinary Items,309.79,93.65,45.31,87.27
DPS - Common Stock Primary Issue,35,35,35,35
Diluted Normalized EPS,209.02,56.61,57.69,87.27
