Period Ending:,202231/12,202131/12,202031/12,201931/12
Total Revenue,2667,2260,1686.36,1354.95
"Revenue 2667 2260.04 1686.36 1354.95  Other Revenue, Total - - - -","Revenue 2667 2260.04 1686.36 1354.95  Other Revenue, Total - - - -","Revenue 2667 2260.04 1686.36 1354.95  Other Revenue, Total - - - -","Revenue 2667 2260.04 1686.36 1354.95  Other Revenue, Total - - - -","Revenue 2667 2260.04 1686.36 1354.95  Other Revenue, Total - - - -"
Revenue,2667,2260.04,1686.36,1354.95
"Other Revenue, Total",-,-,-,-
"Cost of Revenue, Total",1713,1325.84,864.17,772.8
Gross Profit,954,934.2,822.19,582.14
Total Operating Expenses,2770,2214.32,1668.81,1526.48
"Selling/General/Admin. Expenses, Total 1057 888.48 798.82 744.43  Research & Development - - - -  Depreciation / Amortization 228 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - - 5.81 9.25  Other Operating Expenses, Total -218 - - -0","Selling/General/Admin. Expenses, Total 1057 888.48 798.82 744.43  Research & Development - - - -  Depreciation / Amortization 228 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - - 5.81 9.25  Other Operating Expenses, Total -218 - - -0","Selling/General/Admin. Expenses, Total 1057 888.48 798.82 744.43  Research & Development - - - -  Depreciation / Amortization 228 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - - 5.81 9.25  Other Operating Expenses, Total -218 - - -0","Selling/General/Admin. Expenses, Total 1057 888.48 798.82 744.43  Research & Development - - - -  Depreciation / Amortization 228 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - - 5.81 9.25  Other Operating Expenses, Total -218 - - -0","Selling/General/Admin. Expenses, Total 1057 888.48 798.82 744.43  Research & Development - - - -  Depreciation / Amortization 228 - - -  Interest Expense (Income) - Net Operating -10 - - -  Unusual Expense (Income) - - 5.81 9.25  Other Operating Expenses, Total -218 - - -0"
"Selling/General/Admin. Expenses, Total",1057,888.48,798.82,744.43
Research & Development,-,-,-,-
Depreciation / Amortization,228,-,-,-
Interest Expense (Income) - Net Operating,-10,-,-,-
Unusual Expense (Income),-,-,5.81,9.25
"Other Operating Expenses, Total",-218,-,-,-0
Operating Income,-103,45.72,17.55,-171.53
"Interest Income (Expense), Net Non-Operating",-,-59.66,34.21,9.57
Gain (Loss) on Sale of Assets,-,-,0.27,-0.82
"Other, Net",114,-11.69,-21.14,2.24
Net Income Before Taxes,-217,-25.63,30.89,-160.54
Provision for Income Taxes,61,70.4,-76.49,4.01
Net Income After Taxes,-278,-96.03,107.38,-164.56
Minority Interest,98,-5.63,-,1.91
Equity In Affiliates,-,-,-,-
U.S GAAP Adjustment,-,-,-,-
Net Income Before Extraordinary Items,-285,-101.66,107.38,-162.65
Total Extraordinary Items,-,-,-,-
Net Income,-285,-101.66,107.38,-162.65
Total Adjustments to Net Income,-,-0,-,-
Income Available to Common Excluding Extraordinary Items,-285,-101.66,107.38,-162.65
Dilution Adjustment,-,-,-,-
Diluted Net Income,-285,-101.66,107.38,-162.65
Diluted Weighted Average Shares,16.59,15.86,9.51,6.08
Diluted EPS Excluding Extraordinary Items,-17.18,-6.41,11.3,-26.77
DPS - Common Stock Primary Issue,-,-,-,-
Diluted Normalized EPS,-5.24,-5.97,11.68,-25.69
